Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,25-Aug-2026,24250,Put,48115,105466,-57351,-54.38,97.35,62.9,54.77,5155005,210393.79656,24219.05
INFY,Stock Futures,25-Aug-2026,0,-,55208,107048,-51840,-48.43,1137.3,1121.6,1.4,73914,335959.82592,1130.0
NIFTY,Index Options,25-Aug-2026,24300,Put,95352,146775,-51423,-35.04,135.45,84.95,59.45,5526027,283653.72892,24219.05
NIFTY,Index Options,25-Aug-2026,24200,Put,188745,231507,-42762,-18.47,66.2,45.5,45.49,8307507,280307.74744,24219.05
IDEA,Stock Futures,25-Aug-2026,0,-,16021,44964,-28943,-64.37,14.11,13.99,0.86,30914,311329.56133,14.07
NIFTY,Index Options,25-Aug-2026,25500,Call,110569,137795,-27226,-19.76,0.75,0.6,25.0,384909,157.62023,24219.05
NIFTY,Index Options,25-Aug-2026,26000,Call,56691,77400,-20709,-26.76,0.5,0.45,11.11,130549,37.33701,24219.05
INDUSINDBK,Stock Futures,25-Aug-2026,0,-,8769,27930,-19161,-68.6,1009.4,1002.2,0.72,20335,143694.4306,1018.4
TATASTEEL,Stock Futures,25-Aug-2026,0,-,14791,33652,-18861,-56.05,185.88,182.92,1.62,22173,113049.0405,186.3
NMDC,Stock Futures,25-Aug-2026,0,-,17637,34934,-17297,-49.51,85.91,84.46,1.72,21224,123047.7318,85.9
MANAPPURAM,Stock Futures,25-Aug-2026,0,-,3420,19684,-16264,-82.63,366.0,357.15,2.48,18627,204155.6454,365.05
HCLTECH,Stock Futures,25-Aug-2026,0,-,8453,23927,-15474,-64.67,1324.6,1309.3,1.17,19194,101496.33648,1322.0
DLF,Stock Futures,25-Aug-2026,0,-,10891,25588,-14697,-57.44,683.0,678.35,0.69,17440,113306.8952,689.0
ETERNAL,Stock Futures,25-Aug-2026,0,-,16689,31335,-14646,-46.74,327.9,326.95,0.29,16304,129318.27376,327.15
WIPRO,Stock Futures,25-Aug-2026,0,-,10500,24636,-14136,-57.38,182.17,180.54,0.9,25355,138598.0365,181.31
PATANJALI,Stock Futures,25-Aug-2026,0,-,6158,20120,-13962,-69.39,349.9,347.6,0.66,16131,60516.01108,350.0
TVSMOTOR,Stock Futures,25-Aug-2026,0,-,6685,20392,-13707,-67.22,4368.5,4360.4,0.19,16268,124443.6928,4363.5
NIFTY,Index Options,25-Aug-2026,24500,Put,42123,55793,-13670,-24.5,315.0,226.15,39.29,378325,56104.65168,24219.05
HINDUNILVR,Stock Futures,25-Aug-2026,0,-,12341,25145,-12804,-50.92,2020.7,2020.5,0.01,14156,85677.49128,2030.0
HINDALCO,Stock Futures,25-Aug-2026,0,-,10362,22174,-11812,-53.27,1048.6,1037.5,1.07,14879,109440.84781,1058.5
PFC,Stock Futures,25-Aug-2026,0,-,8841,20327,-11486,-56.51,363.3,362.9,0.11,14503,68509.41643,364.0
BSE,Stock Futures,25-Aug-2026,0,-,16608,27726,-11118,-40.1,3322.0,3252.2,2.15,21591,143611.67286,3312.7
BANKNIFTY,Index Options,25-Aug-2026,58000,Put,20988,31768,-10780,-33.93,642.0,414.35,54.94,157104,20117.4814,57525.95
APLAPOLLO,Stock Futures,25-Aug-2026,0,-,2031,12540,-10509,-83.8,2159.0,2142.6,0.77,11665,87617.85637,2145.0
SUNPHARMA,Stock Futures,25-Aug-2026,0,-,4876,14759,-9883,-66.96,1901.1,1892.4,0.46,11346,75743.17296,1910.0
