Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
MUTHOOTFIN,44326,30218,14108,46.69,246459,186322.55144,34648.93506,220971.4865,3309
SOLARINDS,28903,22614,6289,27.81,113398,108291.22136,17294.78584,125586.0072,17340
GODFRYPHLP,15772,13642,2130,15.61,12016,16842.46159,2204.79003,19047.25163,2413
HAL,102084,88527,13557,15.31,210310,129126.82194,18971.15683,148097.97877,4377
NIFTY,8254243,7315134,939109,12.84,97203978,1487512.56841,6094408.28982,7581920.85823,23643
COCHINSHIP,16909,15089,1820,12.06,14809,17218.2234,1750.57136,18968.79476,1595
OFSS,35107,31462,3645,11.59,48496,28592.15674,4953.46968,33545.62643,9020
AMBER,42966,38640,4326,11.2,55309,75433.30869,10708.88078,86142.18947,8519
NHPC,38651,34908,3743,10.72,20426,16618.44217,1222.49984,17840.94201,76
ABCAPITAL,26658,24248,2410,9.94,26337,55404.34793,3959.51344,59363.86137,356
CROMPTON,55133,50471,4662,9.24,132577,102949.14896,12218.05296,115167.20192,301
ADANIGREEN,74204,68035,6169,9.07,89725,108121.35642,20221.58346,128342.93988,1373
PREMIERENE,33301,30585,2716,8.88,17950,29492.45023,1340.21914,30832.66937,983
IRFC,36601,33652,2949,8.76,29243,19575.05842,2676.03287,22251.0913,98
BANKNIFTY,1321760,1221511,100249,8.21,3105302,498824.43712,456634.81867,955459.2558,53710
MANKIND,30449,28176,2273,8.07,26372,31304.63169,2335.36509,33639.99678,2504
FINNIFTY,14138,13131,1007,7.67,23481,3976.4088,2438.09432,6414.50312,25343
BDL,26932,25040,1892,7.56,20624,12268.20459,1369.76026,13637.96485,1325
BPCL,62811,58426,4385,7.51,39287,27677.4051,4167.84408,31845.24918,284
DELHIVERY,24560,22924,1636,7.14,19775,40969.2814,3547.63766,44516.91906,476
ADANIPOWER,47295,44248,3047,6.89,62597,99549.64528,10292.07977,109841.72505,221
RELIANCE,449774,421978,27796,6.59,393296,193331.1684,26880.75015,220211.91855,1339
FORCEMOT,19627,18446,1181,6.4,29161,13057.62949,2518.9538,15576.58329,20275
VEDL,95507,89841,5666,6.31,156907,102575.09398,11269.69053,113844.78452,330
ADANIENT,128610,121148,7462,6.16,262071,224041.79992,56497.29555,280539.09548,2718
TATASTEEL,140051,131972,8079,6.12,170007,89435.48515,15954.93405,105390.4192,217
VOLTAS,70224,66228,3996,6.03,104227,72374.6958,6443.15707,78817.85287,1234
IOC,47817,45157,2660,5.89,31895,33692.04052,3294.6147,36986.65522,134
ADANIPORTS,90792,85911,4881,5.68,148673,150991.28534,20083.7741,171075.05945,1791
UNITDSPR,54859,52130,2729,5.23,127287,51811.79952,10817.75668,62629.5562,1315
MOTHERSON,36239,34489,1750,5.07,23196,49693.20663,3340.15233,53033.35896,130
JSWENERGY,45660,43488,2172,4.99,40727,39790.82624,3096.503,42887.32924,514
MPHASIS,30261,28949,1312,4.53,19625,17049.35034,1278.10361,18327.45395,2086
RBLBANK,38658,37009,1649,4.46,21042,37991.55374,3598.83551,41590.38926,336
JSWSTEEL,95554,91489,4065,4.44,84696,90224.33042,10638.65218,100862.9826,1279
LTM,43810,42036,1774,4.22,43094,24744.65274,2914.73782,27659.39056,3963
KFINTECH,29025,27889,1136,4.07,14035,12323.08081,518.2087,12841.28951,809
PAGEIND,24765,23801,964,4.05,9763,11429.12605,787.26094,12216.38699,36870
ASHOKLEY,74376,71541,2835,3.96,46330,54726.377,5168.7215,59895.0985,153
RVNL,63335,61042,2293,3.76,18438,28276.07588,1063.67699,29339.75287,283
UNOMINDA,15058,14523,535,3.68,10005,12501.73716,725.59124,13227.3284,1130
PRESTIGE,19768,19096,672,3.52,6834,8762.65263,388.81638,9151.46901,1330
NUVAMA,11013,10652,361,3.39,5655,9493.38295,464.6989,9958.08185,1456
POWERGRID,73395,71027,2368,3.33,46369,25824.14146,3569.00142,29393.14288,305
PGEL,25519,24698,821,3.32,9966,8224.79248,858.28367,9083.07616,486
KPITTECH,52756,51099,1657,3.24,23779,13505.48247,781.03877,14286.52125,702
PNB,69850,67826,2024,2.98,26151,40342.7864,3004.4136,43347.2,102
TMPV,171769,166807,4962,2.97,584363,179715.91056,26347.35208,206063.26264,356
MIDCPNIFTY,126856,123318,3538,2.87,199873,69844.79174,31977.16195,101821.95369,14168
NIFTYNXT50,1261,1227,34,2.77,687,4163.37019,91.69636,4255.06655,69280
NAUKRI,48169,46875,1294,2.76,10129,10062.61955,296.38027,10358.99983,927
WIPRO,205572,200059,5513,2.76,68029,65998.6692,4117.182,70115.8512,190
TECHM,59254,57721,1533,2.66,44698,31759.18578,4856.82144,36616.00722,1367
ASTRAL,30844,30052,792,2.64,14796,16930.44437,1487.04644,18417.49081,1554
SUNPHARMA,151389,147540,3849,2.61,76497,53534.30862,5106.59751,58640.90613,1878
ULTRACEMCO,91555,89228,2327,2.61,54495,29821.68498,2009.58484,31831.26983,11507
PIIND,24772,24161,611,2.53,8372,9046.95317,786.04071,9832.99388,3119
CDSL,60852,59412,1440,2.42,28199,19504.43969,1562.10395,21066.54364,1185
HYUNDAI,60877,59468,1409,2.37,16778,34877.29668,573.42953,35450.72621,1822
CANBK,64187,62771,1416,2.26,28044,54425.8548,3244.1094,57669.9642,128
HINDZINC,65161,63756,1405,2.2,108692,67923.82866,11798.24021,79722.06887,636
BHEL,91181,89257,1924,2.16,63918,89154.8868,11453.09812,100607.98492,397
AUBANK,41912,41033,879,2.14,38025,49400.4912,4388.3528,53788.844,990
MAZDOCK,61780,60510,1270,2.1,31521,13936.37726,2237.1819,16173.55916,2484
IDFCFIRSTB,73235,71793,1442,2.01,49315,44486.49128,4334.74452,48821.2358,67
BAJFINANCE,147421,144586,2835,1.96,55622,56611.43962,4724.81722,61336.25685,910
BLUESTARCO,22408,21982,426,1.94,9034,12102.38474,500.34354,12602.72828,1654
LODHA,45579,44719,860,1.92,21320,10598.68414,744.35733,11343.04147,845
TATACONSUM,41768,40984,784,1.91,31705,23915.11221,2422.99079,26338.103,1235
TRENT,125356,123064,2292,1.86,65953,23068.79375,2897.27703,25966.07078,4102
COLPAL,36299,35636,663,1.86,9787,12671.25017,528.12069,13199.37086,2153
BEL,148364,145843,2521,1.73,42296,34563.72156,3811.9491,38375.67066,424
IREDA,27329,26880,449,1.67,8216,13440.87003,732.3177,14173.18773,126
CHOLAFIN,39538,38923,615,1.58,10168,21353.72931,1273.09212,22626.82143,1550
ZYDUSLIFE,21849,21527,322,1.5,21802,31432.42017,2803.38912,34235.80929,1007
