Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
KAYNES,155741,80567,75174,93.31,593986,352314.9601,47320.63401,399635.59412,3332
CIPLA,101561,84960,16601,19.54,372355,124952.04204,27300.26728,152252.30933,1435
VMM,9533,7977,1556,19.51,18307,39363.3566,1640.59301,41003.94961,118
MUTHOOTFIN,30218,25555,4663,18.25,42044,39332.37475,9765.22615,49097.60091,3523
IRFC,33652,29519,4133,14.0,32224,19205.51157,2632.88307,21838.39465,100
HAL,88527,77752,10775,13.86,232944,202001.35438,26242.6344,228243.98878,4605
ZYDUSLIFE,21527,19123,2404,12.57,52952,59145.63318,8042.91768,67188.55086,993
NIFTY,7315134,6534414,780720,11.95,50662170,1518393.07262,3557794.25543,5076187.32805,23689
FINNIFTY,13131,11775,1356,11.52,20465,4137.47082,2629.97278,6767.4436,25472
PERSISTENT,67346,60888,6458,10.61,85940,51230.92864,6858.35916,58089.2878,4630
ICICIGI,21695,19791,1904,9.62,13698,9404.10669,778.78635,10182.89304,1847
ADANIENT,121148,111014,10134,9.13,297429,307635.64102,58969.20047,366604.8415,2719
LTM,42036,38678,3358,8.68,36735,34222.78611,2702.05545,36924.84156,3925
DALBHARAT,22098,20550,1548,7.53,14655,12209.50906,1287.25694,13496.76601,1772
KPITTECH,51099,47708,3391,7.11,36731,20615.04853,1443.58615,22058.63468,705
INFY,404263,378120,26143,6.91,280064,178904.35144,14933.70556,193838.057,1094
SOLARINDS,22614,21171,1443,6.82,47291,39446.0578,7620.29129,47066.34909,16670
COALINDIA,104804,98559,6245,6.34,164974,188072.22073,12599.61912,200671.83985,456
ASHOKLEY,71541,67391,4150,6.16,66160,83885.3215,7695.558,91580.8795,154
MPHASIS,28949,27300,1649,6.04,17472,28471.30165,1089.43862,29560.74027,2120
PREMIERENE,30585,28851,1734,6.01,12373,25018.61834,1008.5661,26027.18444,979
ADANIGREEN,68035,64178,3857,6.01,54730,82214.44842,11513.6742,93728.12262,1418
NAM-INDIA,10543,10011,532,5.31,13408,15101.9925,713.40812,15815.40062,1091
DIVISLAB,42246,40140,2106,5.25,41990,26325.84922,4068.2977,30394.14692,6934
TMPV,166807,158681,8126,5.12,96209,59833.67904,3971.25432,63804.93336,338
NHPC,34908,33229,1679,5.05,11980,11538.01759,747.43936,12285.45695,78
OIL,29570,28199,1371,4.86,63034,41406.17334,9097.746,50503.91934,518
VOLTAS,66228,63163,3065,4.85,56734,41231.07588,5103.55582,46334.63171,1295
TVSMOTOR,77388,73857,3531,4.78,92873,72462.7058,7852.30402,80315.00982,3463
GODFRYPHLP,13642,13036,606,4.65,12046,19698.76196,1749.25657,21448.01854,2460
APOLLOHOSP,33313,31860,1453,4.56,33604,29205.76036,5094.70436,34300.46472,8115
SUNPHARMA,147540,141258,6282,4.45,70449,42084.73409,4644.88839,46729.62248,1862
KFINTECH,27889,26750,1139,4.26,14383,12537.99319,656.40475,13194.39794,823
ADANIPOWER,44248,42506,1742,4.1,44731,68034.75884,6852.53766,74887.2965,225
TECHM,57721,55583,2138,3.85,42708,43631.05164,4053.28836,47684.34,1343
ALKEM,13901,13397,504,3.76,9483,7441.84678,575.92131,8017.7681,5565
RELIANCE,421978,407054,14924,3.67,227565,146060.1693,16570.58515,162630.75445,1368
ADANIPORTS,85911,82883,3028,3.65,78833,71170.38582,9439.70321,80610.08903,1781
LAURUSLABS,42211,40799,1412,3.46,39612,55797.80689,5861.70149,61659.50838,1316
ASIANPAINT,99505,96179,3326,3.46,74161,37840.80125,5574.83695,43415.6382,2614
IREDA,26880,25989,891,3.43,11810,12610.11195,1320.61515,13930.7271,128
JSWSTEEL,91489,88509,2980,3.37,54550,58448.65574,8649.55651,67098.21225,1298
AMBER,38640,37465,1175,3.14,35062,56029.09838,5538.36141,61567.45979,8343
COCHINSHIP,15089,14631,458,3.13,9248,12164.63948,1130.72476,13295.36424,1645
HINDALCO,71912,69730,2182,3.13,75582,71570.88883,10838.28074,82409.16957,1104
SBICARD,55263,53588,1675,3.13,26713,40422.14616,1641.23344,42063.3796,633
SUZLON,62986,61088,1898,3.11,28167,27873.03861,2962.2947,30835.33331,53
COLPAL,35636,34564,1072,3.1,10174,10204.75771,606.21783,10810.97555,2141
BAJAJFINSV,80361,78074,2287,2.93,42398,15778.92798,1900.75862,17679.68661,1740
TATACONSUM,40984,39830,1154,2.9,29087,18905.3733,1921.25989,20826.63319,1226
NMDC,70645,68713,1932,2.81,56022,58225.1652,7028.74192,65253.90712,93
TIINDIA,18664,18166,498,2.74,30097,22710.22952,2318.18584,25028.41536,2800
HCLTECH,258852,252028,6824,2.71,162038,87607.66565,7487.43642,95095.10207,1123
TCS,442115,430498,11617,2.7,292913,111705.41632,12705.53067,124410.94699,2249
MCX,40293,39314,979,2.49,91523,171726.02076,35519.69237,207245.71313,3360
TATASTEEL,131972,128858,3114,2.42,124312,81600.78822,12932.63317,94533.4214,220
RVNL,61042,59635,1407,2.36,17165,27656.40923,1005.87738,28662.28661,287
SWIGGY,52486,51286,1200,2.34,17397,21248.80454,715.98212,21964.78666,256
POWERGRID,71027,69490,1537,2.21,29164,30971.31024,1948.76217,32920.07241,302
GLENMARK,40910,40026,884,2.21,18475,35480.32008,3027.3816,38507.70168,2344
PGEL,24698,24173,525,2.17,17022,18651.54427,1629.76138,20281.30566,492
MIDCPNIFTY,123318,120706,2612,2.16,200463,81608.08124,32770.42066,114378.50191,14265
NBCC,21014,20576,438,2.13,7068,14546.7465,699.1582,15245.9047,95
WAAREEENER,75275,73717,1558,2.11,41598,32650.41097,2156.41753,34806.8285,3070
BANKINDIA,23542,23085,457,1.98,10792,15826.27592,1302.62704,17128.90296,144
LTF,35431,34747,684,1.97,20718,31596.12765,1937.83792,33533.96557,280
JINDALSTEL,31331,30729,602,1.96,22751,19593.98025,2646.40006,22240.38031,1253
HINDUNILVR,104750,102760,1990,1.94,33567,29695.17792,1970.98683,31666.16475,2249
MARUTI,138400,135773,2627,1.93,84401,38551.60461,5513.40503,44065.00965,13100
NYKAA,20409,20022,387,1.93,8106,14781.26,981.99312,15763.25312,273
AUROPHARMA,46529,45655,874,1.91,19317,17866.47104,2632.17526,20498.6463,1504
HYUNDAI,59468,58357,1111,1.9,15750,33879.18402,753.3779,34632.56192,1845
DMART,41835,41064,771,1.88,27627,17054.98596,1698.42589,18753.41185,4340
BIOCON,33246,32644,602,1.84,32159,44189.4975,5273.89325,49463.39075,418
HDFCAMC,31059,30503,556,1.82,10667,18143.67744,916.36971,19060.04715,2704
HINDPETRO,39860,39167,693,1.77,40932,58352.16692,6062.14287,64414.30979,378
VEDL,89841,88293,1548,1.75,224637,103990.27398,20645.46619,124635.74017,339
IOC,45157,44388,769,1.73,13229,18122.58532,1428.07665,19550.66197,140
BEL,145843,143444,2399,1.67,57909,59780.35597,5570.81762,65351.17359,429
ABCAPITAL,24248,23859,389,1.63,13954,39186.70258,2028.09905,41214.80163,352
BAJFINANCE,144586,142298,2288,1.61,66327,69630.59407,6562.24125,76192.83532,915
PNBHOUSING,22955,22605,350,1.55,5072,8175.36297,345.21318,8520.57615,1067
GODREJPROP,47367,46675,692,1.48,26073,18898.43825,1980.04697,20878.48522,1738
WIPRO,200059,197151,2908,1.48,74145,65352.2595,4652.4165,70004.676,188
MANAPPURAM,26310,25933,377,1.45,11063,23145.4476,1741.2924,24886.74,311
UNOMINDA,14523,14317,206,1.44,6894,8944.80763,544.99065,9489.79828,1125
IDFCFIRSTB,71793,70797,996,1.41,32717,34508.16246,2985.002,37493.16446,68
TORNTPHARM,31479,31075,404,1.3,11822,14409.252,571.85258,14981.10458,4405
CUMMINSIND,26637,26298,339,1.29,11130,21868.38542,1517.0926,23385.47802,5382
UNITDSPR,52130,51468,662,1.29,16709,11977.99908,1062.76452,13040.7636,1270
POLYCAB,45554,45026,528,1.17,65202,48648.46396,7382.55187,56031.01583,9239
TATAELXSI,47123,46589,534,1.15,25967,13834.92046,1139.00247,14973.92293,4032
BHARATFORG,28614,28290,324,1.15,11844,20912.1229,1485.46585,22397.58875,1950
COFORGE,97913,96860,1053,1.09,85703,50597.9244,5933.57063,56531.49504,1276
BOSCHLTD,17862,17680,182,1.03,6139,11555.0671,528.88463,12083.95174,37100
INDIGO,107716,106656,1060,0.99,60114,39247.49991,6755.36638,46002.86629,4293
INOXWIND,35969,35640,329,0.92,6865,8645.14254,468.61278,9113.75532,98
GRASIM,74809,74136,673,0.91,12761,27511.64652,871.10415,28382.75067,2945
SRF,35292,34978,314,0.9,13080,12503.25764,822.54982,13325.80746,2729
BDL,25040,24824,216,0.87,14395,12786.92924,1306.10879,14093.03803,1357
RBLBANK,37009,36695,314,0.86,20958,39786.85622,3155.65186,42942.50809,338
VBL,60474,60012,462,0.77,21588,25137.15506,1263.49391,26400.64897,506
SAMMAANCAP,33232,32982,250,0.76,14760,27637.10792,1470.51873,29107.62665,142
PAGEIND,23801,23622,179,0.76,5210,13081.38126,266.10333,13347.48459,36305
CDSL,59412,58972,440,0.75,50922,33184.68199,3111.90165,36296.58364,1201
MAXHEALTH,35111,34865,246,0.71,25673,18985.13552,2249.27687,21234.41239,1050
MOTHERSON,34489,34255,234,0.68,4345,12502.8762,471.85014,12974.72634,126
NTPC,137679,136807,872,0.64,56582,32481.7893,2856.18195,35337.97125,396
EXIDEIND,28314,28144,170,0.6,8054,10610.39772,644.08338,11254.4811,349
YESBANK,63720,63355,365,0.58,25656,31258.72818,2048.57255,33307.30073,22
NIFTYNXT50,1227,1220,7,0.57,638,5331.33662,39.02221,5370.35883,69940
HEROMOTOCO,64818,64455,363,0.56,79212,45185.19408,7154.59252,52339.7866,5083
ULTRACEMCO,89228,88735,493,0.56,61764,27728.28575,1940.46458,29668.75034,11725
TATAPOWER,87951,87470,481,0.55,58601,26883.24273,4395.75156,31278.99429,409
SHRIRAMFIN,84157,83724,433,0.52,51841,75423.018,6056.06339,81479.08139,937
360ONE,13766,13699,67,0.49,4726,5017.82245,270.4587,5288.28115,1103
OBEROIRLTY,27715,27583,132,0.48,11580,12625.56361,780.70027,13406.26388,1640
DELHIVERY,22924,22815,109,0.48,4263,11390.04123,686.76358,12076.80481,470
SIEMENS,29536,29398,138,0.47,55203,51219.12957,6392.30366,57611.43323,3690
AXISBANK,162112,161364,748,0.46,81140,119949.54956,6620.44237,126569.99193,1255
PHOENIXLTD,16850,16778,72,0.43,8624,7757.59708,558.34866,8315.94575,1754
CAMS,20929,20840,89,0.43,13509,8665.86565,1026.31425,9692.1799,785
LT,183075,182379,696,0.38,98758,85816.03591,8719.46092,94535.49684,3934
BPCL,58426,58230,196,0.34,27087,24138.18436,2810.17832,26948.36268,296
CONCOR,26531,26443,88,0.33,4434,7778.41287,377.5035,8155.91637,523
HAVELLS,38789,38670,119,0.31,14422,13230.1978,833.8109,14064.0087,1213
NAUKRI,46875,46754,121,0.26,15904,12815.50987,594.65118,13410.16106,938
GMRAIRPORT,32365,32287,78,0.24,7856,13818.39639,693.14829,14511.54469,96
JUBLFOOD,43498,43412,86,0.2,13505,28409.6595,925.95962,29335.61912,462
FEDERALBNK,58901,58805,96,0.16,21959,35564.6405,1716.177,37280.8175,281
MAZDOCK,60510,60423,87,0.14,33990,15063.61361,2796.36342,17859.97703,2526
ICICIPRULI,31998,31952,46,0.14,7040,5506.67096,335.70201,5842.37298,543
TRENT,123064,122951,113,0.09,46670,25241.49318,2393.97098,27635.46416,4131
CHOLAFIN,38923,38911,12,0.03,14544,37399.22793,1636.3785,39035.60643,1557
PFC,77226,77206,20,0.03,52523,65321.42461,4643.70699,69965.1316,451
INDUSINDBK,75164,75148,16,0.02,29645,34994.07709,2728.91969,37722.99678,908
POLICYBZR,33910,33919,-9,-0.03,19200,19879.1895,1753.06057,21632.25008,1677
IDEA,129717,129778,-61,-0.05,58589,104806.00822,14828.79674,119634.80496,12
MANKIND,28176,28194,-18,-0.06,8861,13617.23861,760.82834,14378.06695,2460
BAJAJHLDNG,9765,9774,-9,-0.09,5560,7148.55105,267.48443,7416.03548,10360
ICICIBANK,319368,319750,-382,-0.12,114935,143389.55162,9797.76357,153187.31519,1248
KOTAKBANK,132607,132824,-217,-0.16,42428,63167.4864,3796.7306,66964.217,383
MARICO,27713,27779,-66,-0.24,6177,10081.809,510.21636,10592.02536,837
CROMPTON,50471,50629,-158,-0.31,60946,58723.44354,4611.0663,63334.50984,288
ANGELONE,25947,26029,-82,-0.32,27490,34217.6055,3725.19275,37942.79825,305
HINDZINC,63756,63968,-212,-0.33,48492,33872.07565,6733.30229,40605.37794,669
BHEL,89257,89576,-319,-0.36,85700,120016.93331,18289.52186,138306.45517,414
PETRONET,30600,30718,-118,-0.38,4592,4944.64436,240.63158,5185.27594,271
RECLTD,82073,82482,-409,-0.5,36073,33251.2026,2100.12698,35351.32958,349
OFSS,31462,31632,-170,-0.54,27416,16278.49077,2023.07019,18301.56097,8916
PNB,67826,68193,-367,-0.54,29215,38964.8416,3625.7168,42590.5584,104
DABUR,38886,39104,-218,-0.56,19752,14766.63212,1088.84812,15855.48025,464
CGPOWER,41526,41772,-246,-0.59,21649,19771.51697,2386.01349,22157.53046,848
PATANJALI,46720,46998,-278,-0.59,8247,12782.15133,353.29131,13135.44264,450
SUPREMEIND,22311,22458,-147,-0.65,9435,6130.53045,266.98049,6397.51094,3508
ITC,215517,216998,-1481,-0.68,76889,38106.23471,3711.77661,41818.01133,307
ASTRAL,30052,30275,-223,-0.74,8094,13857.62679,673.504,14531.1308,1565
AUBANK,41033,41361,-328,-0.79,13321,27447.5334,1530.7797,28978.3131,1007
LICI,34124,34411,-287,-0.83,19865,19127.13929,1581.06886,20708.20815,806
GODREJCP,40987,41343,-356,-0.86,15757,17639.12205,705.73445,18344.8565,1035
POWERINDIA,35661,35971,-310,-0.86,28706,26918.13228,2642.04952,29560.1818,32230
NUVAMA,10652,10745,-93,-0.87,9456,13904.9297,879.93825,14784.86795,1478
SONACOMS,20260,20446,-186,-0.91,7105,15000.0575,673.39744,15673.45494,590
INDUSTOWER,80446,81201,-755,-0.93,48897,67494.76306,5459.00022,72953.76328,423
NATIONALUM,54494,55053,-559,-1.02,44221,61145.28187,6033.68475,67178.96662,417
HDFCLIFE,79120,79963,-843,-1.05,23134,19655.71806,1591.61827,21247.33633,610
M&M,147225,148803,-1578,-1.06,66698,67622.28308,6077.3864,73699.66948,3176
MOTILALOFS,10143,10252,-109,-1.06,3627,6800.79984,300.06829,7100.86813,854
NESTLEIND,45870,46368,-498,-1.07,19753,21410.43525,1208.20955,22618.6448,1457
FORTIS,19057,19270,-213,-1.11,7532,10616.78886,825.72243,11442.51129,971
APLAPOLLO,25894,26194,-300,-1.15,9770,10490.26832,593.44481,11083.71313,1896
PRESTIGE,19096,19335,-239,-1.24,6054,5917.01512,457.89192,6374.90704,1370
SAIL,43706,44307,-601,-1.36,1068,7851.38854,82.07469,7933.46323,199
BANDHANBNK,44698,45333,-635,-1.4,19899,29262.44952,2598.066,31860.51552,199
EICHERMOT,57042,57863,-821,-1.42,42091,38425.15824,4260.25723,42685.41547,7040
BANKBARODA,68199,69226,-1027,-1.48,34788,48602.69973,3718.64434,52321.34407,268
BAJAJ-AUTO,81133,82362,-1229,-1.49,50111,33732.50788,4104.3621,37836.86998,10447
INDIANB,27637,28061,-424,-1.51,17241,22299.0162,1891.3419,24190.3581,830
BLUESTARCO,21982,22330,-348,-1.56,18373,13120.93227,1057.86395,14178.79622,1670
CANBK,62771,63814,-1043,-1.63,35228,64526.32732,5119.49632,69645.82365,131
UNIONBANK,57175,58158,-983,-1.69,26880,30474.50329,3105.44287,33579.94617,165
IEX,41601,42325,-724,-1.71,16749,7488.76866,1347.89062,8836.65928,128
LODHA,44719,45498,-779,-1.71,25088,14043.01529,1078.9335,15121.94879,870
JSWENERGY,43488,44268,-780,-1.76,20367,15674.25969,1554.2719,17228.53159,512
UPL,36023,36679,-656,-1.79,15135,13501.16796,1616.48749,15117.65546,637
KEI,19521,19877,-356,-1.79,18828,21945.81602,2217.18458,24163.00061,5175
KALYANKJIL,69822,71199,-1377,-1.93,60413,31208.60719,4717.6959,35926.30309,363
ETERNAL,142107,144947,-2840,-1.96,63956,50190.14764,5954.87316,56145.0208,245
AMBUJACEM,101878,104017,-2139,-2.06,27342,28728.50914,1589.5824,30318.09154,444
SBILIFE,41164,42041,-877,-2.09,15470,15905.37821,925.13298,16830.5112,1870
JIOFIN,128967,131863,-2896,-2.2,45341,42758.07657,3454.2375,46212.31407,234
BANKNIFTY,1221511,1249835,-28324,-2.27,3104951,705564.07988,473457.39144,1179021.47133,54128
ONGC,87886,90153,-2267,-2.51,84117,50747.3784,6728.78295,57476.16135,300
PIIND,24161,24793,-632,-2.55,32122,34397.95339,3541.97011,37939.9235,3120
DRREDDY,72470,74367,-1897,-2.55,74577,66103.40743,7223.34512,73326.75256,1301
MFSL,32529,33391,-862,-2.58,18295,21391.34256,1052.8524,22444.19496,1627
ABB,48942,50401,-1459,-2.89,44951,41094.4812,4899.34555,45993.82675,6410
DIXON,142068,146549,-4481,-3.06,165875,86385.54845,17702.49272,104088.04117,11110
LICHSGFIN,47219,48729,-1510,-3.1,97693,79043.6638,6962.4521,86006.1159,562
FORCEMOT,18446,19040,-594,-3.12,10164,10618.63332,522.91703,11141.55035,20201
BSE,62172,64202,-2030,-3.16,150557,167629.56415,44931.9144,212561.47855,4045
TITAN,113845,117598,-3753,-3.19,89401,51441.19331,6603.3283,58044.52162,4144
ADANIENSOL,51817,53597,-1780,-3.32,24259,51162.69244,4621.22394,55783.91639,1321
DLF,75507,78301,-2794,-3.57,103244,46760.25113,7045.81671,53806.06784,583
HDFCBANK,901541,935240,-33699,-3.6,502293,370852.17939,24090.46752,394942.64691,770
LUPIN,54084,56130,-2046,-3.65,35747,26209.65947,3534.96049,29744.61996,2251
GAIL,38458,39974,-1516,-3.79,17817,16679.82746,1143.74925,17823.57671,163
PAYTM,41304,43029,-1725,-4.01,30485,31763.14153,3577.61247,35340.75401,1151
SHREECEM,22191,23163,-972,-4.2,7540,7500.58944,306.20407,7806.79352,24980
SBIN,412631,431258,-18627,-4.32,391053,177561.0339,28150.4064,205711.4403,982
PIDILITIND,30632,32324,-1692,-5.23,28480,17550.8744,2564.6133,20115.4877,1485
BHARTIARTL,204787,216395,-11608,-5.36,392914,377589.94471,34935.73529,412525.68,1883
INDHOTEL,39396,41787,-2391,-5.72,25163,29609.4333,2149.4764,31758.9097,650
BRITANNIA,57149,60757,-3608,-5.94,22485,14478.86668,1223.90662,15702.77331,5390
