Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
KEI,41596,22321,19275,86.35,127010,120775.67437,19202.14789,139977.82226,4850
POLYCAB,65394,40741,24653,60.51,183774,164954.3991,28469.60636,193424.00546,8300
NIFTYFPI,102,69,33,47.83,431,137.98928,6.30135,144.29063,1553
HAVELLS,33871,25539,8332,32.62,41493,49149.62225,3010.9972,52160.61945,1154
SWIGGY,89820,77825,11995,15.41,176514,281495.97999,18380.27014,299876.25013,276
LODHA,29553,26017,3536,13.59,15156,9674.98487,1116.20156,10791.18643,1222
MARUTI,158264,140647,17617,12.53,108962,41785.34287,7798.24194,49583.58481,12694
ATHERENERG,29950,26680,3270,12.26,55883,40209.8184,6928.71866,47138.53706,1584
IEX,28668,26126,2542,9.73,14672,8095.56663,1402.51438,9498.08101,118
POWERINDIA,48594,44640,3954,8.86,24122,19221.92369,2774.62233,21996.54602,31650
360ONE,14862,13676,1186,8.67,5032,5721.1244,369.8167,6090.9411,1137
TATAELXSI,31242,28866,2376,8.23,14613,7387.61557,1165.17572,8552.7913,3558
APLAPOLLO,43825,40891,2934,7.18,32545,50207.29311,3777.78114,53985.07425,2250
DIXON,126017,117609,8408,7.15,136672,94860.14819,14109.94072,108970.08891,14240
TORNTPHARM,36692,34311,2381,6.94,11697,13675.72465,633.62006,14309.34471,4857
ICICIGI,30719,28745,1974,6.87,8144,7272.37693,481.39841,7753.77534,1510
HDFCAMC,34868,32658,2210,6.77,12237,15779.85357,1144.65318,16924.50675,2458
ANGELONE,30325,28456,1869,6.57,94839,81034.1535,16898.46975,97932.62325,299
INDIANB,19891,18720,1171,6.26,13047,11051.5826,1606.527,12658.1096,879
NIFTYNXT50,835,786,49,6.23,234,788.25705,39.51603,827.77309,72880
CDSL,51849,48869,2980,6.1,34876,23941.59918,4266.14566,28207.74485,1394
EICHERMOT,73362,69196,4166,6.02,36037,27540.34791,3176.68171,30717.02962,7630
NIFTY,9593289,9079222,514067,5.66,90410552,492777.55367,3661411.01714,4154188.57081,23897
GODFRYPHLP,9072,8588,484,5.64,3273,1732.90799,206.07955,1938.98754,2051
BAJAJFINSV,56392,53518,2874,5.37,12490,8410.82112,765.92094,9176.74206,1970
PRESTIGE,20817,19839,978,4.93,16640,19494.51736,2332.81624,21827.33361,1587
LUPIN,36287,34601,1686,4.87,11114,16986.59533,1007.56535,17994.16068,2110
CUMMINSIND,42351,40407,1944,4.81,8729,30213.7428,888.29438,31102.03718,5035
SRF,32982,31482,1500,4.76,29268,18655.64898,1976.46828,20632.11726,2547
BIOCON,36389,34809,1580,4.54,9974,15655.9195,1367.69925,17023.61875,397
SUZLON,57290,54808,2482,4.53,13702,15360.06072,1369.23272,16729.29344,45
RBLBANK,26467,25323,1144,4.52,33363,49989.01832,7814.53701,57803.55533,414
SUPREMEIND,19936,19105,831,4.35,5854,6506.19543,252.49287,6758.6883,3475
PREMIERENE,26984,25880,1104,4.27,4735,8437.89017,403.42685,8841.31703,1002
