Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,21-Jul-2026,24200,Put,191699,46467,145232,312.55,74.0,192.05,-61.47,4929936,369794.49936,24334.3
NIFTY,Index Options,21-Jul-2026,24000,Put,193588,99164,94424,95.22,33.5,91.6,-63.43,2894237,97204.39676,24334.3
NIFTY,Index Options,21-Jul-2026,24300,Put,103865,13431,90434,673.32,110.7,260.8,-57.55,3072474,309611.66874,24334.3
NIFTY,Index Options,21-Jul-2026,24150,Put,126181,39417,86764,220.12,60.6,161.6,-62.5,2411778,151043.62669,24334.3
NIFTY,Index Options,21-Jul-2026,24250,Put,88210,7377,80833,1095.74,91.0,224.3,-59.43,3083771,272645.44542,24334.3
NIFTY,Index Options,21-Jul-2026,24100,Put,157558,91772,65786,71.68,49.9,135.9,-63.28,3197697,164970.78707,24334.3
NIFTY,Index Options,21-Jul-2026,23800,Put,130431,72330,58101,80.33,15.05,36.9,-59.21,1554088,22021.42696,24334.3
NIFTY,Index Options,21-Jul-2026,23450,Put,74212,21872,52340,239.3,6.05,7.0,-13.57,458398,1838.40517,24334.3
NIFTY,Index Options,21-Jul-2026,23700,Put,101590,50811,50779,99.94,10.85,22.6,-51.99,1092338,10117.78072,24334.3
NIFTY,Index Options,21-Jul-2026,23500,Put,126921,89384,37537,42.0,6.7,8.85,-24.29,950694,4443.0684,24334.3
NIFTY,Index Options,21-Jul-2026,23600,Put,87060,52753,34307,65.03,8.3,13.9,-40.29,848267,5375.89211,24334.3
NIFTY,Index Options,21-Jul-2026,24350,Put,32708,3821,28887,756.01,132.55,297.1,-55.39,845976,96438.72607,24334.3
NIFTY,Index Options,21-Jul-2026,23950,Put,53972,26721,27251,101.98,27.15,73.2,-62.91,912806,24533.94326,24334.3
NIFTY,Index Options,21-Jul-2026,23400,Put,77083,52656,24427,46.39,5.45,5.7,-4.39,783855,2863.42231,24334.3
NIFTY,Index Options,21-Jul-2026,24050,Put,73354,50467,22887,45.35,40.3,112.5,-64.18,1300013,54401.64401,24334.3
NIFTY,Index Options,21-Jul-2026,23900,Put,79538,57058,22480,39.4,22.05,58.5,-62.31,1388657,30265.08498,24334.3
NIFTY,Index Options,21-Jul-2026,23750,Put,44789,22584,22205,98.32,12.95,28.35,-54.32,616137,7132.70998,24334.3
NIFTY,Index Options,21-Jul-2026,23650,Put,41942,19970,21972,110.03,9.3,17.7,-47.46,468734,3576.90915,24334.3
NIFTY,Index Options,28-Jul-2026,24200,Put,66144,45978,20166,43.86,159.25,262.55,-39.34,203913,25987.79424,24334.3
NIFTY,Index Options,28-Jul-2026,24300,Put,39433,20073,19360,96.45,197.0,322.4,-38.9,132769,20224.36984,24334.3
NIFTY,Index Options,21-Jul-2026,23850,Put,46273,27257,19016,69.77,18.4,45.95,-59.96,818619,14313.55321,24334.3
NIFTY,Index Options,21-Jul-2026,24400,Put,24771,9249,15522,167.82,158.05,340.35,-53.56,605194,84292.6307,24334.3
NIFTY,Index Options,28-Jul-2026,24000,Put,107237,93936,13301,14.16,99.15,166.45,-40.43,211058,17004.41541,24334.3
BANKNIFTY,Index Options,28-Jul-2026,58000,Put,45326,32228,13098,40.64,403.0,743.5,-45.8,202532,35027.3018,58521.4
NIFTY,Index Options,28-Jul-2026,23000,Put,75225,65588,9637,14.69,11.2,13.1,-14.5,80243,620.15802,24334.3
