Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
RELIANCE,Stock Futures,30-Jun-2026,0,-,95392,70330,25062,35.63,1372.0,1333.3,2.9,31503,214225.12545,1360.3
NIFTY,Index Options,26-May-2026,23500,Call,58904,40899,18005,44.02,320.7,282.3,13.6,1943096,309753.7911,23659.0
BHEL,Stock Futures,30-Jun-2026,0,-,16283,3309,12974,392.08,413.2,403.2,2.48,14298,152024.37862,408.8
NIFTY,Index Options,26-May-2026,23600,Call,48763,37488,11275,30.08,256.35,226.0,13.43,2239311,301561.29443,23659.0
GRASIM,Stock Futures,30-Jun-2026,0,-,15353,4107,11246,273.83,3007.0,2952.1,1.86,12503,91899.5506,2983.0
NIFTY,Index Options,26-May-2026,23400,Call,23437,12380,11057,89.31,391.0,346.65,12.79,618648,118790.62369,23659.0
NIFTY,Index Options,26-May-2026,23800,Call,56870,46605,10265,22.03,150.7,133.9,12.55,1166588,90432.73517,23659.0
NIFTY,Index Options,26-May-2026,23650,Call,26589,17642,8947,50.71,226.2,203.85,10.96,1162640,143041.92448,23659.0
NIFTY,Index Options,26-May-2026,23900,Call,45537,36904,8633,23.39,109.5,97.35,12.48,934016,53292.15091,23659.0
NIFTY,Index Options,26-May-2026,23550,Call,12639,4952,7687,155.23,287.05,251.1,14.32,1139232,165775.91409,23659.0
SBIN,Stock Futures,30-Jun-2026,0,-,52173,45596,6577,14.42,957.7,954.2,0.37,10045,71822.25225,950.0
NIFTY,Index Futures,30-Jun-2026,0,-,65246,58699,6547,11.15,23776.8,23701.2,0.32,14307,219992.2007,23659.0
NIFTY,Index Options,02-Jun-2026,24000,Call,12535,6044,6491,107.4,169.15,158.5,6.72,46990,4457.51839,23659.0
SUNPHARMA,Stock Futures,30-Jun-2026,0,-,19712,13264,6448,48.61,1898.2,1897.0,0.06,7567,50191.57048,1880.0
NIFTY,Index Options,26-May-2026,24000,Call,135350,128912,6438,4.99,77.15,71.1,8.51,1642591,66335.21623,23659.0
NIFTY,Index Options,26-May-2026,23450,Call,8526,2221,6305,283.88,354.55,314.1,12.88,616315,105186.7892,23659.0
NIFTY,Index Options,02-Jun-2026,23700,Call,8782,3116,5666,181.84,305.0,282.4,8.0,27166,4903.06909,23659.0
LICHSGFIN,Stock Futures,30-Jun-2026,0,-,7270,2307,4963,215.13,548.6,545.9,0.49,5431,29480.0111,547.5
AXISBANK,Stock Futures,30-Jun-2026,0,-,28609,23673,4936,20.85,1260.5,1247.9,1.01,6142,48109.90212,1251.2
NIFTY,Index Options,26-May-2026,24200,Call,63093,58196,4897,8.41,34.6,34.05,1.62,878600,16881.4204,23659.0
NIFTY,Index Options,30-Jun-2026,23500,Call,16285,11505,4780,41.55,702.3,661.7,6.14,19016,8007.80874,23659.0
BANKNIFTY,Index Futures,30-Jun-2026,0,-,25514,20851,4663,22.36,53920.0,53701.4,0.41,8841,142131.71763,53562.2
IDEA,Stock Futures,30-Jun-2026,0,-,15789,11144,4645,41.68,13.67,13.62,0.37,6684,65020.26429,13.56
INDUSINDBK,Stock Futures,30-Jun-2026,0,-,11924,7289,4635,63.59,902.95,900.35,0.29,5750,35984.7075,899.0
TRENT,Stock Futures,30-Jun-2026,0,-,12799,8362,4437,53.06,4099.9,4052.4,1.17,5558,22543.30358,4113.0
