Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,25-Aug-2026,0,-,239748,155023,84725,54.65,750.05,758.45,-1.11,95180,464831.5178,745.85
NIFTY,Index Options,28-Jul-2026,23900,Call,105971,26092,79879,306.14,121.0,201.45,-39.94,2295655,199533.74129,23869.6
NIFTY,Index Options,25-Aug-2026,24000,Call,96608,36914,59694,161.71,344.4,416.2,-17.25,118356,27883.78593,23869.6
NIFTY,Index Options,28-Jul-2026,23850,Call,53265,4126,49139,1190.96,147.5,232.2,-36.48,1019175,96388.47562,23869.6
NIFTY,Index Futures,25-Aug-2026,0,-,92332,44894,47438,105.67,23950.0,24079.7,-0.54,58277,907954.87326,23869.6
NIFTY,Index Options,28-Jul-2026,25000,Call,246941,204262,42679,20.89,2.2,4.2,-47.62,786289,1400.3807,23869.6
NIFTY,Index Options,28-Jul-2026,23800,Call,52397,14603,37794,258.81,175.5,265.4,-33.87,980353,112700.40052,23869.6
NIFTY,Index Options,28-Jul-2026,23400,Put,84439,49966,34473,68.99,14.25,16.5,-13.64,574196,6132.12618,23869.6
INFY,Stock Futures,25-Aug-2026,0,-,105794,73362,32432,44.21,1047.4,1050.0,-0.25,58830,245537.5944,1052.9
RELIANCE,Stock Futures,25-Aug-2026,0,-,85407,55321,30086,54.38,1282.2,1296.3,-1.09,35461,228042.5988,1272.6
NIFTY,Index Options,28-Jul-2026,24700,Call,108910,83781,25129,29.99,4.15,8.7,-52.3,606339,1970.60175,23869.6
NIFTY,Index Options,28-Jul-2026,22500,Put,86457,63467,22990,36.22,1.85,2.5,-26.0,275180,398.87341,23869.6
NIFTY,Index Options,28-Jul-2026,24400,Call,103416,80547,22869,28.39,12.0,30.05,-60.07,679274,6428.64913,23869.6
ICICIBANK,Stock Futures,25-Aug-2026,0,-,66387,43735,22652,51.79,1428.7,1437.6,-0.62,27646,276904.82414,1433.4
AXISBANK,Stock Futures,25-Aug-2026,0,-,46715,24364,22351,91.74,1230.0,1246.1,-1.29,25513,197172.43681,1223.3
BANKNIFTY,Index Options,28-Jul-2026,57000,Call,39126,18948,20178,106.49,237.95,549.55,-56.7,252159,20671.4905,56592.0
NMDC,Stock Futures,25-Aug-2026,0,-,25468,5525,19943,360.96,83.03,83.66,-0.75,21106,118673.7615,82.6
BHARTIARTL,Stock Futures,25-Aug-2026,0,-,86778,66934,19844,29.65,1920.0,1938.8,-0.97,25503,232833.27267,1933.0
NIFTY,Index Options,28-Jul-2026,24350,Call,57503,37919,19584,51.65,14.85,37.15,-60.03,422953,4992.53721,23869.6
IDEA,Stock Futures,25-Aug-2026,0,-,35595,16330,19265,117.97,13.3,13.64,-2.49,20881,200587.89744,13.2
NIFTY,Index Options,28-Jul-2026,24500,Call,167404,150051,17353,11.56,8.3,19.35,-57.11,771549,4879.66165,23869.6
NIFTY,Index Options,28-Jul-2026,25100,Call,72606,56555,16051,28.38,1.8,3.3,-45.45,258277,379.40891,23869.6
BAJFINANCE,Stock Futures,25-Aug-2026,0,-,28706,12699,16007,126.05,1045.3,1064.6,-1.81,19306,152686.3275,1040.0
NIFTY,Index Options,28-Jul-2026,22400,Put,21601,5957,15644,262.62,1.7,2.2,-22.73,68590,86.93782,23869.6
JSWSTEEL,Stock Futures,25-Aug-2026,0,-,31649,16461,15188,92.27,1250.7,1272.9,-1.74,18013,153029.12627,1249.9
