Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,23-Jun-2026,24000,Put,55318,202239,-146921,-72.65,175.85,24.9,606.22,16336179,465197.20129,23824.1
NIFTY,Index Options,23-Jun-2026,24100,Put,44483,166651,-122168,-73.31,275.25,55.5,395.95,15194886,483265.75178,23824.1
NIFTY,Index Options,23-Jun-2026,24050,Put,28625,104206,-75581,-72.53,225.4,37.0,509.19,12231547,296553.85701,23824.1
NIFTY,Index Options,23-Jun-2026,24150,Put,13828,65658,-51830,-78.94,325.8,80.15,306.49,5702107,273381.818,23824.1
NIFTY,Index Options,23-Jun-2026,23950,Put,37494,82210,-44716,-54.39,125.55,16.15,677.4,18198017,466997.51225,23824.1
NIFTY,Index Options,23-Jun-2026,24200,Put,19285,45942,-26657,-58.02,375.0,112.25,234.08,3229739,251856.66208,23824.1
NIFTY,Index Options,23-Jun-2026,23900,Put,106192,126352,-20160,-15.96,75.6,10.85,596.77,35370189,523496.48229,23824.1
BANKNIFTY,Index Options,30-Jun-2026,58000,Put,22051,29620,-7569,-25.55,988.35,417.45,136.76,161917,26621.58355,57183.75
NIFTY,Index Options,30-Jun-2026,24150,Put,8080,15495,-7415,-47.85,389.0,166.95,133.0,127529,15498.66313,23824.1
NIFTY,Index Options,23-Jun-2026,24300,Put,6058,13298,-7240,-54.44,475.95,192.65,147.05,466407,67733.02376,23824.1
BANKNIFTY,Index Options,30-Jun-2026,56000,Put,28044,34768,-6724,-19.34,124.5,36.75,238.78,116408,2183.69767,57183.75
NIFTY,Index Options,23-Jun-2026,24250,Put,5099,11393,-6294,-55.24,425.1,149.75,183.87,667832,71464.3684,23824.1
MARUTI,Stock Futures,30-Jun-2026,0,-,56172,61503,-5331,-8.67,13441.0,13425.0,0.12,10778,72282.49533,13430.0
SUNPHARMA,Stock Futures,30-Jun-2026,0,-,53141,58446,-5305,-9.08,1866.7,1863.2,0.19,12750,84186.8475,1867.0
CIPLA,Stock Futures,30-Jun-2026,0,-,31407,36164,-4757,-13.15,1436.0,1416.3,1.39,10001,54139.66342,1435.0
BANKNIFTY,Index Options,30-Jun-2026,57800,Put,7592,12259,-4667,-38.07,847.65,331.65,155.59,99465,13281.26305,57183.75
BANKNIFTY,Index Options,30-Jun-2026,54500,Put,19296,23476,-4180,-17.81,25.55,12.9,98.06,57659,288.17968,57183.75
HDFCBANK,Stock Options,30-Jun-2026,780,Put,6353,9836,-3483,-35.41,12.45,6.4,94.53,22119,1058.39415,772.6
BANKNIFTY,Index Options,30-Jun-2026,57600,Put,3998,7168,-3170,-44.22,706.2,259.75,171.88,74187,9523.38519,57183.75
BANKNIFTY,Index Options,30-Jun-2026,57700,Put,4878,7917,-3039,-38.39,752.8,293.0,156.93,71827,9147.59941,57183.75
BANKNIFTY,Index Options,30-Jun-2026,57500,Put,20368,23385,-3017,-12.9,647.7,229.65,182.04,185473,22114.31673,57183.75
BANKNIFTY,Index Options,30-Jun-2026,60000,Put,19966,22495,-2529,-11.24,2843.2,2015.0,41.1,4354,3125.22718,57183.75
BANKNIFTY,Index Options,30-Jun-2026,55900,Put,2739,5240,-2501,-47.73,109.55,34.05,221.73,19431,298.0521,57183.75
HDFCBANK,Stock Options,30-Jun-2026,750,Put,8646,11097,-2451,-22.09,2.0,1.3,53.85,10641,68.47483,772.6
BANKNIFTY,Index Options,30-Jun-2026,57900,Put,10270,12629,-2359,-18.68,932.95,372.15,150.69,92826,13005.75803,57183.75
