Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
ICICIGI,47870,28038,19832,70.73,229416,126746.25528,18463.97419,145210.22948,1619
POLYCAB,63194,44053,19141,43.45,188770,180318.46681,28252.114,208570.58081,9241
TORNTPHARM,51642,39686,11956,30.13,91301,243294.36023,3905.42398,247199.78422,4930
ABB,55588,42810,12778,29.85,298955,330084.86705,56052.20336,386137.07041,7655
SIEMENS,43453,33968,9485,27.92,144089,130879.76886,14641.58732,145521.35619,3650
HDFCAMC,51857,40887,10970,26.83,95807,90561.24969,10274.94957,100836.19926,2601
FINNIFTY,9935,8202,1733,21.13,14150,2048.56473,1624.42546,3672.99019,26556
360ONE,21787,18115,3672,20.27,27399,27281.6688,2211.59485,29493.26365,1085
BHEL,77940,65765,12175,18.51,300691,453874.33822,80427.15108,534301.48931,440
RBLBANK,27393,23657,3736,15.79,22227,88053.81614,3163.54237,91217.35852,363
AMBER,33439,30340,3099,10.21,76522,58486.51325,10320.52525,68807.0385,8010
NIFTY,7113546,6502789,610757,9.39,42777999,836267.35182,2126882.51474,2963149.86657,24072
CUMMINSIND,35596,32570,3026,9.29,37434,56566.2243,4470.20602,61036.43032,5600
NAM-INDIA,14866,13641,1225,8.98,13159,23295.83462,1065.79293,24361.62756,1155
ANGELONE,29960,27509,2451,8.91,101982,101646.696,15355.81725,117002.51325,334
SONACOMS,24167,22385,1782,7.96,19556,32020.90122,2857.59278,34878.494,684
FEDERALBNK,59770,55480,4290,7.73,40939,43678.73525,2864.06975,46542.805,329
DIXON,135253,125799,9454,7.52,448315,299627.33898,62279.96267,361907.30165,14499
ICICIPRULI,43716,40693,3023,7.43,65652,40896.5119,4115.19707,45011.70897,509
SRF,35165,32802,2363,7.2,94254,49909.14094,10948.16942,60857.31036,2890
GVT&D,28060,26233,1827,6.96,22244,22235.13442,2241.5186,24476.65302,4580
TECHM,71324,67048,4276,6.38,76568,126712.7088,11574.80982,138287.51862,1515
JIOFIN,129242,121969,7273,5.96,48120,37780.60619,3575.5485,41356.15469,235
LT,216171,204073,12098,5.93,86829,77919.2317,5450.17191,83369.40361,3779
HDFCLIFE,81410,77226,4184,5.42,104638,87200.43992,7892.51507,95092.95499,568
MIDCPNIFTY,120877,114711,6166,5.38,172665,37066.46938,19726.2109,56792.68029,14793
BANKNIFTY,1214904,1156262,58642,5.07,1927369,286957.46505,253737.38796,540694.85302,57582
POWERINDIA,49819,47528,2291,4.82,53280,45533.65664,6247.53432,51781.19096,33500
MAZDOCK,51122,48810,2312,4.74,11555,15187.00599,653.80581,15840.8118,2357
KEI,22596,21588,1008,4.67,9179,31627.62239,1093.14443,32720.76682,5065
ALKEM,17595,16813,782,4.65,6163,5584.48577,546.69252,6131.1783,5704
ADANIPOWER,79364,75912,3452,4.55,31539,62345.54907,4608.326,66953.87507,216
PATANJALI,74078,71012,3066,4.32,74792,39707.46925,7145.75193,46853.22118,345
SBILIFE,35153,33707,1446,4.29,20954,14987.87568,1596.58878,16584.46447,1824
BAJAJFINSV,80988,77762,3226,4.15,38473,34603.72395,2685.43197,37289.15592,1832
IREDA,32028,30820,1208,3.92,5332,10145.22738,412.35148,10557.57886,120
GODFRYPHLP,11359,10931,428,3.92,10906,6871.09189,770.68953,7641.78142,2126
POLICYBZR,43530,41956,1574,3.75,34604,25376.93826,3449.90464,28826.8429,1561
BOSCHLTD,20226,19505,721,3.7,10221,6686.3727,728.2152,7414.5879,41110
BPCL,42041,40555,1486,3.66,35143,24854.94464,3364.28689,28219.23153,312
CAMS,19213,18565,648,3.49,6683,7229.68818,394.3632,7624.05138,751
NIFTYNXT50,1190,1150,40,3.48,834,1805.69889,72.51277,1878.21166,71896
BSE,105045,101595,3450,3.4,77062,69990.82778,9088.60126,79079.42904,3685
COFORGE,69595,67415,2180,3.23,22506,31740.22447,3592.70273,35332.9272,1535
GAIL,37729,36551,1178,3.22,11616,9941.85665,930.02438,10871.88103,171
VEDL,130647,126659,3988,3.15,56944,21825.6806,2737.98463,24563.66523,258
IRFC,46969,45578,1391,3.05,8781,11549.08991,1002.01269,12551.1026,88
APLAPOLLO,24553,23826,727,3.05,6334,5586.93313,546.56973,6133.50286,1794
WIPRO,198192,192393,5799,3.01,69382,53557.1181,5995.8531,59552.9712,177
ADANIGREEN,59766,58044,1722,2.97,28540,46690.57416,6233.55246,52924.12662,1543
TVSMOTOR,101513,98638,2875,2.91,20452,32030.40685,1865.32006,33895.72691,3563
HINDUNILVR,124572,121044,3528,2.91,36372,37118.4132,2355.60735,39474.02055,2097
SBICARD,64916,63084,1832,2.9,47300,48537.1944,3881.66936,52418.86376,645
RELIANCE,494237,480487,13750,2.86,219455,170402.87665,17359.82555,187762.7022,1300
DELHIVERY,32472,31639,833,2.63,15842,24567.52939,2519.17284,27086.70223,497
KFINTECH,21841,21289,552,2.59,12005,15222.31338,873.00065,16095.31403,873
OFSS,32676,31852,824,2.59,26952,28232.56804,3768.64153,32001.20957,11699
SUPREMEIND,21529,21002,527,2.51,12949,13166.8845,932.89474,14099.77924,3533
LICI,33428,32611,817,2.51,8728,14461.56908,476.27328,14937.84236,438
DLF,87182,85071,2111,2.48,27930,33173.99116,2207.34238,35381.33355,648
PIDILITIND,20202,19720,482,2.44,4992,7039.31845,323.26345,7362.5819,1560
AXISBANK,174071,170027,4044,2.38,54861,85220.55287,6100.07943,91320.63231,1308
