Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
TCS,Stock Futures,25-Aug-2026,0,-,27361,19355,8006,41.36,2187.1,2161.1,1.2,12314,60885.31081,2199.1
RELIANCE,Stock Options,28-Jul-2026,1380,Call,7821,3269,4552,139.25,5.1,4.6,10.87,11465,303.8225,1300.0
RELIANCE,Stock Options,28-Jul-2026,1350,Call,14143,10994,3149,28.64,9.7,8.85,9.6,13663,741.21775,1300.0
SIEMENS,Stock Futures,28-Jul-2026,0,-,22210,19881,2329,11.71,3648.0,3582.5,1.83,17640,114748.7292,3650.0
NIFTY,Index Options,29-Dec-2026,26000,Call,36056,33734,2322,6.88,305.4,303.85,0.51,8346,1682.42423,24072.75
NIFTY,Index Options,25-Aug-2026,24000,Call,24395,22088,2307,10.44,509.0,500.1,1.78,10746,3643.53338,24072.75
DIXON,Stock Options,28-Jul-2026,15000,Call,4528,2321,2207,95.09,187.5,71.75,161.32,45857,4800.76933,14499.0
INFY,Stock Futures,25-Aug-2026,0,-,32149,30000,2149,7.16,1077.3,1070.0,0.68,4620,19993.6968,1085.0
DIXON,Stock Options,28-Jul-2026,14500,Call,4645,2820,1825,64.72,348.75,142.3,145.08,46439,8329.29904,14499.0
CUMMINSIND,Stock Futures,28-Jul-2026,0,-,24027,22359,1668,7.46,5574.0,5523.0,0.92,4678,52270.94284,5600.0
ABB,Stock Options,28-Jul-2026,8000,Call,2796,1244,1552,124.76,94.0,24.8,279.03,31762,6039.94132,7655.5
ICICIBANK,Stock Futures,28-Jul-2026,0,-,148652,147133,1519,1.03,1423.5,1417.1,0.45,12034,119549.72722,1418.0
DIXON,Stock Options,28-Jul-2026,15500,Call,4436,2942,1494,50.78,96.5,42.35,127.86,40548,2308.60038,14499.0
FEDERALBNK,Stock Options,28-Jul-2026,380,Call,1520,130,1390,1069.23,0.5,0.2,150.0,10771,137.33025,329.25
SBIN,Stock Futures,29-Sep-2026,0,-,5690,4379,1311,29.94,1046.0,1043.9,0.2,1397,10965.43717,1030.8
WIPRO,Stock Options,28-Jul-2026,180,Call,7281,6017,1264,21.01,3.77,2.59,45.56,11556,1216.8468,177.7
DIXON,Stock Futures,25-Aug-2026,0,-,5482,4263,1219,28.59,14280.0,13570.0,5.23,5143,36520.93158,14499.0
BHEL,Stock Futures,28-Jul-2026,0,-,34237,33053,1184,3.58,439.1,418.95,4.81,36319,403277.09625,440.1
ICICIGI,Stock Options,28-Jul-2026,1480,Put,1180,26,1154,4438.46,4.15,0.25,1560.0,12715,364.88871,1619.0
SIEMENS,Stock Options,28-Jul-2026,3700,Call,2200,1072,1128,105.22,73.3,40.65,80.32,19466,3178.31115,3650.0
SUPREMEIND,Stock Options,28-Jul-2026,3700,Call,1256,150,1106,737.33,15.8,14.1,12.06,1638,54.23418,3533.0
360ONE,Stock Options,28-Jul-2026,1060,Put,1404,310,1094,352.9,23.3,18.0,29.44,2846,369.2685,1085.0
TITAN,Stock Futures,29-Sep-2026,0,-,1784,741,1043,140.76,4687.1,4630.0,1.23,1070,8816.0296,4618.0
WIPRO,Stock Futures,25-Aug-2026,0,-,24350,23320,1030,4.42,173.39,170.8,1.52,2019,10503.4437,177.7
NIFTY,Index Futures,25-Aug-2026,0,-,30282,29256,1026,3.51,24197.4,24167.6,0.12,4428,69730.64069,24072.75
