Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
-,235,6,229,3816.67,386,0.0,8.45482,8.45482,1586
SOLARINDS,46465,28604,17861,62.44,304934,208236.7345,52497.51751,260734.25201,20324
PAGEIND,28896,19786,9110,46.04,115406,141406.75828,10776.36449,152183.12278,36520
ASTRAL,41627,31448,10179,32.37,331931,108749.95846,39906.55947,148656.51793,1592
JIOFIN,184915,159444,25471,15.97,231619,194541.81814,22954.56194,217496.38008,255
APOLLOHOSP,62714,54227,8487,15.65,162356,72180.7766,17521.04316,89701.81976,8600
NIFTY,7829505,6855770,973735,14.2,42264996,414171.18307,1730128.47722,2144299.66029,24395
ASHOKLEY,61971,55129,6842,12.41,93816,82189.509,14761.465,96950.974,176
FORCEMOT,26628,23694,2934,12.38,61348,20123.83509,2764.70735,22888.54244,18525
MAXHEALTH,42305,37840,4465,11.8,80040,39857.0005,6039.15978,45896.16029,1013
ULTRACEMCO,69271,61974,7297,11.77,87976,64271.97629,4939.16186,69211.13815,11706
BDL,37152,33309,3843,11.54,78496,56839.98131,10216.30873,67056.29005,1375
JUBLFOOD,46985,42953,4032,9.39,166435,133024.777,17050.74162,150075.51862,491
CONCOR,31294,28665,2629,9.17,54600,32932.95225,5976.90512,38909.85737,533
ADANIENSOL,43624,40054,3570,8.91,38617,42156.10163,6940.2476,49096.34923,1583
ALKEM,20154,18789,1365,7.26,7543,6580.83342,612.86173,7193.69516,5449
HAL,111915,104591,7324,7.0,190537,83392.90459,18570.67843,101963.58303,4945
FINNIFTY,24398,22814,1584,6.94,34777,1221.93363,2639.04352,3860.97716,26327
GMRAIRPORT,35571,33278,2293,6.89,26012,28237.77483,2284.43805,30522.21288,103
TMPV,109516,102927,6589,6.4,99347,50795.47024,8832.8656,59628.33584,349
360ONE,15482,14557,925,6.35,7922,8272.37295,542.582,8814.95495,1183
MFSL,33027,31077,1950,6.27,19706,19326.91712,1725.98716,21052.90428,1512
AMBER,48128,45306,2822,6.23,88356,71897.803,10821.40883,82719.21183,7175
SBILIFE,27809,26180,1629,6.22,12848,23910.54345,594.27637,24504.81982,1812
MIDCPNIFTY,124318,117092,7226,6.17,138768,22158.39404,13070.22963,35228.62368,15078
BANKNIFTY,1191671,1126172,65499,5.82,1830610,156472.4784,201071.62503,357544.10343,57635
UNOMINDA,16983,16081,902,5.61,10108,7006.3213,690.15666,7696.47796,1240
DRREDDY,54277,51404,2873,5.59,29598,35781.84018,2000.53631,37782.3765,1206
PETRONET,29773,28219,1554,5.51,42055,17584.18707,2197.05417,19781.24124,279
ABB,44263,41982,2281,5.43,31897,18094.6971,4062.63598,22157.33308,7710
PREMIERENE,20516,19468,1048,5.38,6522,4624.4445,462.93942,5087.38392,1035
RADICO,14451,13735,716,5.21,25102,11991.09451,2982.20206,14973.29658,4675
BAJAJFINSV,76823,73485,3338,4.54,22413,9929.85534,1233.05007,11162.90541,2025
VMM,16111,15453,658,4.26,3637,6607.99599,174.47826,6782.47425,107
TIINDIA,16532,15865,667,4.2,12916,8010.6774,1318.9739,9329.6513,2780
ICICIBANK,229562,220310,9252,4.2,85079,104577.07589,7748.41389,112325.48978,1406
COLPAL,40753,39139,1614,4.12,12630,13432.81711,497.39071,13930.20783,1995
SBICARD,49210,47273,1937,4.1,13039,14696.97264,792.28488,15489.25752,641
BSE,156655,151231,5424,3.59,87374,54062.50836,8993.7191,63056.22746,3502
BIOCON,37424,36156,1268,3.51,25120,43067.7685,2974.32725,46042.09575,420
GVT&D,42764,41331,1433,3.47,30839,21784.322,1982.79771,23767.11971,4304
VOLTAS,38934,37689,1245,3.3,15951,13142.85131,1260.53306,14403.38437,1289
NIFTYNXT50,1101,1066,35,3.28,370,819.92977,6.17148,826.10125,74726
NAM-INDIA,16656,16135,521,3.23,3106,8248.807,111.15175,8359.95875,1177
VEDL,108193,104890,3303,3.15,37644,14323.41284,1555.06737,15878.48021,271
PIIND,54496,52845,1651,3.12,42750,20913.84443,1957.10761,22870.95205,2494
KFINTECH,16377,15886,491,3.09,4831,5162.94817,240.74968,5403.69785,929
SHREECEM,23109,22430,679,3.03,7401,6960.56175,232.2356,7192.79735,25245
