Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
LICI,33229,7622,25607,335.96,19463,32116.03402,1440.59538,33556.6294,411
GVT&D,3065,1400,1665,118.93,6120,13920.99241,1068.41256,14989.40497,5000
RADICO,1129,526,603,114.64,2794,5037.59865,302.01,5339.60865,3530
BDL,44572,21711,22861,105.3,113312,78201.19713,12028.39575,90229.59288,1221
FINNIFTY,3650,2427,1223,50.39,6145,3039.92197,1351.51785,4391.43982,25354
BANKINDIA,17682,12000,5682,47.35,6948,21415.08148,811.13708,22226.21856,140
FEDERALBNK,56600,41798,14802,35.41,66721,253694.62425,4634.81475,258329.439,288
NIFTY,8236154,6241679,1994475,31.95,101824441,2222394.52766,5413940.00376,7636334.53142,23547
MCX,42678,32485,10193,31.38,83619,294815.05469,35386.10135,330201.15604,2939
INDIANB,20940,15942,4998,31.35,25763,147820.9362,1478.4399,149299.3761,847
IREDA,28752,21913,6839,31.21,20588,25457.24091,1869.23978,27326.4807,135
ASHOKLEY,72935,57290,15645,27.31,87245,148668.9215,13298.669,161967.5905,156
ALKEM,17320,13705,3615,26.38,62162,79522.01845,8103.86466,87625.88311,5535
POLICYBZR,30377,24642,5735,23.27,21525,43555.68469,2613.66402,46169.34871,1716
GMRAIRPORT,32504,26457,6047,22.86,66018,82804.76293,11159.3004,93964.06334,100
ASIANPAINT,75496,61524,13972,22.71,208130,178576.72417,29015.90545,207592.62962,2688
MIDCPNIFTY,79965,66239,13726,20.72,115455,71091.50274,23893.24099,94984.74373,14474
MAZDOCK,35699,30508,5191,17.02,40196,43708.0032,4928.73889,48636.74209,2460
TATACONSUM,40152,35008,5144,14.69,17867,47405.98291,1086.27282,48492.25573,1173
RELIANCE,406832,355391,51441,14.47,269676,302848.0473,27440.529,330288.5763,1321
HEROMOTOCO,45392,39710,5682,14.31,41700,68171.32482,4959.39243,73130.71725,4930
NAM-INDIA,7500,6582,918,13.95,8480,17656.178,1406.23193,19062.40993,1100
CIPLA,58443,51487,6956,13.51,30104,59698.46889,1379.80227,61078.27117,1400
DIVISLAB,36019,31870,4149,13.02,18920,28675.26214,1355.20776,30030.4699,6682
BRITANNIA,31034,27657,3377,12.21,21852,46799.89656,1403.35386,48203.25042,5230
ZYDUSLIFE,19140,17079,2061,12.07,21354,51273.27441,3339.26964,54612.54405,1082
POWERGRID,64125,57288,6837,11.93,49170,98061.12743,3068.93035,101130.05778,287
BAJAJ-AUTO,61421,54961,6460,11.75,62289,59476.42818,6388.94499,65865.37317,10479
INOXWIND,34607,31007,3600,11.61,18384,20515.96763,1612.81552,22128.78315,93
TATASTEEL,115563,103811,11752,11.32,66011,77938.21805,5962.95205,83901.1701,210
BANKNIFTY,904088,813174,90914,11.18,2030261,720357.03472,418838.73661,1139195.77134,54239
ONGC,74103,66896,7207,10.77,64201,83749.46152,5020.9983,88770.45982,265
PRESTIGE,14717,13287,1430,10.76,7284,25110.40423,563.72953,25674.13377,1378
M&M,135290,122378,12912,10.55,73672,176682.76818,6870.75552,183553.5237,3066
MUTHOOTFIN,22840,20707,2133,10.3,17646,53994.83474,2190.1201,56184.95484,3296
HDFCBANK,955779,868761,87018,10.02,421670,470635.73524,23137.0008,493772.73605,747
HAVELLS,26980,24609,2371,9.63,15834,36554.7267,1059.4752,37614.2019,1186
CAMS,11610,10590,1020,9.63,12084,18139.90223,1429.09795,19569.00018,790
COCHINSHIP,11429,10428,1001,9.6,6238,16399.64308,642.33976,17041.98284,1470
APOLLOHOSP,26737,24463,2274,9.3,20139,43231.38981,2375.7306,45607.12041,8219
EICHERMOT,55536,50822,4714,9.28,54065,71359.30222,5267.90512,76627.20734,7213
MARUTI,95615,87635,7980,9.11,67141,89486.69238,5988.23322,95474.9256,13200
KALYANKJIL,41614,38152,3462,9.07,52220,95115.33619,3834.65056,98949.98676,359
YESBANK,55601,51104,4497,8.8,41274,79706.27397,5180.31456,84886.58853,23
NMDC,71783,65978,5805,8.8,29334,41734.19227,3489.13912,45223.3314,88
HINDPETRO,26389,24312,2077,8.54,11926,26827.22612,2256.13653,29083.36266,393
WIPRO,184978,170614,14364,8.42,247478,222213.9366,22653.0099,244866.9465,204
