Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
VEDL,51702,32612,19090,58.54,200633,90562.35889,19762.49539,110324.85428,294
DMART,44726,30451,14275,46.88,93413,83075.97273,9240.62482,92316.59755,4365
FINNIFTY,4348,3015,1333,44.21,7836,1543.87252,1310.39641,2854.26894,25814
BHEL,87901,64952,22949,35.33,250203,421983.84086,68153.91607,490137.75693,379
MAZDOCK,55827,41501,14326,34.52,85960,79404.59061,10469.52912,89874.11973,2616
NIFTY,8619468,6443725,2175743,33.77,173900428,1288758.09296,7584842.35225,8873600.44521,24119
APLAPOLLO,23673,18870,4803,25.45,31599,46348.01552,3409.75267,49757.7682,1877
ABCAPITAL,23172,18825,4347,23.09,55098,140185.00421,13213.90035,153398.90456,351
AMBUJACEM,95436,79059,16377,20.71,140782,149773.61503,13182.13501,162955.75005,444
CAMS,16751,13901,2850,20.5,14517,12318.68105,1660.13445,13978.8155,733
GODREJPROP,41201,34327,6874,20.03,92850,62755.96094,12332.80309,75088.76403,1918
KEI,15184,12670,2514,19.84,18696,35301.75381,3679.83024,38981.58405,5069
SONACOMS,18975,15955,3020,18.93,26621,64229.47231,3411.3343,67640.80662,575
EXIDEIND,29102,24537,4565,18.6,63359,76908.6774,9388.3329,86297.0103,361
ADANIPORTS,77276,66553,10723,16.11,157556,163576.84758,27549.93829,191126.78588,1747
LUPIN,27804,24187,3617,14.95,23779,37469.36943,4086.76404,41556.13348,2349
MIDCPNIFTY,79581,69873,9708,13.89,114743,61520.02938,24551.17616,86071.20554,13930
KFINTECH,26963,23693,3270,13.8,22477,19620.34535,1722.8749,21343.22025,865
POLYCAB,31381,27769,3612,13.01,32220,51054.96667,5386.51158,56441.47826,8347
CDSL,48308,42771,5537,12.95,61638,62880.60117,7073.37215,69953.97333,1242
DALBHARAT,12253,10931,1322,12.09,13838,28013.78892,1314.33698,29328.1259,1988
INDUSTOWER,77169,68926,8243,11.96,84289,99488.30168,10013.33439,109501.63607,399
