Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,28-Jul-2026,0,-,131082,219956,-88874,-40.41,745.0,748.4,-0.45,104550,504856.2675,743.5
INFY,Stock Futures,28-Jul-2026,0,-,114579,201981,-87402,-43.27,1043.0,1050.8,-0.74,168771,696936.46908,1039.0
NIFTY,Index Options,28-Jul-2026,25500,Call,117609,189886,-72277,-38.06,0.65,1.35,-51.85,424637,267.73362,23767.45
ICICIBANK,Stock Futures,28-Jul-2026,0,-,54643,100613,-45970,-45.69,1432.0,1434.4,-0.17,53088,530526.43392,1436.0
BAJFINANCE,Stock Futures,28-Jul-2026,0,-,36559,64103,-27544,-42.97,1020.5,1040.6,-1.93,33856,257246.352,1019.0
NIFTY,Index Options,28-Jul-2026,24700,Call,81750,108910,-27160,-24.94,2.1,4.1,-48.78,1129008,1871.33076,23767.45
TVSMOTOR,Stock Futures,28-Jul-2026,0,-,16370,41962,-25592,-60.99,3860.3,3914.7,-1.39,28452,192275.91306,3869.2
NIFTY,Index Futures,28-Jul-2026,0,-,157943,181676,-23733,-13.06,23830.0,23873.6,-0.18,65162,1005735.06956,23767.45
NIFTY,Index Options,28-Jul-2026,25100,Call,50214,72606,-22392,-30.84,1.2,1.95,-38.46,230970,228.19836,23767.45
M&M,Stock Futures,28-Jul-2026,0,-,29512,49773,-20261,-40.71,3160.0,3224.8,-2.01,25434,160573.99824,3165.0
NIFTY,Index Options,28-Jul-2026,24350,Call,39432,57503,-18071,-31.43,6.0,14.35,-58.19,619106,3046.31107,23767.45
LT,Stock Futures,28-Jul-2026,0,-,38485,56078,-17593,-31.37,3791.7,3793.3,-0.04,22466,148403.03838,3787.9
BANKNIFTY,Index Options,28-Jul-2026,60000,Call,52396,69547,-17151,-24.66,3.8,5.7,-33.33,100377,121.35579,56693.5
HINDUNILVR,Stock Futures,28-Jul-2026,0,-,29254,46201,-16947,-36.68,2149.2,2161.2,-0.56,20576,132703.47168,2146.5
NIFTY,Index Options,28-Jul-2026,24950,Call,19272,35673,-16401,-45.98,1.5,2.55,-41.18,131031,160.11988,23767.45
INDUSINDBK,Stock Futures,28-Jul-2026,0,-,20074,35869,-15795,-44.04,998.35,1003.1,-0.47,18581,129403.6583,997.45
NTPC,Stock Futures,28-Jul-2026,0,-,47205,62721,-15516,-24.74,347.65,348.45,-0.23,21832,113894.2692,347.7
NIFTY,Index Options,28-Jul-2026,25000,Call,231527,246941,-15414,-6.24,1.3,2.4,-45.83,945928,1045.25044,23767.45
TATASTEEL,Stock Futures,28-Jul-2026,0,-,26355,41704,-15349,-36.8,183.12,184.36,-0.67,17388,87347.3139,182.75
NIFTY,Index Options,28-Jul-2026,23900,Call,90726,105971,-15245,-14.39,75.85,114.5,-33.76,3370246,152513.74223,23767.45
IDEA,Stock Futures,28-Jul-2026,0,-,34700,49784,-15084,-30.3,13.13,13.24,-0.83,18466,170921.52682,13.13
SBIN,Stock Futures,28-Jul-2026,0,-,41100,56101,-15001,-26.74,1013.9,1014.2,-0.03,21730,164800.32,1012.0
JSWSTEEL,Stock Futures,28-Jul-2026,0,-,13095,27948,-14853,-53.15,1240.6,1246.4,-0.47,15877,132358.92804,1241.0
HINDALCO,Stock Futures,28-Jul-2026,0,-,29910,44583,-14673,-32.91,945.05,955.9,-1.14,17190,113711.85,943.75
NIFTY,Index Options,28-Jul-2026,24600,Call,80862,94967,-14105,-14.85,2.55,5.45,-53.21,1266900,2593.97775,23767.45
