Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,12-May-2026,24200,Put,30263,100861,-70598,-70.0,363.95,135.8,168.0,571666,109096.73944,23815.85
NIFTY,Index Options,12-May-2026,24000,Put,49488,111450,-61962,-55.6,186.05,62.15,199.36,4956270,467933.84137,23815.85
NIFTY,Index Options,12-May-2026,24100,Put,21204,62019,-40815,-65.81,269.5,93.6,187.93,1163092,160652.0825,23815.85
NIFTY,Index Options,12-May-2026,24150,Put,8990,36440,-27450,-75.33,313.25,113.55,175.87,269624,43880.49712,23815.85
NIFTY,Index Options,12-May-2026,24300,Put,26841,51221,-24380,-47.6,457.0,189.0,141.8,185693,46176.37115,23815.85
NIFTY,Index Options,12-May-2026,24050,Put,10256,26003,-15747,-60.56,226.0,76.5,195.42,1019954,116782.18311,23815.85
NIFTY,Index Options,12-May-2026,24250,Put,14474,29494,-15020,-50.93,410.7,160.7,155.57,88241,19298.79202,23815.85
NIFTY,Index Options,12-May-2026,23950,Put,32177,46126,-13949,-30.24,150.45,49.9,201.5,5198801,392158.55643,23815.85
NIFTY,Index Options,12-May-2026,24400,Put,9124,22672,-13548,-59.76,557.85,253.95,119.67,62161,19425.34358,23815.85
NIFTY,Index Options,12-May-2026,24500,Put,9814,19543,-9729,-49.78,656.8,326.95,100.89,53608,20134.60191,23815.85
NIFTY,Index Options,26-May-2026,26000,Put,24807,29941,-5134,-17.15,2131.0,1744.95,22.12,6614,8755.89098,23815.85
NIFTY,Index Options,26-May-2026,24500,Put,48517,52891,-4374,-8.27,735.0,469.0,56.72,19100,8452.75275,23815.85
NIFTY,Index Options,12-May-2026,24350,Put,7369,11465,-4096,-35.73,507.3,219.7,130.91,31232,8658.4942,23815.85
COFORGE,Stock Futures,26-May-2026,0,-,46018,49936,-3918,-7.85,1374.0,1371.3,0.2,11319,58553.32848,1373.0
BANKNIFTY,Index Options,26-May-2026,50000,Put,22818,26668,-3850,-14.44,65.6,33.85,93.8,51703,958.2634,54439.9
NIFTY,Index Options,12-May-2026,26550,Call,5827,9404,-3577,-38.04,0.5,0.45,11.11,24347,6.48847,23815.85
NIFTY,Index Options,26-May-2026,23500,Put,55619,59172,-3553,-6.0,201.65,105.0,92.05,62071,7465.65159,23815.85
IDEA,Stock Futures,26-May-2026,0,-,86139,89378,-3239,-3.62,12.27,11.3,8.58,25316,217859.11644,12.19
NIFTY,Index Options,12-May-2026,25000,Put,5289,8325,-3036,-36.47,1156.15,783.3,47.6,5379,3754.03099,23815.85
BANKNIFTY,Index Options,26-May-2026,56000,Put,25310,28209,-2899,-10.28,1793.65,1156.1,55.15,17565,8742.41667,54439.9
DIXON,Stock Futures,26-May-2026,0,-,63185,65786,-2601,-3.95,10806.0,10789.0,0.16,13522,73191.07028,10781.0
NIFTY,Index Options,19-May-2026,24200,Put,12463,14851,-2388,-16.08,457.2,242.7,88.38,23572,6225.70699,23815.85
NIFTY,Index Options,26-May-2026,24200,Put,28784,31018,-2234,-7.2,531.95,316.45,68.1,18186,5709.96753,23815.85
NIFTY,Index Options,19-May-2026,24300,Put,7446,9482,-2036,-21.47,525.35,293.4,79.06,12969,3988.66782,23815.85
BANKNIFTY,Index Options,26-May-2026,55500,Put,11572,13447,-1875,-13.94,1460.4,906.75,61.06,21516,8550.8672,54439.9
