Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,2685,932,1753,188.09,6742,3487.87725,1453.99356,4941.87081,26287
ASIANPAINT,72078,47637,24441,51.31,272315,260444.57595,33844.9527,294289.52865,2761
KPITTECH,41855,28428,13427,47.23,243117,178952.96344,36934.31496,215887.2784,638
PHOENIXLTD,15714,10967,4747,43.28,42335,44463.50783,5609.4151,50072.92293,1903
ADANIPORTS,81760,59276,22484,37.93,147406,170122.39394,22658.01623,192780.41017,1721
MIDCPNIFTY,61964,46437,15527,33.44,95864,36793.72372,15699.40359,52493.12732,14683
KAYNES,39441,30253,9188,30.37,131844,88721.71384,29283.85873,118005.57258,3655
NIFTY,6265715,4881895,1383820,28.35,37858518,899714.4566,2089797.67543,2989512.13204,24250
BOSCHLTD,13157,10299,2858,27.75,19790,26032.8551,2788.65578,28821.51089,41100
COLPAL,25408,20401,5007,24.54,95055,77094.67524,9519.67403,86614.34927,2174
BRITANNIA,23614,19660,3954,20.11,18426,16433.4763,1955.46352,18388.93982,5533
PGEL,17593,14707,2886,19.62,20281,25541.46905,3249.90867,28791.37773,612
FORCEMOT,19432,16308,3124,19.16,13353,10596.68516,1418.17967,12014.86484,17335
GVT&D,32577,27344,5233,19.14,16995,27658.43617,2095.85851,29754.29468,4107
EICHERMOT,76335,64288,12047,18.74,66615,42824.9373,8714.03511,51538.97241,7796
SUZLON,63442,53577,9865,18.41,66570,62598.6556,8806.62831,71405.28391,47
DABUR,38257,32379,5878,18.15,32245,21421.10387,3178.95987,24600.06375,434
BAJAJHLDNG,5590,4812,778,16.17,1886,4227.25512,232.73945,4459.99457,10940
ABCAPITAL,16658,14401,2257,15.67,8266,28635.42819,1703.93763,30339.36582,397
MARICO,17281,14947,2334,15.62,18141,46256.6994,3345.73416,49602.43356,878
WAAREEENER,59839,51772,8067,15.58,52546,38643.74704,5590.45996,44234.20701,2726
ABB,27856,24141,3715,15.39,48272,68502.75406,9669.53888,78172.29295,7314
MANKIND,14535,12715,1820,14.31,9473,14102.36872,1347.73102,15450.09975,2585
LUPIN,18755,16429,2326,14.16,12789,30837.2324,2226.06763,33063.30004,2454
KALYANKJIL,42916,37760,5156,13.65,67887,94057.17678,26386.86861,120444.04539,630
RECLTD,43785,38644,5141,13.3,43717,30831.21247,3380.04654,34211.25902,374
SWIGGY,47995,42526,5469,12.86,94473,126971.2172,14717.74005,141688.95726,286
DRREDDY,47572,42188,5384,12.76,34633,35957.51906,2875.37225,38832.89131,1143
PATANJALI,43169,38424,4745,12.35,52647,71327.03571,4932.59245,76259.62817,357
MOTHERSON,28213,25134,3079,12.25,12703,23869.51099,2060.53105,25930.04205,146
CROMPTON,34509,30809,3700,12.01,24947,29881.74554,3215.40412,33097.14966,265
BANKNIFTY,765436,683864,81572,11.93,1286051,330226.04151,223080.24814,553306.28966,57205
HEROMOTOCO,47224,42252,4972,11.77,47588,51098.01582,7567.06051,58665.07633,5155
CGPOWER,36689,33106,3583,10.82,25378,39728.42166,2963.05461,42691.47627,830
DIVISLAB,56341,50851,5490,10.8,77553,83994.82329,11276.68011,95271.5034,7814
JINDALSTEL,29946,27067,2879,10.64,37158,31748.07956,4743.73206,36491.81162,1088
LTF,33379,30251,3128,10.34,21978,41164.09582,2782.116,43946.21182,309
BAJAJ-AUTO,52666,47961,4705,9.81,58342,37087.84996,7475.57974,44563.42971,11325
CIPLA,41620,37962,3658,9.64,44967,25942.53567,4226.6975,30169.23317,1473
VMM,12066,11007,1059,9.62,3340,5346.93342,246.75587,5593.6893,108
SUNPHARMA,67005,61128,5877,9.61,35606,27211.09972,3408.96972,30620.06944,1987
DIXON,78985,72086,6899,9.57,85566,76969.31028,13429.4198,90398.73008,14230
UNIONBANK,38358,35013,3345,9.55,11549,18345.19863,1276.95189,19622.15052,171
INOXWIND,24616,22481,2135,9.5,16220,17428.75648,1899.96288,19328.71936,76
COALINDIA,93633,85524,8109,9.48,44146,34480.59961,3021.58917,37502.18878,410
TATASTEEL,105367,96364,9003,9.34,62178,52581.28452,5853.19982,58434.48435,187
LODHA,35714,32664,3050,9.34,46811,45018.44231,7368.19,52386.63231,1303
