Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
M&M,Stock Futures,26-May-2026,0,-,76961,82463,-5502,-6.67,3373.9,3314.0,1.81,15999,108035.48736,3366.0
INFY,Stock Futures,26-May-2026,0,-,195371,199712,-4341,-2.17,1171.1,1171.0,0.01,19640,91926.984,1165.9
KOTAKBANK,Stock Futures,26-May-2026,0,-,85295,89284,-3989,-4.47,381.25,379.0,0.59,13162,100123.334,380.45
SAIL,Stock Futures,26-May-2026,0,-,38747,41831,-3084,-7.37,188.19,187.47,0.38,6933,61602.13155,187.34
NIFTY,Index Options,12-May-2026,24500,Put,27470,29920,-2450,-8.19,234.1,232.15,0.84,678400,107329.664,24326.65
YESBANK,Stock Futures,26-May-2026,0,-,36231,37938,-1707,-4.5,22.59,22.23,1.62,7983,55960.35102,22.48
TVSMOTOR,Stock Futures,26-May-2026,0,-,44785,46419,-1634,-3.52,3710.6,3633.0,2.14,5957,38599.51333,3707.1
BAJAJ-AUTO,Stock Options,26-May-2026,10500,Call,1704,3265,-1561,-47.81,302.6,242.55,24.76,31284,7254.7596,10590.0
M&M,Stock Options,26-May-2026,3300,Call,2343,3849,-1506,-39.13,126.0,94.75,32.98,8533,2138.3698,3366.0
BAJAJ-AUTO,Stock Futures,26-May-2026,0,-,32121,33470,-1349,-4.03,10623.5,10361.0,2.53,17610,139627.44472,10590.0
ICICIPRULI,Stock Futures,26-May-2026,0,-,20629,21825,-1196,-5.48,563.5,552.65,1.96,3849,20060.65121,564.35
BHEL,Stock Futures,26-May-2026,0,-,48499,49634,-1135,-2.29,407.05,387.65,5.0,15317,161310.9855,406.5
SUNPHARMA,Stock Options,26-May-2026,1620,Put,459,1562,-1103,-70.61,2.5,1.5,66.67,1947,14.92375,1833.0
POLYCAB,Stock Options,26-May-2026,8500,Call,354,1383,-1029,-74.4,630.0,249.9,152.1,3376,1793.5,9030.0
EXIDEIND,Stock Futures,26-May-2026,0,-,13062,14051,-989,-7.04,366.0,353.3,3.59,5277,34102.82358,365.15
GMRAIRPORT,Stock Options,26-May-2026,100,Call,2749,3696,-947,-25.62,4.01,3.65,9.86,4745,1300.68753,100.7
NIFTY,Index Options,12-May-2026,24800,Put,3750,4687,-937,-19.99,453.15,431.2,5.09,27425,8276.72787,24326.65
COALINDIA,Stock Options,26-May-2026,470,Put,1250,2183,-933,-42.74,13.95,10.95,27.4,8241,1629.86377,465.95
HEROMOTOCO,Stock Options,26-May-2026,5200,Call,758,1669,-911,-54.58,246.0,140.55,75.03,4513,1539.85816,5352.5
ASHOKLEY,Stock Futures,26-May-2026,0,-,24987,25891,-904,-3.49,171.15,168.83,1.37,9312,79585.008,170.1
CGPOWER,Stock Futures,26-May-2026,0,-,25518,26405,-887,-3.36,864.5,833.4,3.73,13126,96023.58115,860.35
SBILIFE,Stock Futures,26-May-2026,0,-,23440,24324,-884,-3.63,1876.3,1866.4,0.53,2882,20271.19545,1875.0
M&M,Stock Options,26-May-2026,3100,Call,2415,3284,-869,-26.46,286.5,233.0,22.96,1164,670.72008,3366.0
SHRIRAMFIN,Stock Futures,26-May-2026,0,-,45280,46137,-857,-1.86,1015.3,1010.5,0.48,6604,55392.8661,1013.0
LT,Stock Futures,26-May-2026,0,-,93016,93845,-829,-0.88,4008.0,3999.7,0.21,15325,107360.01543,4023.0
