Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
MARUTI,105763,104148,1615,1.55,82873,56859.10281,8279.92616,65139.02897,13038
OBEROIRLTY,21905,21574,331,1.53,4450,9026.21475,353.48047,9379.69522,1635
LAURUSLABS,31055,30599,456,1.49,10472,25802.72784,2076.03583,27878.76367,1394
WAAREEENER,47493,46812,681,1.45,26799,27955.67565,2704.68191,30660.35756,3087
SWIGGY,48492,47802,690,1.44,7214,6278.21069,435.37923,6713.58992,251
IREDA,37303,36774,529,1.44,9258,10956.78973,603.03265,11559.82238,122
JSWENERGY,36113,35602,511,1.44,10244,15935.2557,1135.73358,17070.98929,580
UNOMINDA,10652,10502,150,1.43,1467,4280.08135,94.12111,4374.20247,1080
SBICARD,56046,55258,788,1.43,11282,14652.94168,702.6716,15355.61328,596
PIDILITIND,16397,16167,230,1.42,3347,8289.4012,276.9579,8566.3591,1469
DLF,66058,65154,904,1.39,21591,45545.96184,1474.28828,47020.25013,581
CAMS,11655,11501,154,1.34,5418,8975.20653,467.33234,9442.53887,753
JIOFIN,104349,102974,1375,1.34,22113,32343.03214,2035.3209,34378.35304,234
TMPV,143030,141159,1871,1.33,99965,49252.46256,6783.0692,56035.53176,398
BHARTIARTL,172667,170434,2233,1.31,59662,79749.79406,6078.86099,85828.65506,1821
ADANIENSOL,43337,42783,554,1.29,17108,58365.30471,4714.55201,63079.85673,1500
PFC,60195,59426,769,1.29,20428,34223.76477,1626.16662,35849.93139,418
DALBHARAT,14498,14313,185,1.29,3031,7557.44333,182.33059,7739.77392,1720
BPCL,36943,36479,464,1.27,9805,8765.8398,1010.59525,9776.43505,292
BEL,133118,131475,1643,1.25,30641,27429.63661,2813.50104,30243.13766,406
MANAPPURAM,20597,20350,247,1.21,12909,30997.2873,2048.4051,33045.6924,313
YESBANK,59336,58636,700,1.19,28940,39353.23092,2940.13802,42293.36894,22
SRF,22543,22278,265,1.19,6893,11478.7986,623.30416,12102.10276,2712
SONACOMS,17618,17411,207,1.19,5948,13538.95798,918.46286,14457.42084,603
VOLTAS,42748,42246,502,1.19,10912,12914.20995,863.01502,13777.22497,1235
ADANIPOWER,46343,45805,538,1.17,14460,32732.48177,2888.58636,35621.06813,232
COLPAL,35031,34626,405,1.17,8991,8663.77999,546.25415,9210.03415,2020
GODREJPROP,42958,42480,478,1.13,14882,18628.32903,1039.41983,19667.74887,1705
BAJAJ-AUTO,71754,70957,797,1.12,33059,21314.08475,3280.1092,24594.19395,10243
DMART,34866,34485,381,1.1,56661,42383.92006,6302.98002,48686.90008,4168
COFORGE,70859,70104,755,1.08,67790,64805.90497,8658.22752,73464.1325,1419
CHOLAFIN,36721,36333,388,1.07,7386,19606.42068,917.492,20523.91268,1474
NMDC,76843,76106,737,0.97,46479,49437.5751,6904.6209,56342.196,96
MOTHERSON,36841,36488,353,0.97,12964,30005.21778,2284.14505,32289.36283,145
DRREDDY,39921,39541,380,0.96,12001,22554.26025,1253.84568,23808.10593,1261
TRENT,89197,88350,847,0.96,57006,26490.11361,5516.57791,32006.69152,4242
HDFCBANK,1008647,999579,9068,0.91,314728,220148.54391,17855.48525,238004.02916,753
ABB,30847,30582,265,0.87,24655,28904.723,4572.97851,33477.70151,7195
LUPIN,24132,23925,207,0.87,6225,13248.61038,765.53273,14014.14312,2260
HAVELLS,28475,28250,225,0.8,6630,12964.4441,482.25805,13446.70215,1155
VEDL,84781,84115,666,0.79,53780,37800.2363,4429.32068,42229.55698,328
PETRONET,24976,24781,195,0.79,4772,8551.8677,350.77629,8902.64399,270
INDUSTOWER,79117,78524,593,0.76,14318,27612.0001,1431.1807,29043.1808,427
BANDHANBNK,41830,41562,268,0.64,16283,30160.30824,2472.94836,32633.2566,207
ICICIGI,17686,17573,113,0.64,3098,8125.30303,109.12664,8234.42967,1740
IDEA,107595,106929,666,0.62,62807,142292.1298,18268.36672,160560.49653,14
BHEL,61064,60690,374,0.62,23013,60844.58966,5168.10997,66012.69963,405
NATIONALUM,41504,41258,246,0.6,18806,40111.78218,3112.96518,43224.74737,436
PRESTIGE,15636,15544,92,0.59,4991,9652.59675,514.8994,10167.49615,1343
SBILIFE,28695,28532,163,0.57,8278,14039.72786,551.61712,14591.34498,1781
TATAPOWER,68091,67712,379,0.56,28591,22321.07191,2767.13809,25088.21001,411
POWERGRID,66320,65953,367,0.56,24163,24849.62633,1537.29608,26386.92241,284
BAJAJFINSV,74778,74385,393,0.53,23253,13178.78705,1203.34998,14382.13703,1734
PGEL,28719,28569,150,0.53,10548,9413.09951,978.63575,10391.73526,470
MARICO,18665,18571,94,0.51,3179,9121.50096,270.12576,9391.62672,808
ABCAPITAL,23226,23118,108,0.47,6169,19463.09859,995.98722,20459.08581,349
KOTAKBANK,123396,122911,485,0.39,29628,66726.6666,2742.0728,69468.7394,382
SAIL,40711,40552,159,0.39,2703,12328.47083,435.18757,12763.6584,203
UNITDSPR,36508,36370,138,0.38,6121,8296.2226,352.87344,8649.09604,1258
APLAPOLLO,22158,22101,57,0.26,5290,8527.83106,589.70527,9117.53633,1810
ADANIENT,100525,100272,253,0.25,40165,67079.18481,8073.34558,75152.5304,2929
EICHERMOT,58769,58626,143,0.24,22987,30319.86302,2648.67095,32968.53397,7105
TATASTEEL,119306,119019,287,0.24,49074,38395.643,4285.24717,42680.89017,211
LICHSGFIN,40332,40256,76,0.19,13125,22467.851,1011.9217,23479.7727,542
SUPREMEIND,14588,14566,22,0.15,1786,3323.51852,126.78408,3450.3026,3562
DELHIVERY,19852,19829,23,0.12,4084,11634.91427,481.69402,12116.60829,436
PIIND,32539,32511,28,0.09,7219,9140.02932,491.40694,9631.43627,2741
OFSS,25639,25649,-10,-0.04,18799,21577.32205,3032.63292,24609.95497,9960
CROMPTON,35543,35562,-19,-0.05,3766,5851.55223,296.7572,6148.30943,273
AUROPHARMA,40881,40992,-111,-0.27,14262,16556.00815,1864.79573,18420.80388,1435
PAGEIND,26311,26393,-82,-0.31,5304,9515.73024,308.13535,9823.86559,37600
GAIL,38593,38721,-128,-0.33,5432,6975.24237,433.78056,7409.02293,163
TECHM,58328,58537,-209,-0.36,56189,60033.66762,8689.25946,68722.92708,1470
ASTRAL,22233,22317,-84,-0.38,8934,15633.39588,903.2434,16536.63928,1533
POLICYBZR,32734,32875,-141,-0.43,26372,38169.51082,2947.45412,41116.96494,1580
GRASIM,68959,69266,-307,-0.44,12491,17184.75737,584.81147,17769.56885,3097
ADANIGREEN,56914,57280,-366,-0.64,17797,35396.43354,4191.92544,39588.35898,1432
PNBHOUSING,20996,21143,-147,-0.7,5833,16954.96491,453.87238,17408.83729,991
HINDALCO,69881,70402,-521,-0.74,26423,42542.577,3897.57536,46440.15236,1139
INDHOTEL,32063,32310,-247,-0.76,5847,11542.6176,527.2364,12069.854,654
TIINDIA,14281,14398,-117,-0.81,2256,5133.19118,240.75288,5373.94406,3059
NAUKRI,50971,51390,-419,-0.82,19219,29056.59095,1042.77172,30099.36268,1005
TORNTPHARM,31561,31827,-266,-0.84,15046,17043.15482,1410.99947,18454.1543,4370
NESTLEIND,30211,30524,-313,-1.03,12295,26784.79715,1040.10765,27824.9048,1387
BAJAJHLDNG,7422,7501,-79,-1.05,1308,4096.97031,55.87063,4152.84094,10176
AMBER,58066,58689,-623,-1.06,1144,5375.72788,76.52046,5452.24834,7497
SHREECEM,19061,19270,-209,-1.08,2718,7820.8634,109.03665,7929.90005,24810
KAYNES,71504,72298,-794,-1.1,1442,1726.70869,52.9592,1779.66789,3220
JSWSTEEL,75598,76456,-858,-1.12,13117,25296.73497,1674.42754,26971.16251,1306
INFY,353187,357646,-4459,-1.25,303954,216997.46124,23343.55872,240341.01996,1220
EXIDEIND,29205,29584,-379,-1.28,16115,30264.15978,2409.50106,32673.66084,399
ALKEM,19684,19949,-265,-1.33,9946,11348.4457,918.3985,12266.8442,5278
NYKAA,27652,28028,-376,-1.34,7036,11359.23875,1004.78687,12364.02562,269
RBLBANK,27206,27631,-425,-1.54,14066,46752.3141,2662.54357,49414.85767,348
SIEMENS,31865,32447,-582,-1.79,16213,19390.10456,2201.2827,21591.38726,3709
JUBLFOOD,33576,34201,-625,-1.83,17661,23768.7435,1893.26037,25662.00387,431
ONGC,75193,76632,-1439,-1.88,40229,32068.63395,3360.924,35429.55795,268
SAMMAANCAP,28646,29276,-630,-2.15,11733,29436.76155,1631.67757,31068.43912,176
BLUESTARCO,13119,13458,-339,-2.52,3680,7046.92267,283.55518,7330.47786,1585
BDL,41616,43088,-1472,-3.42,27784,17933.26056,2275.32941,20208.58997,1225
HYUNDAI,37204,38689,-1485,-3.84,7457,25103.83906,291.99326,25395.83233,1865
MAXHEALTH,44043,45862,-1819,-3.97,26340,25020.61831,2395.90438,27416.5227,965
