Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,02-Jun-2026,25000,Call,135466,86956,48510,55.79,2.85,5.2,-45.19,674764,1210.52661,23907.15
NIFTY,Index Options,02-Jun-2026,24500,Call,120361,72968,47393,64.95,15.85,28.65,-44.68,887729,9330.47565,23907.15
NIFTY,Index Options,02-Jun-2026,23900,Put,89092,45857,43235,94.28,123.85,163.75,-24.37,2785103,252068.53211,23907.15
NIFTY,Index Options,02-Jun-2026,24000,Call,133082,89886,43196,48.06,137.25,159.9,-14.17,2199460,190901.03097,23907.15
NIFTY,Index Options,02-Jun-2026,23000,Put,111794,71120,40674,57.19,3.2,7.4,-56.76,659298,1731.31654,23907.15
NIFTY,Index Options,02-Jun-2026,24700,Call,63401,25702,37699,146.68,6.4,13.1,-51.15,416277,1793.94573,23907.15
NIFTY,Index Options,02-Jun-2026,23200,Put,90458,55840,34618,61.99,6.0,14.55,-58.76,775733,3902.71272,23907.15
NIFTY,Index Options,02-Jun-2026,23900,Call,76980,45088,31892,70.73,188.25,208.1,-9.54,2401266,280136.49409,23907.15
NIFTY,Index Options,02-Jun-2026,24200,Call,82669,51953,30716,59.12,64.5,85.65,-24.69,930017,37540.1362,23907.15
NIFTY,Index Options,02-Jun-2026,23600,Put,57720,28588,29132,101.9,36.8,63.4,-41.96,645797,18608.31765,23907.15
NIFTY,Index Options,02-Jun-2026,23400,Put,59000,30576,28424,92.96,15.05,30.95,-51.37,512619,6304.18846,23907.15
NIFTY,Index Options,02-Jun-2026,24300,Call,65289,38954,26335,67.61,41.2,60.45,-31.84,704960,18287.71984,23907.15
NIFTY,Index Options,02-Jun-2026,25500,Call,110577,85329,25248,29.59,1.2,1.75,-31.43,278207,207.95973,23907.15
HDFCBANK,Stock Futures,30-Jun-2026,0,-,608503,583338,25165,4.31,753.35,771.85,-2.4,70192,291850.61488,759.15
NIFTY,Index Options,02-Jun-2026,24100,Call,66861,42087,24774,58.86,95.0,118.75,-20.0,1074382,64464.53157,23907.15
NIFTY,Index Options,02-Jun-2026,25200,Call,49686,25226,24460,96.96,1.65,3.15,-47.62,202008,223.21884,23907.15
NIFTY,Index Options,02-Jun-2026,24600,Call,60442,36139,24303,67.25,9.95,19.35,-48.58,417458,2800.30826,23907.15
NIFTY,Index Options,02-Jun-2026,23500,Put,82592,58740,23852,40.61,23.65,44.0,-46.25,837513,15879.66523,23907.15
NIFTY,Index Options,02-Jun-2026,25100,Call,42630,18799,23831,126.77,2.05,3.8,-46.05,283260,371.92038,23907.15
NIFTY,Index Options,02-Jun-2026,22900,Put,42071,18533,23538,127.01,2.35,5.5,-57.27,392498,767.92233,23907.15
NIFTY,Index Options,02-Jun-2026,24400,Call,64877,42199,22678,53.74,25.75,41.45,-37.88,598585,9964.3452,23907.15
NIFTY,Index Options,09-Jun-2026,22000,Put,26964,4786,22178,463.39,5.0,5.9,-15.25,38131,124.42145,23907.15
NIFTY,Index Options,02-Jun-2026,24950,Call,29499,7670,21829,284.6,3.0,5.8,-48.28,168214,338.95121,23907.15
NIFTY,Index Options,02-Jun-2026,23800,Put,59833,39293,20540,52.27,85.55,122.85,-30.36,1321750,84247.02325,23907.15
NIFTY,Index Options,02-Jun-2026,23850,Put,26683,6221,20462,328.92,103.1,142.2,-27.5,1085860,83772.47021,23907.15
