Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
VEDL,32612,8101,24511,302.57,91484,76919.05375,6410.31493,83329.36869,289
KFINTECH,23693,9950,13743,138.12,69768,79866.99996,7226.8586,87093.85856,898
WAAREEENER,67985,48039,19946,41.52,185885,200356.7207,23394.62093,223751.34164,3129
FINNIFTY,3015,2273,742,32.64,5407,3136.43038,1103.08222,4239.51261,25657
HINDUNILVR,89939,67833,22106,32.59,255390,233873.64402,29441.5515,263315.19552,2254
FORCEMOT,18272,14335,3937,27.46,24825,27826.2943,2640.54899,30466.84329,19970
BAJAJ-AUTO,61618,49625,11993,24.17,174163,166099.01371,21470.42529,187569.43901,10039
ADANIPOWER,35787,30309,5478,18.07,46624,101814.68231,10709.08442,112523.76673,222
INDIANB,21863,18707,3156,16.87,53628,75672.8631,8962.9735,84635.8366,849
CAMS,13901,11907,1994,16.75,15890,31751.83957,1507.22775,33259.06732,740
NIFTY,6443725,5550163,893562,16.1,50360613,1653064.08307,3463090.10645,5116154.18952,23997
CHOLAFIN,39032,33938,5094,15.01,60408,143517.092,12071.86656,155588.95856,1570
SAIL,41897,36488,5409,14.82,12084,65544.10991,1204.6993,66748.80921,184
MIDCPNIFTY,69873,60932,8941,14.67,113427,107353.27933,26817.20155,134170.48088,13826
BLUESTARCO,13856,12200,1656,13.57,9546,22533.85865,1047.87455,23581.7332,1781
SAMMAANCAP,33432,29656,3776,12.73,25632,71974.4578,2476.76345,74451.22125,145
BAJAJFINSV,66030,58796,7234,12.3,77526,46133.42011,6698.25407,52831.67419,1741
PHOENIXLTD,15905,14174,1731,12.21,10566,13047.57877,1303.00338,14350.58215,1768
APLAPOLLO,18870,16855,2015,11.95,8288,16207.89971,965.67292,17173.57264,1907
INDIGO,77680,69757,7923,11.36,66267,77810.4621,10543.80042,88354.26252,4300
CDSL,42771,38573,4198,10.88,28066,35146.51041,3399.47947,38545.98989,1273
MOTILALOFS,7682,6930,752,10.85,20706,24548.5879,3673.05871,28221.64662,805
ADANIENSOL,41080,37069,4011,10.82,39676,107338.30803,9743.46948,117081.77751,1344
MPHASIS,26724,24126,2598,10.77,62976,72033.18265,10418.80325,82451.9859,2275
AMBER,17571,15881,1690,10.64,9670,18903.1235,1849.47546,20752.59896,8020
POWERINDIA,31496,28486,3010,10.57,22623,34009.98879,4047.85823,38057.84702,33570
KPITTECH,21910,19869,2041,10.27,22618,16300.2734,2267.88028,18568.15369,760
PGEL,18892,17164,1728,10.07,14570,21252.43803,1825.00481,23077.44284,535
BANKNIFTY,837650,765319,72331,9.45,1668081,587577.48903,357985.22094,945562.70997,54863
DABUR,30278,27704,2574,9.29,11971,14974.04512,1021.2365,15995.28162,442
NATIONALUM,48728,44625,4103,9.19,66601,124751.02893,11094.95906,135845.988,395
DMART,30451,27915,2536,9.08,17614,23921.32377,2084.53405,26005.85782,4614
LAURUSLABS,30768,28344,2424,8.55,24030,54238.69822,4751.13747,58989.83569,1106
JINDALSTEL,28075,25870,2205,8.52,16713,38688.0595,2237.05862,40925.11812,1229
TMPV,124725,115109,9616,8.35,83583,72234.6752,4411.61024,76646.28544,342
CANBK,48649,44920,3729,8.3,18497,43475.9157,3333.69405,46809.60975,134
IOC,35711,33001,2710,8.21,14452,29763.09911,1856.72808,31619.8272,142
BANKINDIA,15634,14480,1154,7.97,6027,13822.15744,913.77676,14735.9342,139
ONGC,70371,65240,5131,7.86,57969,41157.7569,7237.0953,48394.8522,298
LICI,26215,24398,1817,7.45,10463,15947.98296,880.11196,16828.09492,799
BHEL,64952,60520,4432,7.32,32603,94441.2084,6900.76983,101341.97823,352
KOTAKBANK,151762,141568,10194,7.2,57652,150317.296,7165.8832,157483.1792,383
SONACOMS,15955,14895,1060,7.12,11526,23216.83197,2297.31796,25514.14993,605
ADANIPORTS,66553,62220,4333,6.96,113072,164033.76214,18431.99053,182465.75268,1675
PIIND,22874,21385,1489,6.96,8586,7704.62966,590.69746,8295.32712,3080
SBIN,184608,172665,11943,6.92,100244,142297.05015,13349.07795,155646.1281,1071
PNB,48326,45287,3039,6.71,20174,42648.236,3212.728,45860.964,109
AXISBANK,137381,128980,8401,6.51,83893,132720.18543,9399.79562,142119.98106,1275
DIXON,94879,89097,5782,6.49,51789,70480.95027,7562.00393,78042.9542,11220
MAZDOCK,41501,39040,2461,6.3,33066,30125.88218,5368.72448,35494.60666,2738
BANDHANBNK,45163,42505,2658,6.25,46335,65404.7388,9347.73768,74752.47648,201
BOSCHLTD,12272,11558,714,6.18,3762,9060.81311,550.5506,9611.36371,36145
ASIANPAINT,77169,72683,4486,6.17,37658,43330.88845,4264.81025,47595.6987,2450
BANKBARODA,57313,53998,3315,6.14,17976,45111.36883,2324.70634,47436.07518,264
APOLLOHOSP,23489,22132,1357,6.13,11258,19966.4291,1425.98157,21392.41067,7650
BAJAJHLDNG,6112,5763,349,6.06,1943,2519.52591,148.93267,2668.45858,10241
NTPC,102304,96514,5790,6.0,41045,29089.6269,3078.92115,32168.54805,399
SHREECEM,18510,17470,1040,5.95,5599,10565.30568,501.12589,11066.43157,24290
ICICIBANK,260266,245937,14329,5.83,93218,145281.05704,10387.43958,155668.49662,1265
COLPAL,30508,28830,1678,5.82,14258,17667.10987,1041.09907,18708.20895,2100
KEI,12670,11976,694,5.79,8895,32932.77566,1479.14051,34411.91617,4875
BPCL,40577,38372,2205,5.75,17843,29773.74416,2458.79817,32232.54233,301
HDFCAMC,22291,21097,1194,5.66,6648,23709.65136,638.73702,24348.38838,2719
PREMIERENE,22960,21746,1214,5.58,12159,26718.06403,1215.33633,27933.40036,1014
NIFTYNXT50,767,727,40,5.5,266,4174.46382,5.03341,4179.49723,69643
DIVISLAB,32334,30650,1684,5.49,10115,12928.02933,1196.98381,14125.01314,6508
INDHOTEL,30567,29017,1550,5.34,11362,13958.6335,971.4515,14930.085,638
GODFRYPHLP,8462,8036,426,5.3,7162,14202.80136,1271.10618,15473.90754,2256
TATACONSUM,22696,21580,1116,5.17,7677,18760.25893,562.88677,19323.14571,1147
NHPC,23568,22418,1150,5.13,9205,10548.76828,837.48928,11386.25756,83
HDFCLIFE,57989,55167,2822,5.12,21977,25957.90263,2062.68458,28020.58721,589
AUBANK,38620,36746,1874,5.1,17603,42667.1826,3264.429,45931.6116,1013
BRITANNIA,29639,28202,1437,5.1,11422,22391.47506,1127.75303,23519.2281,5729
CROMPTON,38819,36947,1872,5.07,19503,30828.36784,2213.17596,33041.5438,270
HEROMOTOCO,41522,39532,1990,5.03,22873,32234.05861,3345.65302,35579.71164,5110
POLYCAB,27769,26446,1323,5.0,12966,44925.39647,2316.26505,47241.66152,8088
LT,125237,119291,5946,4.98,57720,93357.52494,6751.81368,100109.33863,4021
