Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,05-May-2026,24300,Call,193963,82859,111104,134.09,48.25,81.95,-41.12,8333569,418774.3426,24119.3
NIFTY,Index Options,05-May-2026,24500,Call,208313,106947,101366,94.78,15.05,40.5,-62.84,5707343,102834.90617,24119.3
NIFTY,Index Options,05-May-2026,24200,Call,159960,62528,97432,155.82,79.7,114.1,-30.15,9667967,729404.60429,24119.3
NIFTY,Index Options,05-May-2026,25000,Call,246123,149546,96577,64.58,1.95,6.8,-71.32,2334814,4704.65021,24119.3
NIFTY,Index Options,05-May-2026,24600,Call,124513,45480,79033,173.78,8.2,27.85,-70.56,2583025,26275.82181,24119.3
NIFTY,Index Options,05-May-2026,23500,Put,138809,68005,70804,104.12,1.75,34.4,-94.91,3016997,9177.70487,24119.3
NIFTY,Index Options,05-May-2026,24250,Call,89148,19419,69729,359.08,62.65,97.4,-35.68,5786902,369566.02897,24119.3
NIFTY,Index Options,05-May-2026,24700,Call,112704,50006,62698,125.38,4.8,19.2,-75.0,2059190,12434.41881,24119.3
NIFTY,Index Options,05-May-2026,25200,Call,109850,47852,61998,129.56,1.05,3.45,-69.57,1134738,1379.27403,24119.3
NIFTY,Index Options,05-May-2026,24400,Call,113137,56215,56922,101.26,27.85,58.0,-51.98,5138443,158382.22858,24119.3
NIFTY,Index Options,05-May-2026,24100,Put,84169,30227,53942,178.46,80.8,209.3,-61.4,8766826,512802.33663,24119.3
NIFTY,Index Options,12-May-2026,26000,Call,70145,16249,53896,331.69,1.7,2.1,-19.05,131826,164.51884,24119.3
NIFTY,Index Options,05-May-2026,24350,Call,77088,23639,53449,226.11,37.4,69.2,-45.95,3950688,157723.31702,24119.3
NIFTY,Index Options,05-May-2026,24550,Call,63559,14935,48624,325.57,10.8,33.6,-67.86,1892647,25293.3345,24119.3
NIFTY,Index Options,05-May-2026,24100,Call,91471,44544,46927,105.35,127.0,156.45,-18.82,5154312,498793.08086,24119.3
NIFTY,Index Options,05-May-2026,24200,Put,70977,27743,43234,155.84,133.65,268.9,-50.3,7561013,575604.79766,24119.3
NIFTY,Index Options,05-May-2026,24450,Call,57191,14471,42720,295.21,20.4,48.4,-57.85,2698568,62883.38082,24119.3
NIFTY,Index Options,05-May-2026,24000,Put,123189,81731,41458,50.72,44.0,161.3,-72.72,9359739,349637.73021,24119.3
NIFTY,Index Options,05-May-2026,24150,Call,54920,15114,39806,263.37,102.55,133.85,-23.38,4676557,394165.94502,24119.3
NIFTY,Index Options,05-May-2026,24650,Call,57571,18775,38796,206.64,6.0,23.1,-74.03,1479385,11712.29104,24119.3
NIFTY,Index Options,05-May-2026,23700,Put,77015,38571,38444,99.67,4.5,66.0,-93.18,2916992,22714.6167,24119.3
NIFTY,Index Options,05-May-2026,23900,Put,82642,44541,38101,85.54,21.45,121.45,-82.34,4825646,110034.38009,24119.3
NIFTY,Index Options,05-May-2026,23750,Put,54369,17048,37321,218.92,6.2,77.15,-91.96,2124784,21545.30976,24119.3
NIFTY,Index Options,05-May-2026,24900,Call,71401,35670,35731,100.17,2.45,9.35,-73.8,1505072,3864.27236,24119.3
NIFTY,Index Options,05-May-2026,24950,Call,51207,16153,35054,217.01,2.2,8.0,-72.5,947892,2107.16391,24119.3
