Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
KAYNES,80194,55858,24336,43.57,210451,150421.77774,15027.0156,165448.79334,3455
RBLBANK,30185,25110,5075,20.21,59236,102354.74798,8200.23633,110554.98431,423
ATHERENERG,46780,40212,6568,16.33,52029,42853.25392,3216.59208,46069.84601,1543
TATAELXSI,50134,43524,6610,15.19,62685,22722.15422,1894.90056,24617.05478,3220
CONCOR,37342,32648,4694,14.38,38705,35236.29037,1874.91725,37111.20762,467
VOLTAS,68928,61534,7394,12.02,69118,32096.85075,2778.294,34875.14475,1100
BRITANNIA,42816,38308,4508,11.77,32057,20605.96801,1091.42595,21697.39396,4918
PAGEIND,20918,18783,2135,11.37,66808,23447.04456,3350.01511,26797.05968,37150
PIIND,54215,48814,5401,11.06,168366,35195.24995,7246.62288,42441.87283,2410
LTM,60117,54883,5234,9.54,101798,66577.29612,6873.41254,73450.70866,4158
BPCL,31462,28880,2582,8.94,40568,33599.61956,2051.26719,35650.88675,313
NIFTY,12161427,11190821,970606,8.67,313738349,998255.02476,5823848.01176,6822103.03652,23329
LTF,46245,42597,3648,8.56,23876,28377.03622,1169.33962,29546.37585,304
HYUNDAI,30233,27894,2339,8.39,20044,21180.21218,568.55862,21748.7708,2101
PATANJALI,81637,75388,6249,8.29,234670,77106.36729,17599.4672,94705.8345,404
ABB,33610,31642,1968,6.22,45239,29701.78917,3354.53785,33056.32702,7120
KFINTECH,22867,21529,1338,6.21,11384,16766.52947,262.53873,17029.06821,898
MPHASIS,31410,29627,1783,6.02,13765,12991.19118,555.03065,13546.22183,2265
FINNIFTY,22110,20859,1251,6.0,47754,4258.83934,2526.3354,6785.17474,25417
OIL,21677,20483,1194,5.83,25780,19015.8276,1499.31376,20515.14136,467
IRFC,45278,42803,2475,5.78,13929,18539.08577,445.61763,18984.70341,80
DIXON,163088,154709,8379,5.42,264904,109563.34225,15134.78844,124698.13069,13084
PREMIERENE,35393,33836,1557,4.6,10419,20159.32561,425.97412,20585.29973,907
DRREDDY,69221,66239,2982,4.5,77406,55395.10706,4829.99893,60225.106,1211
COCHINSHIP,43783,41987,1796,4.28,36055,11602.23164,1945.54748,13547.77912,1388
MIDCPNIFTY,168666,161855,6811,4.21,337476,54872.54654,25758.61564,80631.16219,14544
FORCEMOT,21866,20988,878,4.18,24900,7873.19516,293.61395,8166.80912,17275
SHRIRAMFIN,68847,66106,2741,4.15,39903,44834.76079,2935.21115,47769.97194,1006
ETERNAL,114716,110197,4519,4.1,127028,113086.75911,10802.3514,123889.11052,342
MAZDOCK,67455,64836,2619,4.04,34610,32182.96864,1609.20798,33792.17663,2204
GVT&D,56234,54083,2151,3.98,83856,19430.32281,4827.24505,24257.56786,4348
INFY,375602,361772,13830,3.82,245919,146998.06652,9430.63492,156428.70144,1029
BLUESTARCO,37800,36419,1381,3.79,28669,22440.21429,1140.68184,23580.89613,1525
COALINDIA,131776,127003,4773,3.76,212130,77559.32196,10171.21563,87730.53759,428
PGEL,24518,23650,868,3.67,15337,10238.43291,638.6014,10877.03431,520
SUPREMEIND,22634,21835,799,3.66,15295,6983.22833,430.69759,7413.92592,3460
SIEMENS,41021,39592,1429,3.61,29455,16753.91844,1656.44171,18410.36015,3858
BANKNIFTY,1456298,1405773,50525,3.59,3656813,322089.21087,299978.20359,622067.41446,56215
SUZLON,65548,63590,1958,3.08,25977,40353.21241,1189.34611,41542.55852,43
KPITTECH,38732,37620,1112,2.96,26974,14692.70327,1041.6482,15734.35147,529
FEDERALBNK,63523,61824,1699,2.75,36364,53676.545,2042.073,55718.618,327
HAVELLS,44389,43243,1146,2.65,13436,14400.25035,561.9908,14962.24115,1088
ADANIENT,100067,97500,2567,2.63,75701,99332.62177,6956.48959,106289.11137,2997
VMM,25659,25036,623,2.49,18385,25357.04354,588.99079,25946.03433,104
BAJAJHLDNG,5421,5295,126,2.38,3458,6835.54285,83.19752,6918.74037,11185
HAL,93285,91131,2154,2.36,76570,47582.64157,4203.96303,51786.6046,4800
IOC,48698,47582,1116,2.35,27762,18489.21262,1816.2222,20305.43482,137
CUMMINSIND,42629,41683,946,2.27,15563,26725.65376,1092.69162,27818.34538,4962
AMBER,28813,28181,632,2.24,16229,10014.11266,637.18176,10651.29442,7000
SWIGGY,97384,95286,2098,2.2,84593,83896.94433,5143.7145,89040.65883,284
INDUSTOWER,77148,75496,1652,2.19,34987,122390.92931,983.20894,123374.13825,382
TIINDIA,21729,21267,462,2.17,7838,3339.01708,259.33382,3598.3509,2574
BHARTIARTL,227365,222579,4786,2.15,162567,96069.5841,7232.79806,103302.38216,1817
ZYDUSLIFE,23385,22898,487,2.13,16753,26122.8384,1484.67897,27607.51737,1162
UPL,36465,35744,721,2.02,12750,18300.84896,657.48841,18958.33737,559
CAMS,25926,25424,502,1.97,8320,9019.08018,345.27916,9364.35934,704
POWERINDIA,59920,58803,1117,1.9,69905,25633.85185,4417.7355,30051.58736,31415
SBIN,302655,297314,5341,1.8,217574,116567.1174,9248.34315,125815.46055,987
ADANIGREEN,57990,57013,977,1.71,26794,85940.34324,1199.09706,87139.4403,1304
GODFRYPHLP,12073,11879,194,1.63,4817,4144.73116,131.49532,4276.22648,1970
GAIL,34041,33508,533,1.59,11190,20618.85937,344.72452,20963.58389,171
IDEA,143850,141648,2202,1.55,64753,165964.92141,9708.36348,175673.28489,14
APLAPOLLO,54430,53611,819,1.53,32852,148427.0536,839.97606,149267.02966,2195
BAJFINANCE,151244,149081,2163,1.45,54942,44950.9083,3044.38417,47995.29247,1008
ABCAPITAL,21643,21336,307,1.44,11342,19043.2132,1103.18956,20146.40276,397
ADANIENSOL,54568,53871,697,1.29,22624,114452.67161,972.25812,115424.92973,1381
RECLTD,62948,62163,785,1.26,19826,18728.18577,1149.50241,19877.68818,307
OFSS,45611,45069,542,1.2,69324,36876.92409,7089.98853,43966.91262,10989
HCLTECH,116335,114954,1381,1.2,163928,68161.78268,8373.53728,76535.31996,1270
AMBUJACEM,107805,106529,1276,1.2,19820,29877.75948,515.82372,30393.5832,386
HDFCAMC,37458,37038,420,1.13,11333,28123.05402,460.62942,28583.68344,2430
MOTILALOFS,13608,13457,151,1.12,13334,8250.56374,1167.77441,9418.33816,1007
CIPLA,48106,47580,526,1.11,30049,32482.86313,986.44718,33469.31032,1384
INDHOTEL,44480,44003,477,1.08,22697,23836.7092,1152.9269,24989.6361,736
AXISBANK,201213,199137,2076,1.04,69569,86232.59587,3680.96181,89913.55768,1242
ICICIBANK,281621,278903,2718,0.97,116482,126605.52548,6847.19399,133452.71947,1339
AUROPHARMA,39273,38927,346,0.89,22285,68923.19384,1257.32035,70180.51419,1700
INDUSINDBK,78780,78094,686,0.88,17623,31121.07138,746.55161,31867.62299,955
M&M,129034,127951,1083,0.85,66955,57275.44724,2936.81236,60212.2596,3044
IDFCFIRSTB,70196,69620,576,0.83,24706,80883.6494,951.56584,81835.21524,85
ADANIPORTS,72733,72142,591,0.82,64317,46811.34481,3922.58595,50733.93076,1795
BAJAJ-AUTO,65272,64742,530,0.82,61915,23671.06029,2851.89477,26522.95506,11363
BAJAJFINSV,63214,62703,511,0.81,22021,14346.39177,831.82962,15178.22139,1823
