Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,25-Aug-2026,24300,Call,332664,207228,125436,60.53,26.3,72.55,-63.75,6936175,192964.3885,24219.05
NIFTY,Index Options,25-Aug-2026,24200,Call,254530,136112,118418,87.0,57.25,132.7,-56.86,5973736,287957.97014,24219.05
NIFTY,Index Options,25-Aug-2026,24250,Call,194260,104152,90108,86.52,38.95,99.65,-60.91,4787770,180249.96496,24219.05
HDFCBANK,Stock Futures,29-Sep-2026,0,-,464259,380014,84245,22.17,732.5,734.85,-0.32,101036,481399.15668,729.0
NIFTY,Index Options,25-Aug-2026,24350,Call,148304,68629,79675,116.1,17.55,50.5,-65.25,3686528,67789.72012,24219.05
NIFTY,Index Options,25-Aug-2026,24450,Call,115768,56811,58957,103.78,7.8,21.75,-64.14,2113814,13135.24019,24219.05
NIFTY,Index Options,25-Aug-2026,24400,Call,200915,143352,57563,40.16,11.15,33.9,-67.11,3425429,35913.91035,24219.05
NIFTY,Index Futures,29-Sep-2026,0,-,156153,102976,53177,51.64,24319.1,24391.1,-0.3,64975,1028105.89001,24219.05
NIFTY,Index Options,25-Aug-2026,24150,Call,69329,18498,50831,274.79,83.95,169.2,-50.38,2299989,145657.15337,24219.05
RELIANCE,Stock Futures,29-Sep-2026,0,-,215935,165575,50360,30.42,1312.1,1318.0,-0.45,58590,385425.5265,1309.8
NIFTY,Index Options,25-Aug-2026,24500,Call,250577,200444,50133,25.01,5.85,13.9,-57.91,2595532,10240.6715,24219.05
NIFTY,Index Options,25-Aug-2026,24700,Call,136060,104609,31451,30.07,2.65,3.15,-15.87,1553258,2130.29334,24219.05
AXISBANK,Stock Futures,29-Sep-2026,0,-,145230,114762,30468,26.55,1243.3,1253.3,-0.8,37415,291432.45031,1236.0
ICICIBANK,Stock Futures,29-Sep-2026,0,-,124820,95777,29043,30.32,1424.5,1429.2,-0.33,35002,349311.55952,1415.0
NIFTY,Index Options,25-Aug-2026,24650,Call,81310,52492,28818,54.9,3.25,4.15,-21.69,1508640,2402.5092,24219.05
NIFTY,Index Options,01-Sep-2026,24200,Call,45680,17732,27948,157.61,158.25,213.5,-25.88,184806,20712.96407,24219.05
SBIN,Stock Futures,29-Sep-2026,0,-,93930,66051,27879,42.21,1039.6,1048.9,-0.89,31137,243868.0977,1039.5
BANKNIFTY,Index Options,25-Aug-2026,57500,Call,52442,26145,26297,100.58,134.0,360.1,-62.79,719391,38803.95054,57525.95
NIFTY,Index Options,01-Sep-2026,26000,Call,42366,16720,25646,153.39,0.95,1.15,-17.39,68508,44.9755,24219.05
NIFTY,Index Options,25-Aug-2026,25200,Call,104037,78507,25530,32.52,0.7,0.85,-17.65,547187,291.65067,24219.05
BHARTIARTL,Stock Futures,29-Sep-2026,0,-,95595,70165,25430,36.24,1947.4,1962.5,-0.77,27529,255412.34143,1935.0
NIFTY,Index Options,25-Aug-2026,24600,Call,155714,130716,24998,19.12,3.7,5.75,-35.65,1980006,3758.05138,24219.05
NIFTY,Index Options,25-Aug-2026,24050,Put,75762,51716,24046,46.5,14.55,16.35,-11.01,2668285,24784.36522,24219.05
DIXON,Stock Futures,29-Sep-2026,0,-,57328,33845,23483,69.38,14181.0,14671.0,-3.34,34927,248416.19188,14570.0
NIFTY,Index Options,25-Aug-2026,24550,Call,98984,75703,23281,30.75,4.3,8.75,-50.86,1478527,3786.50764,24219.05
