Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,28-Apr-2026,24000,Call,315427,81958,233469,284.86,0.05,166.65,-99.97,28387863,649883.34765,23995.7
NIFTY,Index Options,28-Apr-2026,23950,Put,219329,51752,167577,323.81,0.05,34.5,-99.86,26649852,145854.63999,23995.7
NIFTY,Index Options,28-Apr-2026,24050,Call,163343,33533,129810,387.11,0.05,132.5,-99.96,29395183,376023.18093,23995.7
NIFTY,Index Options,28-Apr-2026,24100,Call,208331,107330,101001,94.1,0.05,103.65,-99.95,29146711,397663.15152,23995.7
BANKNIFTY,Index Options,28-Apr-2026,55400,Call,82508,656,81852,12477.44,1.6,979.15,-99.84,2808764,34783.73337,55400.35
NIFTY,Index Options,28-Apr-2026,24150,Call,125276,44226,81050,183.26,0.05,79.0,-99.94,16924889,218153.35676,23995.7
BANKNIFTY,Index Options,28-Apr-2026,55500,Call,74216,3816,70400,1844.86,0.05,887.75,-99.99,3571403,67788.80034,55400.35
BANKNIFTY,Index Options,28-Apr-2026,55400,Put,74764,5722,69042,1206.61,0.1,33.45,-99.7,8876937,40798.40245,55400.35
BANKNIFTY,Index Options,28-Apr-2026,55800,Call,60210,1429,58781,4113.44,0.15,626.1,-99.98,3651270,48536.33211,55400.35
NIFTY,Index Options,05-May-2026,25000,Call,93933,39021,54912,140.72,10.05,23.15,-56.59,247654,1885.01842,23995.7
BANKNIFTY,Index Options,28-Apr-2026,55300,Put,61640,8671,52969,610.88,0.05,26.15,-99.81,3926318,10471.4901,55400.35
HDFCBANK,Stock Futures,26-May-2026,0,-,460798,409908,50890,12.41,785.9,793.1,-0.91,86823,377556.32722,782.35
BANKNIFTY,Index Options,28-Apr-2026,55600,Call,52047,1457,50590,3472.2,0.05,803.2,-99.99,4289880,63048.36636,55400.35
NIFTY,Index Options,28-Apr-2026,23950,Call,56049,9379,46670,497.6,45.5,203.85,-77.68,6642630,284364.34767,23995.7
BANKNIFTY,Index Options,28-Apr-2026,55700,Call,41592,1504,40088,2665.43,0.05,714.7,-99.99,4429091,53361.68836,55400.35
NIFTY,Index Futures,26-May-2026,0,-,222423,185997,36426,19.58,24081.1,24209.7,-0.53,94171,1477424.7583,23995.7
NIFTY,Index Options,05-May-2026,24500,Call,66502,30241,36261,119.91,52.0,106.5,-51.17,263088,11267.6644,23995.7
NIFTY,Index Options,05-May-2026,23000,Put,80499,46204,34295,74.23,11.0,17.3,-36.42,196908,1512.84416,23995.7
NIFTY,Index Options,05-May-2026,24000,Call,57675,23662,34013,143.75,215.1,328.65,-34.55,365575,58160.78905,23995.7
NIFTY,Index Options,28-Apr-2026,24200,Call,141779,110868,30911,27.88,0.05,59.3,-99.92,14699459,127076.82305,23995.7
NIFTY,Index Options,05-May-2026,25500,Call,68518,37641,30877,82.03,2.75,4.4,-37.5,178562,327.30414,23995.7
NIFTY,Index Options,05-May-2026,22000,Put,49539,19592,29947,152.85,2.45,4.25,-42.35,88875,175.03931,23995.7
NIFTY,Index Options,05-May-2026,25200,Call,57411,29114,28297,97.19,5.65,11.4,-50.44,146260,548.54813,23995.7
BANKNIFTY,Index Options,28-Apr-2026,56000,Call,41477,13783,27694,200.93,0.05,471.3,-99.99,3769026,61273.05568,55400.35
NIFTY,Index Options,05-May-2026,23600,Put,35731,9700,26031,268.36,70.9,78.0,-9.1,171447,7704.99962,23995.7
