Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
OFSS,34105,16908,17197,101.71,22897,24019.43693,2023.33219,26042.76912,9500
BAJAJHLDNG,10359,7401,2958,39.97,17542,12915.98643,1752.84732,14668.83375,10601
KPITTECH,49247,35782,13465,37.63,101726,51981.00748,6064.32015,58045.32764,724
BHARATFORG,32553,25126,7427,29.56,149749,234275.6728,31676.74,265952.4128,1997
GODREJCP,45254,35628,9626,27.02,65455,51074.8675,4701.95345,55776.82095,1036
POLYCAB,47274,37421,9853,26.33,216479,184980.52582,40048.84373,225029.36956,9030
BOSCHLTD,17171,13898,3273,23.55,23836,33000.71926,3781.53875,36782.25802,37695
BLUESTARCO,20749,17013,3736,21.96,42437,56240.43847,4661.11808,60901.55656,1750
VEDL,84038,69407,14631,21.08,135401,83822.43809,11933.24456,95755.68265,305
BSE,60132,50553,9579,18.95,112818,138578.7279,45917.96231,184496.69021,3981
KEI,20069,17126,2943,17.18,70588,98285.62252,10946.56003,109232.18255,5133
PAYTM,43391,37175,6216,16.72,169437,141399.01243,33897.86778,175296.88021,1196
NUVAMA,6179,5294,885,16.72,9566,19486.5689,1230.19165,20716.76055,1475
PIDILITIND,23953,20640,3313,16.05,30066,40254.6335,3550.1635,43804.797,1461
FINNIFTY,7177,6191,986,15.93,14653,2183.33475,2766.90051,4950.23526,26449
MIDCPNIFTY,115161,99691,15470,15.52,205717,123582.69723,34807.04049,158389.73773,14551
AMBER,30113,26391,3722,14.1,37004,48556.20231,8874.16633,57430.36864,8820
LUPIN,37115,32710,4405,13.47,51830,63445.7198,9303.62106,72749.34087,2462
NIFTY,7128602,6311009,817593,12.96,50760070,1178763.23039,3444433.0338,4623196.2642,24326
BRITANNIA,37889,33891,3998,11.8,59680,76117.85817,6378.61357,82496.47175,5885
NHPC,29295,26320,2975,11.3,9750,18206.312,602.29504,18808.60704,81
DABUR,37837,34032,3805,11.18,32786,24326.27687,2697.84225,27024.11912,467
DRREDDY,59364,53582,5782,10.79,36107,54647.10387,5092.714,59739.81787,1306
ANGELONE,21633,19682,1951,9.91,20956,24558.88575,3664.1125,28222.99825,322
HDFCLIFE,78754,71669,7085,9.89,103892,130410.92977,11259.14196,141670.07173,628
MFSL,28977,26442,2535,9.59,12038,21300.10424,1294.93584,22595.04008,1710
COALINDIA,81609,74595,7014,9.4,185309,165805.74706,17500.77522,183306.52228,465
NIFTYNXT50,1028,942,86,9.13,414,2432.26305,55.1134,2487.37645,71852
SHREECEM,24332,22303,2029,9.1,45162,29480.89204,4433.57223,33914.46428,25650
BDL,22610,20747,1863,8.98,42673,34926.27646,5480.85852,40407.13498,1473
BAJAJ-AUTO,83495,76640,6855,8.94,323448,157448.36783,41488.14664,198936.51447,10590
RBLBANK,34857,32073,2784,8.68,29586,81436.41193,5920.42948,87356.84141,349
ABB,33337,30829,2508,8.14,39017,74356.5769,7082.35993,81438.93683,7188
TATACONSUM,27505,25448,2057,8.08,15134,22759.94319,1335.3302,24095.2734,1156
BPCL,51873,48051,3822,7.95,37079,48912.21958,5274.93368,54187.15326,308
HINDUNILVR,98610,91439,7171,7.84,49780,45945.8274,4126.49784,50072.32524,2273
DIXON,115169,106950,8219,7.68,51185,81266.33102,6312.96072,87579.29175,11075
ADANIENSOL,48592,45208,3384,7.49,21989,40808.50929,5239.90822,46048.41751,1388
MOTILALOFS,8873,8274,599,7.24,6415,8886.75341,713.82615,9600.57956,890
GODFRYPHLP,11332,10581,751,7.1,10055,16397.1723,1734.39725,18131.56955,2342
TCS,374354,349574,24780,7.09,140649,102027.14269,7452.97943,109480.12213,2403
BIOCON,25142,23571,1571,6.66,25175,35860.7695,4551.04425,40411.81375,382
KALYANKJIL,35044,32863,2181,6.64,18101,22457.3191,1820.02424,24277.34334,411
KAYNES,46624,43820,2804,6.4,36325,33188.0349,4525.16245,37713.19735,4380
HAL,79482,74717,4765,6.38,92433,82512.16878,13373.73009,95885.89887,4795
IRFC,28844,27176,1668,6.14,12215,9253.39009,1267.2361,10520.62619,106
SBIN,223887,211306,12581,5.95,140008,166878.09585,18826.0383,185704.13415,1092
HYUNDAI,44997,42539,2458,5.78,11413,28494.79602,696.15636,29190.95239,1841
VOLTAS,50775,48219,2556,5.3,28041,31949.80293,3232.34958,35182.15252,1363
CROMPTON,45629,43338,2291,5.29,32588,42084.50796,4158.12222,46242.63018,291
DELHIVERY,20513,19546,967,4.95,22374,35151.81285,4473.82035,39625.6332,483
POWERINDIA,35342,33692,1650,4.9,41204,44682.97704,7267.29194,51950.26899,34850
LICI,29057,27715,1342,4.84,11546,14675.85182,793.58244,15469.43426,810
BANKINDIA,19359,18471,888,4.81,5776,13949.22048,1063.60956,15012.83004,140
UNOMINDA,12007,11460,547,4.77,11395,14268.57602,1239.47076,15508.04678,1147
CANBK,55708,53235,2473,4.65,16710,42796.03275,2783.67907,45579.71182,135
NYKAA,19209,18363,846,4.61,8797,19501.175,1093.63531,20594.81031,269
BHEL,92934,88888,4046,4.55,137921,174148.2645,36148.19302,210296.45752,406
MUTHOOTFIN,22414,21454,960,4.47,14322,27659.8724,3512.51004,31172.38245,3579
PETRONET,31165,29860,1305,4.37,15712,13722.34454,1377.37612,15099.72066,281
NAM-INDIA,9469,9076,393,4.33,5344,10194.75912,492.20487,10686.964,1109
HINDPETRO,33527,32150,1377,4.28,36534,63198.01399,7656.22509,70854.23909,398
APOLLOHOSP,27054,25972,1082,4.17,12413,13380.88691,1535.74421,14916.63112,7845
IOC,41291,39683,1608,4.05,21797,31914.14703,3015.09243,34929.23947,146
TITAN,71266,68504,2762,4.03,66055,85342.69803,7351.46622,92694.16425,4309
UNITDSPR,47529,45709,1820,3.98,7896,10422.7172,515.74132,10938.45852,1282
BEL,136295,131157,5138,3.92,51766,61740.27404,5726.00682,67466.28086,440
INDUSTOWER,81633,78568,3065,3.9,22834,41833.29468,2228.28384,44061.57852,403
WIPRO,174852,168351,6501,3.86,37496,56297.7303,2675.9526,58973.6829,197
PNB,61562,59312,2250,3.79,24976,35202.7432,4116.82,39319.5632,109
TATASTEEL,122265,117890,4375,3.71,62035,49510.68045,6233.6065,55744.28695,217
HINDZINC,55400,53452,1948,3.64,55350,42051.2583,8790.64618,50841.90448,636
NAUKRI,41159,39732,1427,3.59,9119,11924.33815,516.12037,12440.45852,984
TATAPOWER,69079,66689,2390,3.58,29008,26999.85463,3091.56544,30091.42007,439
CAMS,22065,21306,759,3.56,27853,19844.94499,2950.0323,22794.97729,835
INDHOTEL,33789,32638,1151,3.53,14100,17748.0533,1657.1317,19405.185,667
SAIL,46914,45333,1581,3.49,13979,100214.38935,632.49968,100846.88903,187
GAIL,37221,36015,1206,3.35,9687,11518.63083,845.62506,12364.25589,167
DALBHARAT,13793,13354,439,3.29,4011,10607.57691,283.56139,10891.13831,1975
CDSL,51955,50304,1651,3.28,22846,32255.98046,2343.19761,34599.17807,1270
PGEL,21310,20665,645,3.12,8489,10929.34064,1036.28185,11965.62249,535
BHARTIARTL,177516,172156,5360,3.11,54213,63054.71931,5734.72834,68789.44765,1829
HEROMOTOCO,59130,57347,1783,3.11,179510,119044.16788,23559.37941,142603.54729,5352
ADANIPOWER,39261,38078,1183,3.11,17372,48267.18876,3347.81294,51615.0017,230
ADANIGREEN,60814,58989,1825,3.09,24710,36417.06996,6186.37506,42603.44502,1368
LTM,36431,35343,1088,3.08,9776,12920.4955,835.22263,13755.71814,4250
TIINDIA,15923,15474,449,2.9,11071,11196.16014,1298.46002,12494.62016,3018
PRESTIGE,17753,17259,494,2.86,5680,9623.8872,574.77771,10198.66491,1487
TMPV,145396,141357,4039,2.86,58292,29307.62816,3006.58232,32314.21048,358
RVNL,52895,51439,1456,2.83,22404,33451.27489,2263.29072,35714.56562,309
EICHERMOT,55231,53741,1490,2.77,43232,42234.16704,6405.94101,48640.10805,7342
BANKNIFTY,1005348,978582,26766,2.74,2005402,506127.96798,354905.11913,861033.08711,56047
PIIND,25083,24431,652,2.67,8626,9112.64966,913.57722,10026.22689,3099
HCLTECH,237789,231793,5996,2.59,64454,42399.18504,3545.61616,45944.8012,1182
LAURUSLABS,36684,35765,919,2.57,31541,48769.05455,5738.76556,54507.82012,1204
HDFCAMC,27617,26930,687,2.55,10826,19970.86392,1327.17141,21298.03533,2839
GRASIM,69673,67944,1729,2.54,19420,21874.1207,1802.80392,23676.92462,2955
TECHM,52647,51354,1293,2.52,14862,18993.23616,1662.10356,20655.33972,1450
HDFCBANK,846769,826165,20604,2.49,291438,240551.00502,17175.36901,257726.37403,795
NBCC,16680,16278,402,2.47,6482,15654.38875,660.3493,16314.73805,97
BANKBARODA,61765,60284,1481,2.46,16409,29242.78314,2366.03016,31608.8133,269
ULTRACEMCO,89683,87623,2060,2.35,39392,34776.44817,2973.6675,37750.11567,12121
MOTHERSON,31549,30832,717,2.33,17077,40289.29452,2767.02153,43056.31605,131
ASTRAL,28521,27887,634,2.27,13157,19523.17676,1595.21803,21118.39479,1578
ASIANPAINT,89615,87624,1991,2.27,48299,35223.35685,4814.55875,40037.9156,2536
MAXHEALTH,33315,32580,735,2.26,6360,14058.00632,348.25712,14406.26344,1013
OBEROIRLTY,24790,24254,536,2.21,3772,8434.7067,301.40883,8736.11553,1670
SONACOMS,19389,18975,414,2.18,13184,25465.18705,1805.85935,27271.0464,579
MARUTI,126584,123903,2681,2.16,84809,42086.22306,7555.50294,49641.726,13770
NATIONALUM,53728,52613,1115,2.12,16744,33202.26112,2060.34843,35262.60956,403
CIPLA,59668,58431,1237,2.12,21795,14587.28181,1589.25273,16176.53455,1361
IREDA,22960,22493,467,2.08,4073,8193.78876,275.94825,8469.73701,135
ADANIPORTS,80368,78811,1557,1.98,38265,45926.4037,5042.42002,50968.82373,1735
SBICARD,51511,50520,991,1.96,15919,27378.11792,965.4916,28343.60952,648
JUBLFOOD,41327,40532,795,1.96,10713,19338.40087,1083.7865,20422.18737,479
BAJAJFINSV,70782,69429,1353,1.95,18708,10029.75395,1212.24982,11242.00377,1829
UPL,27646,27121,525,1.94,8660,21782.88203,1358.7379,23141.61993,652
DIVISLAB,36675,35984,691,1.92,9698,10601.29706,870.71298,11472.01004,6685
OIL,26517,26029,488,1.87,14561,23520.87836,1486.42158,25007.29994,453
JIOFIN,130103,127758,2345,1.84,35426,51179.07456,3707.86971,54886.94427,251
HAVELLS,37102,36436,666,1.83,18424,23478.8422,1648.63755,25127.47975,1272
PATANJALI,46766,45951,815,1.77,9676,12605.11794,469.19799,13074.31593,460
FORTIS,15900,15630,270,1.73,2726,5390.80002,291.01536,5681.81539,946
ABCAPITAL,21456,21104,352,1.67,15070,27777.41949,3488.37203,31265.79152,368
