Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,02-Jun-2026,23500,Put,64468,103961,-39493,-37.99,130.3,61.55,111.7,10465682,569113.32147,23382.6
NIFTY,Index Options,02-Jun-2026,23700,Put,35510,70570,-35060,-49.68,296.0,133.1,122.39,2341453,261226.54539,23382.6
NIFTY,Index Options,02-Jun-2026,23800,Put,22293,56600,-34307,-60.61,392.1,184.3,112.75,812213,130670.04575,23382.6
NIFTY,Index Options,02-Jun-2026,23600,Put,29695,63511,-33816,-53.24,207.45,94.25,120.11,7030667,532488.65724,23382.6
NIFTY,Index Options,02-Jun-2026,23900,Put,16220,43815,-27595,-62.98,487.15,248.45,96.08,217948,47299.51085,23382.6
NIFTY,Index Options,02-Jun-2026,24000,Put,30893,51604,-20711,-40.13,585.55,324.05,80.7,164397,47198.1321,23382.6
NIFTY,Index Options,02-Jun-2026,23550,Put,14768,29394,-14626,-49.76,166.85,76.2,118.96,5804232,366070.01012,23382.6
NIFTY,Index Options,02-Jun-2026,23750,Put,12344,26697,-14353,-53.76,346.35,154.7,123.88,613514,80765.74377,23382.6
NIFTY,Index Options,02-Jun-2026,23650,Put,13010,22490,-9480,-42.15,250.05,112.95,121.38,2678247,241022.14314,23382.6
NIFTY,Index Options,30-Jun-2026,23000,Put,73301,82036,-8735,-10.65,218.75,157.1,39.24,75964,9388.96049,23382.6
NIFTY,Index Options,02-Jun-2026,23850,Put,5228,13839,-8611,-62.22,439.8,213.6,105.9,147944,26963.3118,23382.6
HCLTECH,Stock Futures,30-Jun-2026,0,-,108100,114035,-5935,-5.2,1197.6,1174.9,1.93,14118,59497.69917,1194.1
NIFTY,Index Options,30-Jun-2026,24000,Put,90514,95806,-5292,-5.52,704.45,532.55,32.28,35452,14498.46764,23382.6
NIFTY,Index Options,02-Jun-2026,23950,Put,7602,12845,-5243,-40.82,541.55,285.8,89.49,42087,10499.17032,23382.6
NIFTY,Index Options,30-Jun-2026,24200,Put,7754,12761,-5007,-39.24,853.25,640.5,33.22,10431,4766.78445,23382.6
NIFTY,Index Options,02-Jun-2026,24100,Put,8046,11700,-3654,-31.23,684.6,404.2,69.37,30819,10469.10643,23382.6
NIFTY,Index Options,02-Jun-2026,24500,Put,6410,9185,-2775,-30.21,1086.45,777.55,39.73,5519,3375.15824,23382.6
BANKNIFTY,Index Options,30-Jun-2026,60000,Put,39460,42029,-2569,-6.11,6011.7,5230.8,14.93,2838,4772.02888,53643.1
BANKNIFTY,Index Options,30-Jun-2026,55000,Put,22044,24459,-2415,-9.87,1721.0,1250.6,37.61,23782,10648.17646,53643.1
INFY,Stock Futures,30-Jun-2026,0,-,212716,215016,-2300,-1.07,1205.8,1171.0,2.97,30697,148368.42404,1203.5
NIFTY,Index Options,02-Jun-2026,24200,Put,6006,8025,-2019,-25.16,788.2,487.6,61.65,15360,6158.1312,23382.6
NIFTY,Index Options,02-Jun-2026,25000,Put,4115,6080,-1965,-32.32,1585.0,1262.45,25.55,2913,2785.73831,23382.6
NIFTY,Index Options,30-Jun-2026,26000,Put,64430,66334,-1903,-2.87,2519.0,2220.55,13.44,3347,5204.39422,23382.6
NIFTY,Index Options,02-Jun-2026,24050,Put,4567,6389,-1822,-28.52,638.75,362.8,76.06,10134,3246.057,23382.6
NIFTY,Index Options,30-Jun-2026,24500,Put,26106,27840,-1734,-6.23,1087.7,866.35,25.55,10946,7091.77657,23382.6
