Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
MUTHOOTFIN,60162,40470,19692,48.66,244502,242716.56645,35542.62956,278259.19602,2890
GAIL,63553,45111,18442,40.88,91926,84020.58456,7926.64199,91947.22656,174
PAYTM,62844,46643,16201,34.73,174912,221852.93719,44446.12239,266299.05958,1410
CAMS,17032,12940,4092,31.62,37727,21894.01904,4943.54668,26837.56572,791
KEI,19087,15418,3669,23.8,18742,20998.04063,3431.60788,24429.64851,5023
APLAPOLLO,28670,23505,5165,21.97,91676,90768.28439,10976.61607,101744.90046,1941
UPL,35249,28932,6317,21.83,46253,53445.49602,7534.73603,60980.23206,620
DIXON,119770,99872,19898,19.92,230380,129479.96367,27332.14634,156812.11002,13892
IEX,29763,25105,4658,18.55,50366,39328.82241,4704.00604,44032.82845,128
GODFRYPHLP,14371,12181,2190,17.98,49690,22115.5355,6346.86923,28462.40474,2247
CDSL,48404,41474,6930,16.71,48628,42110.44285,5792.23958,47902.68243,1322
DIVISLAB,75676,66017,9659,14.63,259326,196946.96881,38272.71667,235219.68548,8585
LUPIN,26318,23220,3098,13.34,14413,30753.29924,2185.4834,32938.78265,2393
MANAPPURAM,26384,23285,3099,13.31,18791,86013.5232,3746.2614,89759.7846,365
LTM,29172,25783,3389,13.14,103058,79356.0655,16651.36899,96007.43449,4690
MCX,70215,62069,8146,13.12,55172,61248.03027,7554.94069,68802.97097,2642
ABCAPITAL,23322,20660,2662,12.88,63110,94545.95202,16550.56024,111096.51226,424
LICHSGFIN,52365,46515,5850,12.58,27240,24103.6333,1791.7661,25895.3994,519
PNBHOUSING,19295,17279,2016,11.67,18550,30845.76014,3310.52923,34156.28937,1090
NIFTY,9441084,8485121,955963,11.27,117231250,890845.89304,3435533.28369,4326379.17674,24774
JUBLFOOD,24402,22105,2297,10.39,44103,39191.77275,6356.88362,45548.65637,470
HDFCAMC,32091,29255,2836,9.69,11912,19373.60991,1142.70021,20516.31012,2600
ONGC,57327,52330,4997,9.55,22554,18765.83587,1759.51372,20525.3496,242
JIOFIN,146067,133441,12626,9.46,124368,136536.42786,17054.18594,153590.6138,263
INDIGO,67750,61978,5772,9.31,117131,72508.77717,16895.80174,89404.57891,5400
FORTIS,21364,19603,1761,8.98,20099,36543.53043,2342.62388,38886.15432,940
APOLLOHOSP,29656,27219,2437,8.95,19112,23364.75538,2746.54065,26111.29603,8820
ITC,202095,186394,15701,8.42,331667,126382.64595,18132.65697,144515.30292,287
BSE,89756,83001,6755,8.14,97543,108450.44104,15191.41508,123641.85612,3575
MARICO,23126,21419,1707,7.97,11138,32435.64564,1641.1164,34076.76204,880
MARUTI,108386,100464,7922,7.89,342176,179188.87888,26313.53454,205502.41342,14150
DLF,68243,63259,4984,7.88,32082,27643.82361,4236.21387,31880.03749,668
DELHIVERY,25411,23629,1782,7.54,25102,59335.96773,5694.85223,65030.81996,470
NBCC,22411,20883,1528,7.32,5617,4634.5559,870.2863,5504.8422,95
CHOLAFIN,36054,33620,2434,7.24,29460,62204.65956,6472.60881,68677.26837,1888
MIDCPNIFTY,80566,75137,5429,7.23,131941,43266.51417,18624.70213,61891.2163,14898
ZYDUSLIFE,14707,13749,958,6.97,11104,26390.77236,2073.27312,28464.04548,1121
BAJAJHLDNG,6744,6315,429,6.79,6236,10324.43558,767.00768,11091.44326,11599
SHRIRAMFIN,57682,54079,3603,6.66,72893,78876.53911,12955.36027,91831.89939,1090
INDIANB,20004,18756,1248,6.65,9255,15336.5667,1325.2797,16661.8464,845
PFC,60772,57116,3656,6.4,14835,28356.97839,1193.6054,29550.58379,421
RADICO,12058,11344,714,6.29,7258,7914.61732,876.21138,8790.8287,4459
PGEL,21302,20072,1230,6.13,9659,14347.64974,1531.3277,15878.97744,618
GLENMARK,41093,38784,2309,5.95,40660,53538.96247,6162.96543,59701.92791,2230
KFINTECH,14732,13907,825,5.93,6492,9002.84348,541.20569,9544.04918,945
PERSISTENT,52889,50029,2860,5.72,116069,96177.86296,16572.31582,112750.17878,5575
PIDILITIND,23003,21829,1174,5.38,8423,11425.4643,1269.97785,12695.44215,1642
POLYCAB,34412,32707,1705,5.21,15269,19745.40171,2650.54651,22395.94822,9034
GODREJPROP,34496,32790,1706,5.2,12028,19291.61874,1640.71271,20932.33145,2089
AUROPHARMA,27415,26063,1352,5.19,10807,18460.83657,1693.95418,20154.79075,1554
NHPC,26981,25703,1278,4.97,17254,18450.73559,1655.57479,20106.31038,79
FINNIFTY,7149,6813,336,4.93,19327,3359.66716,2975.71244,6335.37961,26984
MFSL,28323,27014,1309,4.85,7041,10646.94292,789.60772,11436.55064,1542
CGPOWER,43239,41243,1996,4.84,21018,28801.81233,2893.19736,31695.00969,826
NIFTYNXT50,975,932,43,4.61,162,2116.31783,4.44589,2120.76372,74608
GODREJCP,26230,25100,1130,4.5,8283,14871.2649,611.2948,15482.5597,1085
ABB,37682,36067,1615,4.48,123950,140800.97217,19987.02842,160788.0006,7601
ULTRACEMCO,53985,51696,2289,4.43,21646,22396.28131,1747.26018,24143.54149,12054
ALKEM,16937,16241,696,4.29,4866,7710.04122,531.23085,8241.27207,5707
NYKAA,18239,17493,746,4.26,10809,34398.78187,2469.00062,36867.7825,344
HINDZINC,43987,42243,1744,4.13,25671,22904.84126,3333.77367,26238.61493,547
JINDALSTEL,32878,31585,1293,4.09,14028,23988.52637,1089.4115,25077.93787,1105
UNOMINDA,13683,13154,529,4.02,11294,16141.42315,1716.12413,17857.54729,1210
BANKNIFTY,888356,854410,33946,3.97,1608580,422194.83129,229057.65046,651252.48176,58247
ASHOKLEY,51602,49661,1941,3.91,60923,90170.557,11536.058,101706.615,174
SONACOMS,15195,14638,557,3.81,9452,17286.77149,1491.52827,18778.29976,785
SBIN,206069,198643,7426,3.74,121977,120525.6546,16255.164,136780.8186,1045
BAJAJ-AUTO,62760,60521,2239,3.7,35492,31374.05736,3521.47329,34895.53065,11856
INOXWIND,26614,25669,945,3.68,9639,11183.6704,1042.20224,12225.87264,78
BIOCON,30355,29310,1045,3.57,9806,21847.82375,1779.5515,23627.37525,427
COLPAL,32962,31834,1128,3.54,19931,15873.23732,1480.75226,17353.98959,2077
DALBHARAT,14506,14026,480,3.42,9395,10584.30067,1079.027,11663.32768,1844
INFY,390431,377672,12759,3.38,210529,149421.74352,18604.06516,168025.80868,1180
NATIONALUM,42967,41566,1401,3.37,64927,55952.23312,8465.25562,64417.48875,369
SUNPHARMA,82072,79399,2673,3.37,116246,59188.74192,8640.8918,67829.63372,1963
NMDC,69744,67517,2227,3.3,13788,19119.37027,1196.90797,20316.27825,83
TMPV,86974,84212,2762,3.28,59347,55975.62464,6292.50112,62268.12576,349
POLICYBZR,34214,33150,1064,3.21,12497,10045.56399,2028.91951,12074.4835,1650
MOTHERSON,30774,29826,948,3.18,14001,31132.68621,2765.13655,33897.82276,155
BOSCHLTD,14220,13790,430,3.12,5058,7670.60727,591.25995,8261.86722,41300
ANGELONE,23076,22388,688,3.07,10000,15971.4275,1406.0065,17377.434,302
TATASTEEL,119885,116354,3531,3.03,54273,44287.96267,4264.51905,48552.48172,191
IOC,46880,45555,1325,2.91,34199,37816.30563,3117.47426,40933.7799,143
PIIND,21697,21084,613,2.91,12350,13048.86222,1161.46796,14210.33019,2793
BHARATFORG,23204,22558,646,2.86,8343,16918.97845,1721.12935,18640.1078,2211
PATANJALI,47060,45757,1303,2.85,20171,28250.0899,1875.01156,30125.10146,364
ADANIENSOL,38210,37176,1034,2.78,10723,28404.70618,2175.68983,30580.39602,1647
POWERINDIA,41229,40120,1109,2.76,12300,15035.74779,2238.43281,17274.18061,32000
GVT&D,34591,33688,903,2.68,8415,14378.61416,1013.38486,15391.99902,4370
360ONE,12325,12005,320,2.67,4334,4522.3822,398.89725,4921.27945,1147
HINDALCO,110398,107566,2832,2.63,36021,69142.78742,3900.48561,73043.27303,994
ADANIPOWER,63784,62172,1612,2.59,38606,23117.73703,3124.89957,26242.6366,213
PETRONET,24940,24312,628,2.58,8889,10852.9463,633.81226,11486.75856,284
KAYNES,45794,44662,1132,2.53,29648,24694.91394,6298.73937,30993.65331,3805
SHREECEM,20133,19641,492,2.5,22245,21319.40434,1702.31755,23021.72189,27000
