Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
HCLTECH,157078,153773,3305,2.15,43916,28052.34342,2492.68293,30545.02635,1110
MAXHEALTH,41050,40200,850,2.11,21261,10005.61973,815.68541,10821.30514,1014
SAMMAANCAP,32910,32259,651,2.02,10503,19492.87008,1447.50771,20940.37779,174
ADANIGREEN,59053,57885,1168,2.02,27937,41536.91688,5498.29368,47035.21056,1482
ALKEM,20683,20289,394,1.94,7882,5522.66706,285.30191,5807.96897,5298
MARICO,19058,18705,353,1.89,6000,15188.47332,491.48712,15679.96044,817
INDHOTEL,34936,34305,631,1.84,12302,17393.8116,858.6807,18252.4923,679
JUBLFOOD,38781,38103,678,1.78,15749,14445.5525,1205.62725,15651.17975,419
LTF,38341,37673,668,1.77,33333,39080.1195,2932.18065,42012.30015,275
BOSCHLTD,26237,25790,447,1.73,57650,41342.51848,7102.06129,48444.57977,39080
GODREJCP,31824,31283,541,1.73,9822,12587.28855,370.7234,12958.01195,1035
HAVELLS,31640,31106,534,1.72,8838,10259.9385,546.6586,10806.5971,1155
FEDERALBNK,64364,63282,1082,1.71,38981,52406.71025,4135.19625,56541.9065,315
BIOCON,27021,26584,437,1.64,9611,17418.37875,1287.9985,18706.37725,417
KEI,14352,14122,230,1.63,13072,19604.60731,1225.88544,20830.49276,5374
TATAPOWER,75543,74403,1140,1.53,43224,25039.01542,2907.30466,27946.32009,394
POLYCAB,30356,29900,456,1.53,24182,32558.91012,3095.11772,35654.02785,9543
MPHASIS,24897,24524,373,1.52,5651,8548.35118,471.17015,9019.52133,2277
ABB,35699,35169,530,1.51,19794,27333.44365,1713.11062,29046.55427,6781
KALYANKJIL,53823,53032,791,1.49,28223,21835.86268,2061.8101,23897.67278,345
SUPREMEIND,17682,17423,259,1.49,4241,4738.91486,138.28599,4877.20086,3500
NAUKRI,55434,54623,811,1.48,13970,19703.69604,484.52298,20188.21902,974
APOLLOHOSP,38401,37859,542,1.43,17042,18120.34775,1889.45855,20009.8063,8500
TIINDIA,15005,14796,209,1.41,10520,9352.47596,1136.17296,10488.64892,3166
PHOENIXLTD,14814,14623,191,1.31,4616,6325.9602,268.14851,6594.10871,1751
LAURUSLABS,33346,32918,428,1.3,12718,28346.67082,1852.96676,30199.63759,1391
OFSS,32855,32447,408,1.26,19408,17204.99354,2412.56714,19617.56068,9365
BHEL,69377,68524,853,1.24,25161,45424.06863,4195.73096,49619.7996,377
LTM,45458,44926,532,1.18,15871,14949.14991,1438.55254,16387.70245,3850
BRITANNIA,40257,39787,470,1.18,10264,10074.38458,603.05061,10677.4352,5174
PNB,62832,62125,707,1.14,36657,59006.5744,4902.6944,63909.2688,107
FORTIS,19915,19692,223,1.13,7591,9734.95146,704.21064,10439.16211,988
NTPC,160422,158732,1690,1.06,45980,34738.6584,2666.09445,37404.75285,354
DLF,72363,71606,757,1.06,34150,32002.8825,2747.41086,34750.29336,587
BAJAJHLDNG,9807,9705,102,1.05,7364,3369.82035,152.60986,3522.43021,10199
BANDHANBNK,48464,47969,495,1.03,30973,63665.8956,3656.27196,67322.16756,205
JSWENERGY,38285,37900,385,1.02,18796,24240.91609,1685.78757,25926.70366,559
VEDL,105085,104031,1054,1.01,72275,33959.41984,5238.53934,39197.95918,309
CGPOWER,41340,40939,401,0.98,22721,31700.73036,2837.40089,34538.13126,914
TMPV,157043,155675,1368,0.88,103379,50648.5008,4087.91952,54736.42032,391
CONCOR,39156,38827,329,0.85,16574,18026.76187,1099.05725,19125.81912,450
IEX,36060,35758,302,0.84,10647,8037.04401,758.68555,8795.72956,121
M&M,159465,158160,1305,0.83,87487,82292.1032,7808.97518,90101.07838,3039
PAGEIND,24867,24666,201,0.81,10330,15814.05847,345.40473,16159.4632,38560
TATAELXSI,34396,34140,256,0.75,21730,10822.298,717.36949,11539.66749,4075
GMRAIRPORT,39955,39659,296,0.75,17182,27780.52383,1824.2687,29604.79253,103
ZYDUSLIFE,20501,20351,150,0.74,7138,9896.37228,787.05981,10683.43209,1103
CIPLA,65599,65141,458,0.7,15846,11096.38306,846.04096,11942.42402,1386
SUZLON,69604,69180,424,0.61,23527,24144.82929,1938.42929,26083.25859,55
INDUSINDBK,77371,76908,463,0.6,29632,29523.93374,2682.24558,32206.17932,916
LODHA,40148,39927,221,0.55,15345,13255.95134,1092.98506,14348.9364,898
PIIND,35636,35440,196,0.55,15453,11979.3812,585.24263,12564.62383,2846
SAIL,45654,45409,245,0.54,4697,13666.90346,464.04134,14130.9448,183
ASIANPAINT,80605,80176,429,0.54,47951,31869.04965,3572.39277,35441.44242,2740
AUROPHARMA,43015,42795,220,0.51,12064,11288.43787,1163.98557,12452.42344,1468
HAL,75509,75137,372,0.5,26134,20563.41429,2240.01928,22803.43357,4192
PREMIERENE,28854,28721,133,0.46,15110,16952.51193,1054.54214,18007.05408,1034
LICHSGFIN,38111,37945,166,0.44,17010,23247.9224,1274.6531,24522.5755,559
GRASIM,70952,70654,298,0.42,12457,16554.91705,1020.55305,17575.4701,3102
ICICIPRULI,31662,31532,130,0.41,7901,10114.40177,340.16384,10454.56561,468
ADANIENSOL,43626,43458,168,0.39,14627,39269.76369,2855.15482,42124.91852,1484
NATIONALUM,57558,57353,205,0.36,27345,42112.41693,2954.13356,45066.5505,376
INDUSTOWER,84837,84612,225,0.27,18076,24384.7524,1574.83648,25959.58888,420
CUMMINSIND,34997,34906,91,0.26,10764,23897.39986,1326.5903,25223.99016,5623
ITC,222601,222139,462,0.21,60041,29312.79498,2758.50042,32071.2954,285
ADANIPORTS,71604,71460,144,0.2,45649,43758.15486,4785.79999,48543.95485,1809
SONACOMS,19183,19146,37,0.19,4572,10854.54468,475.40731,11329.95199,591
OBEROIRLTY,23531,23490,41,0.17,7920,10669.36178,531.20343,11200.56521,1629
ICICIBANK,300426,299985,441,0.15,204856,225689.41423,18298.41328,243987.82751,1340
JINDALSTEL,31224,31183,41,0.13,7548,12666.90075,629.27175,13296.1725,1147
ADANIPOWER,55219,55147,72,0.13,28499,51357.30685,4190.73808,55548.04493,222
SOLARINDS,26127,26110,17,0.07,20041,21928.20829,2167.31988,24095.52817,17170
VBL,60627,60606,21,0.03,13394,21053.17395,981.62676,22034.80071,521
LUPIN,27023,27015,8,0.03,11131,18826.61625,1048.85265,19875.46891,2290
BEL,140436,140530,-94,-0.07,46796,36820.18825,3022.87458,39843.06284,407
WIPRO,230085,230520,-435,-0.19,67114,48483.0255,4006.3242,52489.3497,180
HYUNDAI,35983,36054,-71,-0.2,21772,31079.04582,1542.77268,32621.81851,1990
MANKIND,22200,22253,-53,-0.24,8189,8544.81119,332.52222,8877.33341,2379
NMDC,79645,79926,-281,-0.35,19915,17841.08092,1985.32012,19826.40105,90
TORNTPHARM,32855,32972,-117,-0.35,34444,23979.70403,2563.5282,26543.23223,4576
LICI,40932,41099,-167,-0.41,12997,15855.42882,694.40308,16549.8319,398
MOTHERSON,37817,37972,-155,-0.41,11929,26294.27272,1487.03125,27781.30398,143
DIXON,102624,103051,-427,-0.41,51503,35893.36924,5647.20066,41540.5699,11553
ANGELONE,22396,22499,-103,-0.46,25511,38105.16475,4132.67225,42237.837,339
PAYTM,48773,49004,-231,-0.47,42717,44311.71601,5438.72786,49750.44387,1066
GODREJPROP,46987,47213,-226,-0.48,27716,16473.2724,1777.72286,18250.99526,1694
IDFCFIRSTB,67256,67597,-341,-0.5,46485,59679.66287,5227.88621,64907.54908,77
GVT&D,13211,13281,-70,-0.53,6700,8037.32712,555.9614,8593.28852,4895
SUNPHARMA,117123,117898,-775,-0.66,48956,27737.61868,2636.03784,30373.65653,1807
JSWSTEEL,74727,75232,-505,-0.67,13956,26913.0735,1335.50606,28248.57956,1299
IDEA,121656,122519,-863,-0.7,57964,124848.84903,15561.9587,140410.80774,14
IREDA,40141,40430,-289,-0.71,10443,9889.57646,576.51028,10466.08674,122
KFINTECH,19840,19983,-143,-0.72,8130,12312.52732,425.82983,12738.35715,827
KPITTECH,36610,36880,-270,-0.73,9655,6089.59925,391.2501,6480.84935,750
KAYNES,68858,69366,-508,-0.73,684,1152.92016,12.66809,1165.58825,3082
BAJAJFINSV,89194,89861,-667,-0.74,42342,22285.87333,1844.307,24130.18033,1691
KOTAKBANK,120967,121914,-947,-0.78,58483,71211.086,5902.1706,77113.2566,404
TATASTEEL,148617,149782,-1165,-0.78,61391,44242.42735,4458.56042,48700.98777,197
ULTRACEMCO,79045,79667,-622,-0.78,41804,28441.95236,2314.77255,30756.72492,11110
BHARATFORG,22807,22992,-185,-0.8,15924,28223.7793,2581.24915,30805.02845,1938
VOLTAS,41809,42155,-346,-0.82,16728,15057.8871,1137.31102,16195.19812,1283
ASTRAL,23255,23448,-193,-0.82,10346,13890.35366,612.74829,14503.10196,1503
GLENMARK,51886,52364,-478,-0.91,18670,22195.17768,1860.55905,24055.73673,2165
PFC,69652,70302,-650,-0.92,36564,44276.1748,2856.93148,47133.10628,421
AMBUJACEM,102887,103899,-1012,-0.97,29607,31881.34551,1611.47565,33492.82116,423
HDFCLIFE,83308,84142,-834,-0.99,27176,30905.7562,1651.15302,32556.90922,557
HINDZINC,62749,63382,-633,-1.0,30075,19252.79359,2593.59303,21846.38662,558
RVNL,64949,65660,-711,-1.08,26347,15052.54637,1406.5459,16459.09227,233
RECLTD,72593,73395,-802,-1.09,26703,22109.71502,1604.82467,23714.53969,347
ABCAPITAL,24292,24566,-274,-1.12,17569,38003.57859,2813.01192,40816.59051,356
TCS,525264,531206,-5942,-1.12,186010,73159.5713,10547.88077,83707.45208,2161
NHPC,51376,51967,-591,-1.14,16358,14128.5658,922.76876,15051.33456,73
YESBANK,64004,64750,-746,-1.15,34732,38126.48831,4008.33594,42134.82425,23
JIOFIN,107551,108811,-1260,-1.16,30921,40940.20845,2439.20717,43379.41563,236
POLICYBZR,37755,38227,-472,-1.23,16090,22741.1835,1175.7768,23916.9603,1542
ETERNAL,140553,142418,-1865,-1.31,69694,74668.96943,6699.88409,81368.85352,244
MANAPPURAM,25169,25521,-352,-1.38,15164,27507.2277,2373.5142,29880.7419,305
EXIDEIND,29602,30020,-418,-1.39,9504,14404.31892,915.15168,15319.4706,392
BAJFINANCE,152433,154660,-2227,-1.44,94108,122287.23,8985.83092,131273.06092,920
UNIONBANK,41165,41771,-606,-1.45,16854,32996.49885,1903.00886,34899.50772,169
COFORGE,74879,75982,-1103,-1.45,43966,43067.02874,4216.02051,47283.04925,1370
PGEL,33245,33741,-496,-1.47,78798,39653.07258,8486.5875,48139.66008,482
TRENT,107408,109075,-1667,-1.53,34138,19864.95123,2323.23223,22188.18346,2756
SRF,24400,24788,-388,-1.57,15027,10771.3306,776.42268,11547.75328,2724
CAMS,14643,14882,-239,-1.61,10198,15285.84768,530.67018,15816.51786,759
RELIANCE,569111,578555,-9444,-1.63,423912,258369.4564,37151.24645,295520.70285,1296
PATANJALI,45706,46467,-761,-1.64,19461,29875.0204,785.12221,30660.14262,426
BLUESTARCO,15495,15786,-291,-1.84,8721,8975.44225,219.31159,9194.75384,1581
SHRIRAMFIN,84113,85740,-1627,-1.9,95954,120146.39686,11514.35546,131660.75232,958
EICHERMOT,66226,67519,-1293,-1.92,42564,37866.44066,3950.52869,41816.96935,7300
SBIN,225857,230285,-4428,-1.92,259470,129034.66935,19610.5881,148645.25745,1016
SBICARD,60669,61882,-1213,-1.96,29506,22019.57096,1444.3052,23463.87616,587
BANKBARODA,73871,75486,-1615,-2.14,49211,82812.9703,6181.76373,88994.73404,274
NBCC,28122,28753,-631,-2.19,15666,23293.0802,2431.0104,25724.0906,104
IRFC,34893,35689,-796,-2.23,11150,9347.3957,623.29442,9970.69012,96
VMM,9335,9553,-218,-2.28,2245,5436.47364,125.91279,5562.38643,119
INOXWIND,48483,49721,-1238,-2.49,28476,17371.64612,1830.49859,19202.14472,88
SHREECEM,19209,19740,-531,-2.69,21421,14980.11326,543.63778,15523.75104,24190
BSE,69215,71150,-1935,-2.72,80142,131285.82808,22483.16289,153768.99098,4048
MCX,56139,57712,-1573,-2.73,45782,110595.57888,12524.37324,123119.95212,2855
MAZDOCK,42466,43790,-1324,-3.02,17920,14834.555,1295.99913,16130.55414,2412
BDL,41076,42477,-1401,-3.3,18545,16327.95122,1091.26883,17419.22005,1202
COLPAL,33590,34801,-1211,-3.48,17455,10008.71005,762.47315,10771.1832,2081
MIDCPNIFTY,124538,129212,-4674,-3.62,227889,110474.8795,35388.84307,145863.72258,14245
POWERINDIA,61057,63438,-2381,-3.75,40538,41696.22127,4633.28208,46329.50335,34350
HDFCBANK,1047971,1091743,-43772,-4.01,543956,300966.76995,29164.05302,330130.82297,771
HEROMOTOCO,53071,55303,-2232,-4.04,30632,34598.95749,3046.10457,37645.06206,4960
FORCEMOT,19833,20675,-842,-4.07,13560,10705.62911,1076.59573,11782.22485,17855
MUTHOOTFIN,35233,36935,-1702,-4.61,46232,41099.24219,5864.08908,46963.33127,3046
BHARTIARTL,182859,193690,-10831,-5.59,82932,110487.18395,6907.02055,117394.2045,1825
CDSL,48924,52008,-3084,-5.93,29211,30008.41992,2160.94585,32169.36578,1228
NYKAA,26672,28633,-1961,-6.85,22906,32483.60062,2684.46843,35168.06906,272
GODFRYPHLP,12100,12996,-896,-6.89,10207,14393.59102,873.87995,15267.47098,2295
ASHOKLEY,93464,100798,-7334,-7.28,169151,155486.1245,21878.284,177364.4085,152
