Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,04-Aug-2026,24200,Call,13710,27047,-13337,-49.31,414.45,379.6,9.18,127754,25753.22621,24614.9
NIFTY,Index Options,04-Aug-2026,24300,Call,14671,26359,-11688,-44.34,314.4,283.0,11.1,568683,74058.16538,24614.9
NIFTY,Index Options,04-Aug-2026,24000,Call,15120,24470,-9350,-38.21,613.6,577.95,6.17,35334,12044.17691,24614.9
NIFTY,Index Options,04-Aug-2026,24250,Call,4760,13719,-8959,-65.3,365.0,329.55,10.76,104798,17040.57399,24614.9
NIFTY,Index Options,04-Aug-2026,24100,Call,8907,13313,-4406,-33.1,514.3,475.9,8.07,21295,5881.35957,24614.9
NIFTY,Index Options,04-Aug-2026,24350,Call,8355,12749,-4394,-34.47,264.35,234.8,12.59,950822,88817.70925,24614.9
NIFTY,Index Options,25-Aug-2026,24000,Put,123106,127348,-4242,-3.33,83.65,71.3,17.32,69612,3556.0246,24614.9
COALINDIA,Stock Futures,25-Aug-2026,0,-,55406,58557,-3151,-5.38,416.75,415.0,0.42,4549,25582.18855,417.6
NIFTY,Index Options,25-Aug-2026,24600,Put,18607,21438,-2831,-13.21,274.8,231.05,18.94,74507,12600.88461,24614.9
BANKNIFTY,Index Options,25-Aug-2026,57500,Put,15274,17386,-2112,-12.15,607.85,549.6,10.6,81709,14480.14214,57907.2
TVSMOTOR,Stock Futures,25-Aug-2026,0,-,51019,52837,-1818,-3.44,4372.1,4345.4,0.61,4513,34553.05113,4360.0
NIFTY,Index Options,04-Aug-2026,24150,Call,3060,4816,-1756,-36.46,465.55,429.0,8.52,16008,3890.71238,24614.9
NIFTY,Index Options,04-Aug-2026,23900,Call,5240,6930,-1690,-24.39,715.3,674.1,6.11,4704,1950.84052,24614.9
COALINDIA,Stock Futures,29-Sep-2026,0,-,2372,3763,-1391,-36.97,414.25,412.5,0.42,2595,14497.8498,417.6
KEI,Stock Futures,25-Aug-2026,0,-,9837,11177,-1340,-11.99,5537.0,5035.0,9.97,16806,158516.7129,5500.0
GAIL,Stock Options,25-Aug-2026,180,Call,4061,5399,-1338,-24.78,2.98,2.46,21.14,6953,723.21629,175.0
NIFTY,Index Options,18-Aug-2026,24600,Put,4417,5735,-1318,-22.98,249.95,193.9,28.91,14994,2120.16659,24614.9
WAAREEENER,Stock Futures,25-Aug-2026,0,-,42609,43878,-1269,-2.89,2684.0,2659.3,0.93,3216,15078.48132,2670.0
NIFTY,Index Options,04-Aug-2026,23500,Call,1611,2874,-1263,-43.95,1115.85,1076.95,3.61,2107,1453.07885,24614.9
GAIL,Stock Futures,25-Aug-2026,0,-,25661,26920,-1259,-4.68,176.2,173.95,1.29,4431,27736.79716,175.0
NIFTY,Index Options,25-Aug-2026,24500,Put,65617,66844,-1227,-1.84,229.95,190.85,20.49,116101,16637.91185,24614.9
NIFTY,Index Options,04-Aug-2026,24050,Call,1436,2619,-1183,-45.17,565.25,527.8,7.1,4704,1496.45059,24614.9
ITC,Stock Options,25-Aug-2026,290,Call,11255,12373,-1118,-9.04,3.7,3.6,2.78,17485,1088.83466,289.0
NIFTY,Index Options,25-Aug-2026,24300,Put,20376,21473,-1097,-5.11,156.7,128.55,21.9,24415,2310.79429,24614.9
NIFTY,Index Options,11-Aug-2026,24350,Put,12967,13997,-1030,-7.36,84.95,61.2,38.81,120585,5976.49406,24614.9
