Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,2273,876,1397,159.47,6549,4048.52619,1427.89651,5476.4227,25913
GODFRYPHLP,8036,5209,2827,54.27,24700,48012.51716,4938.45511,52950.97227,2266
COCHINSHIP,10492,6985,3507,50.21,28071,46566.98236,7505.61236,54072.59472,1776
INDIANB,18707,12455,6252,50.2,57783,116835.5059,11159.2995,127994.8054,874
KFINTECH,9950,6747,3203,47.47,11084,12902.78645,1274.1006,14176.88705,979
MOTILALOFS,6930,4715,2215,46.98,12002,18771.80114,1770.25097,20542.05211,785
BIOCON,25734,18681,7053,37.75,24496,17182.671,4144.52575,21327.19675,363
MIDCPNIFTY,60932,44268,16664,37.64,124094,73775.6949,26449.82916,100225.52406,13932
MAZDOCK,39040,28936,10104,34.92,94360,70731.30199,19033.6102,89764.91219,2772
FEDERALBNK,54972,40826,14146,34.65,139859,189573.298,21129.4285,210702.7265,283
FORCEMOT,14335,10929,3406,31.16,13751,15185.76486,2256.33877,17442.10364,21000
BANDHANBNK,42505,33713,8792,26.08,151562,191724.85044,34141.45104,225866.30148,198
NHPC,22418,17895,4523,25.28,14834,26140.73184,1319.86944,27460.60128,83
DRREDDY,40536,32482,8054,24.8,65098,98990.81137,11335.60693,110326.41831,1327
BDL,18203,14904,3299,22.13,15716,23115.4472,1674.07681,24789.52401,1398
CROMPTON,36947,30749,6198,20.16,42210,54885.86319,5698.63026,60584.49345,275
NIFTY,5550163,4621874,928289,20.08,45876221,1498624.40256,3501087.12671,4999711.52928,24177
MPHASIS,24126,20141,3985,19.79,23236,34301.79109,3455.24572,37757.03681,2241
BPCL,38372,32095,6277,19.56,22092,44206.68629,2833.81532,47040.50161,304
ETERNAL,139545,116803,22742,19.47,243690,294697.63393,42115.19785,336812.83179,253
NUVAMA,4132,3519,613,17.42,2548,9546.1778,216.8309,9763.0087,1345
BANKNIFTY,765319,652713,112606,17.25,1840090,623290.30347,377731.15233,1001021.4558,55403
UNOMINDA,9912,8580,1332,15.52,5909,7780.64226,904.28761,8684.92988,1130
WAAREEENER,48039,41761,6278,15.03,52009,52970.40525,10138.50811,63108.91336,3525
ADANIPOWER,30309,26531,3778,14.24,25382,73561.56249,6413.11014,79974.67264,217
GAIL,33883,29737,4146,13.94,14548,17612.58451,1315.19902,18927.78354,165
CDSL,38573,33877,4696,13.86,26331,34173.19983,3623.01623,37796.21607,1304
BAJFINANCE,135766,119515,16251,13.6,79305,112300.10287,12555.3471,124855.44997,932
BLUESTARCO,12200,10796,1404,13.0,7157,15744.33815,882.53473,16626.87289,1839
BHARATFORG,20802,18473,2329,12.61,18221,38491.1538,4191.70185,42682.85565,1906
PGEL,17164,15290,1874,12.26,11347,20219.70576,1606.22257,21825.92833,550
APOLLOHOSP,22132,19730,2402,12.17,10386,16644.65562,1543.31686,18187.97248,7718
TMPV,115109,102793,12316,11.98,81558,49518.82512,6120.28024,55639.10536,352
ASHOKLEY,48096,42967,5129,11.94,22762,47620.847,3818.085,51438.932,165
POLYCAB,26446,23711,2735,11.53,18281,35066.2597,3475.65946,38541.91916,8148
SWIGGY,40581,36496,4085,11.19,25743,34381.96221,2072.92982,36454.89203,274
INDIGO,69757,62852,6905,10.99,48360,67989.32026,6805.79992,74795.12019,4340
RECLTD,72006,65020,6986,10.74,98357,73452.18076,9212.32648,82664.50724,362
IRFC,22173,20030,2143,10.7,9128,7107.5234,866.42795,7973.95135,105
UNIONBANK,48453,43809,4644,10.6,32891,57741.61879,4386.86579,62128.48458,167
JINDALSTEL,25870,23392,2478,10.59,14043,36781.48531,1838.90912,38620.39443,1227
KPITTECH,19869,18014,1855,10.3,11530,8647.42375,989.49299,9636.91674,739
MARUTI,108237,98211,10026,10.21,271900,142976.01397,29838.80022,172814.81419,13265
OIL,21951,19952,1999,10.02,18255,25024.0676,3062.81696,28086.88456,494
