Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
POLICYBZR,132387,48099,84288,175.24,610719,316268.77607,108605.20384,424873.97991,1207
MFSL,35585,23496,12089,51.45,195243,154756.28556,14470.76172,169227.04728,1410
LTF,59627,43955,15672,35.65,152113,268064.83755,11661.53107,279726.36862,282
MIDCPNIFTY,220589,174602,45987,26.34,957121,334707.63957,67903.12286,402610.76244,14040
NIFTY,9561670,7984278,1577392,19.76,59985423,1947744.19726,2855914.71066,4803658.90793,23063
ICICIGI,38244,32408,5836,18.01,160937,87881.2336,7561.36,95442.59361,1577
AXISBANK,229813,200812,29001,14.44,324424,681959.97381,18234.33681,700194.31062,1186
ICICIPRULI,36126,31577,4549,14.41,75731,98802.70681,3356.39237,102159.09919,464
FINNIFTY,36755,32270,4485,13.9,133788,4152.3681,6913.81743,11066.18553,24954
NAUKRI,40772,35848,4924,13.74,84344,172959.03669,4307.24954,177266.28623,1224
CHOLAFIN,38746,34780,3966,11.4,82832,224214.38087,8136.46981,232350.85068,1681
INDUSINDBK,89691,80769,8922,11.05,101402,224000.26159,5494.5898,229494.85139,919
BAJFINANCE,171372,154406,16966,10.99,276568,530241.23595,16078.36725,546319.6032,982
BANKNIFTY,1744496,1572930,171566,10.91,6541575,665608.20581,461669.69517,1127277.90098,55438
AUBANK,44067,39968,4099,10.26,60501,166726.5454,4444.0372,171170.5826,1000
SBILIFE,41862,38288,3574,9.33,128056,126998.3511,5382.13631,132380.48741,1755
BAJAJFINSV,69441,64510,4931,7.64,93580,86801.71026,4300.32036,91102.03062,1762
IDFCFIRSTB,79912,74616,5296,7.1,95934,202446.98598,6614.42636,209061.41235,83
PIDILITIND,17482,16437,1045,6.36,26531,72794.3845,846.8718,73641.2563,1522
BANDHANBNK,59130,55597,3533,6.35,71183,134460.36396,5235.41268,139695.77664,182
ABCAPITAL,23151,21849,1302,5.96,22373,125944.63527,1201.41523,127146.0505,390
CIPLA,51301,48673,2628,5.4,112870,104347.34793,4243.55785,108590.90578,1399
ALKEM,21049,19974,1075,5.38,42100,50472.74302,1045.53831,51518.28133,5326
BAJAJHLDNG,5545,5276,269,5.1,7156,21880.74843,83.78616,21964.53459,10917
BSE,196259,188344,7915,4.2,427415,242192.13866,29927.45696,272119.59562,3183
YESBANK,68177,65519,2658,4.06,41901,144252.8094,1889.32811,146142.13751,22
NAM-INDIA,20389,19673,716,3.64,12067,39201.33037,302.08368,39503.41406,1144
DIVISLAB,85222,82235,2987,3.63,175540,249677.59555,12002.75221,261680.34776,9602
NIFTYNXT50,1541,1488,53,3.56,1648,9024.21303,77.24759,9101.46062,71381
ANGELONE,29836,28816,1020,3.54,24580,45810.08575,1623.67325,47433.759,290
MCX,94966,91890,3076,3.35,332182,230621.21194,33371.7322,263992.94415,3427
LICI,69102,67116,1986,2.96,102234,128355.40452,4278.70072,132634.10524,406
HINDPETRO,35832,34863,969,2.78,22214,88933.77807,1194.63579,90128.41386,350
TITAN,66498,64703,1795,2.77,71563,101814.43749,2704.35774,104518.79523,4832
ADANIPOWER,89973,87663,2310,2.64,67610,146474.79772,2113.05727,148587.85499,199
POWERINDIA,63879,62244,1635,2.63,49165,68620.45503,1681.61961,70302.07465,30715
MAHABANK,13930,13576,354,2.61,7810,14345.9043,183.5028,14529.4071,82
RECLTD,62908,61326,1582,2.58,42955,106301.78275,1758.12288,108059.90564,308
RELIANCE,655832,640214,15618,2.44,554821,681321.292,23586.49565,704907.78765,1219
SUZLON,71557,69978,1579,2.26,55646,130793.52302,2781.25047,133574.77349,40
PREMIERENE,36717,35915,802,2.23,20108,48380.96971,769.78856,49150.75828,898
PHOENIXLTD,16780,16424,356,2.17,32702,55021.31575,1289.14341,56310.45917,1955
INDIANB,24508,24052,456,1.9,23991,56598.6161,1289.9741,57888.5902,830
KOTAKBANK,144562,142147,2415,1.7,82872,403120.1352,2387.585,405507.7202,405
ADANIENT,102703,101042,1661,1.64,88409,189194.05483,5252.36466,194446.41949,2900
CROMPTON,54663,53809,854,1.59,26799,74100.28642,699.29459,74799.58102,219
AUROPHARMA,40904,40283,621,1.54,38767,93775.1232,3136.03812,96911.16132,1716
HDFCLIFE,84235,83055,1180,1.42,221422,208404.10921,14603.17881,223007.28802,526
OIL,22134,21835,299,1.37,18207,45178.29904,790.30644,45968.60548,479
GVT&D,56814,56093,721,1.29,41657,84238.44803,892.21975,85130.66778,4286
SBIN,303819,300129,3690,1.23,263549,408007.80832,15991.46767,423999.276,978
SUNPHARMA,86566,85520,1046,1.22,80102,149730.10902,2005.75627,151735.86529,1849
SBICARD,49694,49181,513,1.04,40920,79386.97424,1201.7596,80588.73384,618
BHEL,56305,55771,534,0.96,47257,125530.20375,3827.6826,129357.88635,415
DELHIVERY,25022,24793,229,0.92,18349,66843.83793,754.83312,67598.67106,426
