Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,21-Jul-2026,24200,Call,138134,65883,72251,109.67,91.5,91.0,0.55,3014703,249765.12884,24078.5
NIFTY,Index Options,21-Jul-2026,24150,Call,63426,22712,40714,179.26,111.4,109.05,2.15,1399638,135682.30735,24078.5
NIFTY,Index Options,21-Jul-2026,24250,Call,44447,19092,25355,132.8,74.85,74.8,0.07,1114739,77406.91879,24078.5
NIFTY,Index Options,21-Jul-2026,24100,Call,104901,92704,12197,13.16,133.05,129.95,2.39,2094905,220729.66532,24078.5
NIFTY,Index Options,21-Jul-2026,24050,Call,33911,24614,9297,37.77,157.95,152.2,3.78,809878,92518.43802,24078.5
NIFTY,Index Options,28-Jul-2026,24200,Call,51312,43882,7430,16.93,168.35,164.7,2.22,106991,13855.281,24078.5
NIFTY,Index Options,21-Jul-2026,24000,Call,70559,63991,6568,10.26,185.9,176.9,5.09,922494,127407.49132,24078.5
HCLTECH,Stock Futures,25-Aug-2026,0,-,18197,12611,5586,44.29,1144.0,1140.7,0.29,6763,31001.32148,1166.9
ETERNAL,Stock Options,28-Jul-2026,300,Call,8563,3770,4793,127.14,7.2,3.9,84.62,23616,3951.5472,294.15
NIFTY,Index Options,28-Jul-2026,24100,Call,36883,32358,4525,13.98,214.8,210.35,2.12,90161,14274.3346,24078.5
PATANJALI,Stock Options,28-Jul-2026,350,Put,4035,41,3994,9741.46,21.8,0.4,5350.0,35411,7381.15736,347.5
BANKNIFTY,Index Options,28-Jul-2026,57000,Call,16379,12587,3792,30.13,1216.0,1059.95,14.72,33738,12679.88749,57757.85
NIFTY,Index Options,25-Aug-2026,25000,Call,28328,25133,3195,12.71,107.95,106.3,1.55,25938,1980.34036,24078.5
SBIN,Stock Futures,29-Sep-2026,0,-,4379,1513,2866,189.42,1044.2,1029.2,1.46,3117,24431.3577,1030.8
NIFTY,Index Options,25-Aug-2026,24000,Call,22088,19235,2853,14.83,503.0,490.5,2.55,12626,4315.51629,24078.5
RELIANCE,Stock Options,28-Jul-2026,1340,Call,8579,5982,2597,43.41,11.45,10.9,5.05,11949,714.5502,1296.0
NIFTY,Index Options,25-Aug-2026,24500,Call,40172,37588,2584,6.87,258.0,252.7,2.1,17330,3166.78888,24078.5
BLUESTARCO,Stock Options,28-Jul-2026,2000,Call,2900,419,2481,592.12,2.4,1.3,84.62,7766,58.55564,1750.0
NIFTY,Index Options,21-Jul-2026,23900,Call,9192,6970,2222,31.88,248.4,233.5,6.38,136678,24795.43937,24078.5
HDFCBANK,Stock Futures,25-Aug-2026,0,-,36095,34146,1949,5.71,819.75,814.35,0.66,3190,17027.582,815.0
BANKNIFTY,Index Options,28-Jul-2026,59500,Call,16217,14371,1846,12.85,133.95,118.25,13.28,44390,2023.38498,57757.85
TECHM,Stock Futures,28-Jul-2026,0,-,38724,36963,1761,4.76,1500.9,1476.9,1.63,7803,69549.54354,1502.1
HYUNDAI,Stock Futures,28-Jul-2026,0,-,17521,15863,1658,10.45,2011.1,1950.4,3.11,8875,49307.94687,2004.0
APOLLOHOSP,Stock Options,28-Jul-2026,9000,Call,2544,889,1655,186.16,102.15,91.45,11.7,15508,2367.49005,8915.0
RELIANCE,Stock Futures,25-Aug-2026,0,-,25038,23427,1611,6.88,1306.3,1301.5,0.37,3347,21936.9074,1296.0
