Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,28-Jul-2026,23900,Put,48841,99436,-50595,-50.88,155.4,139.5,11.4,990589,127649.77501,23767.45
TCS,Stock Futures,28-Jul-2026,0,-,62798,112965,-50167,-44.41,2255.4,2244.2,0.5,71869,363854.60007,2250.2
RELIANCE,Stock Futures,28-Jul-2026,0,-,94743,141513,-46770,-33.05,1280.2,1273.7,0.51,53997,344800.54335,1280.5
AXISBANK,Stock Futures,28-Jul-2026,0,-,41569,81609,-40040,-49.06,1230.3,1224.9,0.44,44499,340548.06581,1230.0
WIPRO,Stock Futures,28-Jul-2026,0,-,34747,63959,-29212,-45.67,175.3,173.38,1.11,41082,214472.6892,176.55
NIFTY,Index Options,28-Jul-2026,23850,Put,34522,61955,-27433,-44.28,127.7,115.95,10.13,1088015,113132.3437,23767.45
HCLTECH,Stock Futures,28-Jul-2026,0,-,32831,57719,-24888,-43.12,1273.0,1246.6,2.12,33314,168043.81136,1269.0
NIFTY,Index Options,28-Jul-2026,24000,Put,72119,96648,-24529,-25.38,223.75,201.05,11.29,539815,95418.23921,23767.45
KOTAKBANK,Stock Futures,28-Jul-2026,0,-,32143,50661,-18518,-36.55,385.0,383.95,0.27,21156,162774.264,384.6
TRENT,Stock Futures,28-Jul-2026,0,-,12755,30877,-18122,-58.69,2898.0,2875.4,0.79,21273,138265.45897,2886.5
NIFTY,Index Options,28-Jul-2026,24200,Put,42731,59587,-16856,-28.29,388.05,353.85,9.67,78623,23151.05339,23767.45
ITC,Stock Futures,28-Jul-2026,0,-,37978,54436,-16458,-30.23,284.3,281.65,0.94,21427,104771.28049,284.0
AMBUJACEM,Stock Futures,28-Jul-2026,0,-,30141,45020,-14879,-33.05,425.45,423.3,0.51,18458,93061.5444,426.0
DIXON,Stock Futures,28-Jul-2026,0,-,15774,30347,-14573,-48.02,13894.0,13818.0,0.55,20259,139040.35326,13878.0
JIOFIN,Stock Futures,28-Jul-2026,0,-,28943,42736,-13793,-32.27,235.18,233.05,0.91,16524,90846.0603,234.98
BANKNIFTY,Index Futures,28-Jul-2026,0,-,46568,60186,-13618,-22.63,56862.0,56665.4,0.35,30496,517496.4742,56693.5
BEL,Stock Futures,28-Jul-2026,0,-,34305,47509,-13204,-27.79,406.25,404.9,0.33,14768,85160.37348,405.3
TMPV,Stock Futures,28-Jul-2026,0,-,28683,41542,-12859,-30.95,324.9,324.65,0.08,15551,80285.45872,324.0
CANBK,Stock Futures,28-Jul-2026,0,-,20278,33103,-12825,-38.74,126.0,125.42,0.46,15190,128452.716,125.85
COFORGE,Stock Futures,28-Jul-2026,0,-,14450,26553,-12103,-45.58,1485.7,1440.6,3.13,17655,122625.2742,1486.0
INDUSTOWER,Stock Futures,28-Jul-2026,0,-,25826,37783,-11957,-31.65,393.5,390.8,0.69,14343,95023.37901,394.9
NIFTY,Index Options,28-Jul-2026,24100,Put,38537,50119,-11582,-23.11,303.1,271.15,11.78,99702,23458.58447,23767.45
ADANIENT,Stock Futures,28-Jul-2026,0,-,25481,36439,-10958,-30.07,3034.0,3013.1,0.69,13908,129680.95412,3025.0
VEDL,Stock Futures,28-Jul-2026,0,-,33696,44186,-10490,-23.74,265.2,265.05,0.06,13822,41890.47362,264.95
MARUTI,Stock Futures,28-Jul-2026,0,-,21945,32406,-10461,-32.28,13472.0,13383.0,0.67,13597,90878.06494,13450.0
