Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,28-Jul-2026,24200,Put,23340,34393,-11053,-32.14,213.6,185.75,14.99,728586,94171.56196,23985.35
JIOFIN,Stock Futures,28-Jul-2026,0,-,2062,12887,-10825,-84.0,237.5,236.43,0.45,14663,81793.07328,237.5
NIFTY,Index Options,28-Jul-2026,24100,Put,43981,54230,-10249,-18.9,114.45,106.5,7.46,4912449,331858.03597,23985.35
LT,Stock Futures,28-Jul-2026,0,-,8054,17362,-9308,-53.61,3828.0,3809.3,0.49,17568,117270.52848,3830.0
BANKNIFTY,Index Options,28-Jul-2026,58000,Put,12241,21307,-9066,-42.55,1248.4,846.65,47.45,25229,8487.91861,56755.6
NIFTY,Index Options,28-Jul-2026,24500,Put,13810,22728,-8918,-39.24,516.0,475.75,8.46,27642,8977.00209,23985.35
NMDC,Stock Futures,28-Jul-2026,0,-,6810,13379,-6569,-49.1,84.0,83.53,0.56,9349,52718.54355,84.06
DLF,Stock Futures,28-Jul-2026,0,-,3794,10158,-6364,-62.65,662.3,650.1,1.88,9328,58428.9596,663.55
BAJFINANCE,Stock Futures,28-Jul-2026,0,-,6401,12472,-6071,-48.68,1052.8,1047.3,0.53,9147,71828.18955,1049.8
PFC,Stock Futures,28-Jul-2026,0,-,7032,13035,-6003,-46.05,421.5,420.1,0.33,8094,44320.55862,419.8
NIFTY,Index Options,28-Jul-2026,24300,Put,9188,14749,-5561,-37.7,314.65,277.05,13.57,101541,19761.55402,23985.35
GODREJPROP,Stock Futures,28-Jul-2026,0,-,1089,6488,-5399,-83.22,2151.1,2069.0,3.97,8261,56880.70245,2144.4
BANKNIFTY,Index Options,28-Jul-2026,57200,Put,5448,10399,-4951,-47.61,439.8,201.0,118.81,370010,33626.13879,56755.6
WIPRO,Stock Futures,25-Aug-2026,0,-,87795,92719,-4924,-5.31,179.63,175.29,2.48,18660,100372.14,181.05
ASHOKLEY,Stock Futures,28-Jul-2026,0,-,2060,6904,-4844,-70.16,158.89,155.32,2.3,7025,55118.15,158.5
NIFTY,Index Options,28-Jul-2026,25000,Put,10313,15053,-4740,-31.49,1017.85,975.95,4.29,11429,7418.96962,23985.35
INFY,Stock Options,28-Jul-2026,1100,Call,21668,26088,-4420,-16.94,0.65,0.5,30.0,40871,873.00456,1105.0
MARUTI,Stock Futures,28-Jul-2026,0,-,5343,9621,-4278,-44.47,13765.0,13719.0,0.34,11473,78830.46671,13805.0
POLICYBZR,Stock Futures,28-Jul-2026,0,-,2940,7138,-4198,-58.81,1590.0,1553.3,2.36,5880,32465.1558,1591.9
BANKNIFTY,Index Options,28-Jul-2026,59000,Put,8420,12581,-4161,-33.07,2245.0,1838.6,22.1,9034,5678.79046,56755.6
BANKNIFTY,Index Options,28-Jul-2026,57300,Put,4746,8772,-4026,-45.9,542.0,257.1,110.81,133054,15772.88643,56755.6
IEX,Stock Futures,28-Jul-2026,0,-,1466,5308,-3842,-72.38,132.04,126.93,4.03,5760,32630.4288,131.97
CDSL,Stock Futures,28-Jul-2026,0,-,1698,5502,-3804,-69.14,1353.8,1329.2,1.85,6785,42978.32727,1348.0
WIPRO,Stock Futures,28-Jul-2026,0,-,15371,19166,-3795,-19.8,181.77,179.24,1.41,13846,75312.5478,181.05
HDFCLIFE,Stock Futures,28-Jul-2026,0,-,1931,5457,-3526,-64.61,558.5,553.5,0.9,5599,34175.7361,559.5
