Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
PATANJALI,75388,48010,27378,57.03,337013,108828.28257,25072.70316,133900.98573,396
OFSS,45069,32224,12845,39.86,141003,77636.04024,18983.26287,96619.30311,10911
MANKIND,26719,21071,5648,26.8,134508,24167.10467,8797.18962,32964.2943,2437
BSE,199304,168154,31150,18.52,475511,197199.39762,40306.3676,237505.76522,3161
GMRAIRPORT,41221,36633,4588,12.52,40737,47046.02206,2951.15458,49997.17665,98
NIFTY,11190821,9984741,1206080,12.08,111824013,600061.09981,3297843.2868,3897904.38661,23414
KPITTECH,37620,34253,3367,9.83,37171,13812.21197,1852.43421,15664.64619,536
MAZDOCK,64836,59976,4860,8.1,43409,28543.82649,1805.1401,30348.9666,2232
LICHSGFIN,66421,61685,4736,7.68,63220,76580.4278,3492.2891,80072.7169,568
RVNL,52838,49564,3274,6.61,46739,16936.90691,2045.33791,18982.24482,209
NIFTYNXT50,1423,1335,88,6.59,888,1301.33359,110.89364,1412.22723,72083
INDHOTEL,44003,41369,2634,6.37,50003,24677.4017,3646.4126,28323.8143,745
UNITDSPR,31944,30115,1829,6.07,18406,15140.38072,1799.75752,16940.13824,1397
KFINTECH,21529,20298,1231,6.06,8178,13557.77607,241.11521,13798.89128,896
HAVELLS,43243,40815,2428,5.95,17228,17933.7446,1018.78465,18952.52925,1103
GODFRYPHLP,11879,11227,652,5.81,5296,6225.61269,200.15311,6425.7658,1980
MAHABANK,13967,13212,755,5.71,3413,3366.0588,181.12445,3547.18325,82
WAAREEENER,81017,76715,4302,5.61,31860,23469.52795,865.77198,24335.29994,2499
AUROPHARMA,38927,36893,2034,5.51,35595,93768.94054,2978.53809,96747.47863,1713
ATHERENERG,40212,38120,2092,5.49,26631,18375.59943,2022.73488,20398.33432,1593
CONCOR,32648,30974,1674,5.4,11136,13947.9825,614.03025,14562.01275,487
TORNTPHARM,37106,35308,1798,5.09,31408,19955.8465,1694.03995,21649.88645,4970
CDSL,62970,60049,2921,4.86,42363,35896.07779,2366.91806,38262.99586,1361
SWIGGY,95286,91007,4279,4.7,43869,45767.62393,2310.64673,48078.27066,272
BANKNIFTY,1405773,1343456,62317,4.64,2553707,229421.44986,222742.72287,452164.17273,56470
ADANIPORTS,72142,68953,3189,4.62,73322,53036.46282,4653.14227,57689.60509,1787
NAUKRI,36354,34748,1606,4.62,30517,18567.76971,2061.31805,20629.08776,1296
TMPV,138779,132675,6104,4.6,80539,34740.98784,3895.70688,38636.69472,301
NYKAA,16944,16202,742,4.58,11680,16904.82718,897.33156,17802.15875,336
BOSCHLTD,22919,21955,964,4.39,27632,6931.37279,1662.98083,8594.35362,47565
SONACOMS,22329,21390,939,4.39,20477,25818.51466,2146.39122,27964.90588,795
JSWENERGY,38011,36460,1551,4.25,10093,18361.05912,388.47898,18749.53811,517
HYUNDAI,27894,26762,1132,4.23,7489,11990.82766,261.72234,12252.55,2144
BLUESTARCO,36419,34964,1455,4.16,21079,15263.45661,1211.46499,16474.92161,1565
APOLLOHOSP,39575,38060,1515,3.98,41833,54552.08017,2802.96937,57355.04955,8912
NIFTYFPI,132,127,5,3.94,38,33.75724,0.20944,33.96668,1524
WIPRO,148086,142541,5545,3.89,50766,45395.4471,2334.1308,47729.5779,164
TATAELXSI,43524,41906,1618,3.86,26519,13677.72202,816.21591,14493.93793,3287
ETERNAL,110197,106156,4041,3.81,100706,86703.62096,8958.72745,95662.34841,335
PHOENIXLTD,16160,15571,589,3.78,15555,4484.78247,1036.83258,5521.61505,1929
BHARTIARTL,222579,214591,7988,3.72,193582,127667.48066,9664.90252,137332.38318,1830
PAYTM,65828,63489,2339,3.68,94458,93322.27847,14840.91733,108163.1958,1810
APLAPOLLO,53611,51793,1818,3.51,18769,18662.12761,1177.41589,19839.5435,2181
NHPC,31566,30504,1062,3.48,5021,6562.05239,153.55677,6715.60916,75
UNOMINDA,17597,17008,589,3.46,15069,10241.65175,712.52406,10954.17581,1227
BAJFINANCE,149081,144180,4901,3.4,46939,38459.02575,2877.5721,41336.59785,1021
HINDALCO,113882,110291,3591,3.26,55884,53327.99213,2778.73015,56106.72228,981
KALYANKJIL,56779,55051,1728,3.14,37918,16513.94263,3421.40274,19935.34537,581
LAURUSLABS,52645,51119,1526,2.99,74679,84936.80802,15952.77747,100889.5855,2017
IREDA,45481,44169,1312,2.97,11153,13208.50667,624.58529,13833.09197,111
CHOLAFIN,34561,33565,996,2.97,11437,17815.6685,1021.08062,18836.74912,1764
MARICO,26010,25273,737,2.92,22200,16816.01004,1592.70804,18408.71808,824
UPL,35744,34763,981,2.82,14879,16446.54461,880.80894,17327.35355,559
NAM-INDIA,19539,19028,511,2.69,4740,9683.75325,242.83368,9926.58693,1146
CGPOWER,37476,36559,917,2.51,49979,18012.58375,4841.10283,22853.68658,910
RADICO,14568,14242,326,2.29,16103,13059.55401,810.53206,13870.08607,4480
SUNPHARMA,86982,85038,1944,2.29,128207,29063.10435,5273.35371,34336.45806,1868
SBILIFE,38809,37955,854,2.25,22983,13005.3369,1205.04153,14210.37843,1756
VOLTAS,61534,60199,1335,2.22,60775,16748.95856,3741.2877,20490.24626,1142
PERSISTENT,55721,54641,1080,1.98,32724,19225.57375,2117.5947,21343.16845,5449
MCX,89207,87577,1630,1.86,91744,40478.52836,8180.20539,48658.73375,3209
NATIONALUM,53702,52755,947,1.8,24315,13939.95525,1690.101,15630.05625,352
GAIL,33508,32918,590,1.79,6147,9694.23243,198.42157,9892.654,172
ANGELONE,28711,28225,486,1.72,14596,13338.19475,1121.5295,14459.72425,296
ICICIGI,35174,34580,594,1.72,48551,22244.72087,2116.47731,24361.19819,1509
