Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,21-Jul-2026,24300,Put,30776,63546,-32770,-51.57,111.95,101.8,9.97,4818606,357967.01183,24187.7
NIFTY,Index Options,21-Jul-2026,24350,Put,7015,15536,-8521,-54.85,162.3,135.4,19.87,1270863,130253.29059,24187.7
NIFTY,Index Options,21-Jul-2026,24500,Put,3504,10849,-7345,-67.7,311.4,259.95,19.79,153341,30140.70696,24187.7
NIFTY,Index Options,21-Jul-2026,24400,Put,8933,15639,-6706,-42.88,211.5,173.05,22.22,753279,100266.70785,24187.7
ICICIBANK,Stock Futures,28-Jul-2026,0,-,135881,141697,-5816,-4.1,1464.2,1459.8,0.3,20087,205935.9414,1463.1
JIOFIN,Stock Futures,28-Jul-2026,0,-,58299,62924,-4625,-7.35,240.49,239.05,0.6,9524,53444.54506,240.55
AUROPHARMA,Stock Futures,28-Jul-2026,0,-,16688,20685,-3997,-19.32,1580.8,1564.9,1.02,5215,45023.4939,1582.0
ULTRACEMCO,Stock Futures,28-Jul-2026,0,-,36734,40604,-3870,-9.53,12086.0,11901.0,1.55,11192,67349.76264,12075.0
JSWSTEEL,Stock Futures,28-Jul-2026,0,-,55687,58926,-3239,-5.5,1267.4,1260.2,0.57,6617,56576.39217,1268.8
KOTAKBANK,Stock Futures,28-Jul-2026,0,-,73231,76291,-3060,-4.01,386.4,383.3,0.81,8607,66327.2634,386.0
DIVISLAB,Stock Futures,28-Jul-2026,0,-,37355,40407,-3052,-7.55,7320.0,7279.0,0.56,5080,37005.768,7330.0
SUNPHARMA,Stock Futures,28-Jul-2026,0,-,43101,46148,-3047,-6.6,1958.3,1954.6,0.19,5279,36176.987,1960.0
INDUSTOWER,Stock Futures,28-Jul-2026,0,-,49163,52045,-2882,-5.54,404.65,403.5,0.29,6519,44868.90801,404.95
AMBUJACEM,Stock Futures,28-Jul-2026,0,-,62163,64821,-2658,-4.1,439.9,438.55,0.31,7572,40232.76192,439.15
PNB,Stock Futures,28-Jul-2026,0,-,32983,35513,-2530,-7.12,112.34,112.06,0.25,5880,52868.256,112.1
BAJAJFINSV,Stock Futures,28-Jul-2026,0,-,31706,34211,-2505,-7.32,1899.0,1860.8,2.05,4830,27365.0895,1900.7
INDUSINDBK,Stock Options,28-Jul-2026,1030,Call,864,3312,-2448,-73.91,44.05,28.8,52.95,6075,1762.66125,1059.0
M&M,Stock Futures,28-Jul-2026,0,-,74449,76731,-2282,-2.97,3215.0,3166.9,1.52,9439,60174.19134,3210.0
TITAN,Stock Futures,28-Jul-2026,0,-,29101,31302,-2201,-7.03,4685.0,4654.4,0.66,4528,37050.08832,4687.1
ULTRACEMCO,Stock Options,28-Jul-2026,12000,Call,4064,6189,-2125,-34.34,177.0,164.85,7.37,59112,5563.917,12075.0
TATASTEEL,Stock Futures,28-Jul-2026,0,-,59382,61309,-1927,-3.14,187.12,187.01,0.06,7058,36210.3632,187.3
HCLTECH,Stock Futures,28-Jul-2026,0,-,77304,79205,-1901,-2.4,1236.4,1223.7,1.04,10987,54097.7906,1238.9
INDHOTEL,Stock Futures,28-Jul-2026,0,-,26128,28023,-1895,-6.76,731.75,725.3,0.89,5264,38171.896,731.75
SHRIRAMFIN,Stock Futures,28-Jul-2026,0,-,31874,33695,-1821,-5.4,1063.3,1035.5,2.68,7350,64243.61212,1064.1
HAL,Stock Options,28-Jul-2026,4500,Call,2596,4400,-1804,-41.0,123.5,74.3,66.22,12118,1631.20398,4585.0
