Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,18-Aug-2026,25250,Call,17914,32121,-14207,-44.23,2.2,3.8,-42.11,427809,786.95465,24435.95
ICICIBANK,Stock Futures,25-Aug-2026,0,-,133731,137838,-4107,-2.98,1429.0,1430.6,-0.11,9860,98699.2902,1431.7
BANKNIFTY,Index Options,25-Aug-2026,58000,Put,48477,51296,-2819,-5.5,528.0,784.05,-32.66,122373,23380.34063,57885.85
DIVISLAB,Stock Futures,25-Aug-2026,0,-,27982,30386,-2404,-7.91,8475.0,8569.0,-1.1,6897,59021.00853,8600.0
NIFTY,Index Options,25-Aug-2026,23600,Put,15172,17419,-2247,-12.9,15.25,17.5,-12.86,37917,488.23825,24435.95
NIFTY,Index Options,18-Aug-2026,24750,Call,31892,33937,-2045,-6.03,25.95,47.4,-45.25,485627,8200.78314,24435.95
LT,Stock Futures,25-Aug-2026,0,-,60276,62099,-1823,-2.94,4028.4,4047.1,-0.46,6570,46212.24667,4020.0
HDFCBANK,Stock Options,25-Aug-2026,770,Call,19783,21539,-1756,-8.15,3.4,3.55,-4.23,13306,245.62876,729.0
HDFCBANK,Stock Options,25-Aug-2026,800,Call,28641,30302,-1661,-5.48,1.45,1.5,-3.33,18816,145.54176,729.0
NIFTY,Index Options,25-Aug-2026,25550,Call,1131,2780,-1649,-59.32,3.85,5.4,-28.7,13243,34.77611,24435.95
NTPC,Stock Futures,25-Aug-2026,0,-,64973,66478,-1505,-2.26,339.8,340.35,-0.16,6725,34272.28125,339.45
NIFTY,Index Options,25-Aug-2026,25600,Call,8481,9925,-1444,-14.55,3.2,4.85,-34.02,22217,54.87599,24435.95
NIFTY,Index Options,25-Aug-2026,23400,Put,10664,11961,-1297,-10.84,10.3,10.9,-5.5,28837,214.61937,24435.95
BANKNIFTY,Index Options,25-Aug-2026,54000,Put,11751,13012,-1261,-9.69,11.95,18.8,-36.44,23505,102.31726,57885.85
MARUTI,Stock Futures,25-Aug-2026,0,-,36776,37991,-1215,-3.2,13988.0,14010.0,-0.16,5162,36210.99123,13875.0
NIFTY,Index Options,29-Sep-2026,18000,Put,14548,15732,-1184,-7.53,4.3,4.65,-7.53,1994,6.13055,24435.95
TVSMOTOR,Stock Futures,25-Aug-2026,0,-,44916,46080,-1164,-2.53,4374.1,4413.2,-0.89,3654,28088.86437,4375.0
NIFTY,Index Options,25-Aug-2026,25350,Call,1449,2591,-1142,-44.08,7.75,11.9,-34.87,9983,52.82005,24435.95
HINDUNILVR,Stock Options,25-Aug-2026,2300,Call,3630,4739,-1109,-23.4,0.8,1.55,-48.39,2669,7.84686,2063.0
KOTAKBANK,Stock Futures,25-Aug-2026,0,-,81638,82742,-1104,-1.33,392.5,392.85,-0.09,4865,38052.084,390.5
ETERNAL,Stock Futures,25-Aug-2026,0,-,60118,61198,-1080,-1.76,314.9,317.25,-0.74,8410,64243.92692,314.05
BANKNIFTY,Index Options,25-Aug-2026,52000,Put,10759,11810,-1051,-8.9,6.05,8.0,-24.38,8468,17.8082,57885.85
BANKNIFTY,Index Options,25-Aug-2026,55200,Put,1652,2683,-1031,-38.43,29.35,51.9,-43.45,8285,90.29821,57885.85
DABUR,Stock Options,25-Aug-2026,450,Call,2592,3591,-999,-27.82,0.5,0.7,-28.57,2626,15.42775,411.25
HINDUNILVR,Stock Futures,25-Aug-2026,0,-,47975,48957,-982,-2.01,2061.2,2075.2,-0.67,3529,21837.91077,2063.0
