Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
NIFTYNXT50,1573,1205,368,30.54,1302,2567.70419,31.76717,2599.47137,73992
MIDCPNIFTY,194991,152251,42740,28.07,558955,180255.74248,24688.52055,204944.26304,14875
BRITANNIA,44787,35722,9065,25.38,139571,114612.08777,5506.43537,120118.52315,5365
FINNIFTY,47019,37518,9501,25.32,175730,1677.85374,6136.57767,7814.43141,26261
PREMIERENE,21103,19017,2086,10.97,67053,94813.95092,3731.78253,98545.73345,1053
MOTILALOFS,19854,18009,1845,10.24,71098,64927.54622,5481.52617,70409.0724,990
NIFTY,8820713,8067635,753078,9.33,56164727,1085201.43129,2160305.71249,3245507.14378,24252
HINDZINC,71312,65869,5443,8.26,245694,157867.96039,19814.07499,177682.03538,594
KFINTECH,28687,26797,1890,7.05,93252,70045.75278,5367.21404,75412.96683,980
ASTRAL,32262,30307,1955,6.45,31325,101212.82154,812.20602,102025.02757,1528
ANGELONE,34400,32723,1677,5.12,24669,77508.31325,1181.38,78689.69325,287
JSWENERGY,39470,37738,1732,4.59,42121,119623.32529,1293.63887,120916.96416,544
INDIGO,83258,79679,3579,4.49,223297,195395.88066,6716.23212,202112.11278,5110
RECLTD,65108,62372,2736,4.39,39115,84170.20468,1579.50686,85749.71154,326
MARUTI,115999,111364,4635,4.16,174384,153725.81711,5501.55909,159227.3762,13565
SONACOMS,25549,24535,1014,4.13,31406,78989.06869,1617.4655,80606.53419,817
POWERGRID,76538,73602,2936,3.99,184216,142708.15298,7223.02898,149931.18196,272
SBILIFE,33785,32608,1177,3.61,24693,70237.66143,505.19478,70742.85622,1792
EICHERMOT,74750,72244,2506,3.47,128995,164273.44077,2778.97608,167052.41685,8010
POLYCAB,43955,42610,1345,3.16,68200,162261.72678,4292.22806,166553.95485,8966
LTM,46438,45035,1403,3.12,84496,118392.24519,3700.69258,122092.93777,4487
MCX,111134,107932,3202,2.97,372770,225201.61575,28502.89159,253704.50734,3185
VEDL,108993,105905,3088,2.92,191794,132829.77526,6786.59355,139616.36881,279
CUMMINSIND,42192,41051,1141,2.78,51241,159147.08042,1910.68032,161057.76074,5107
PFC,124893,121566,3327,2.74,61949,108042.00433,2396.99668,110439.00101,363
HYUNDAI,28642,27911,731,2.62,30799,72151.96791,1112.15838,73264.12629,2218
BANKNIFTY,1555626,1516513,39113,2.58,6482659,804373.49499,362870.31973,1167243.81473,57761
AXISBANK,226676,221019,5657,2.56,181135,618631.71331,5431.84218,624063.5555,1245
DMART,56964,55556,1408,2.53,83990,125001.65131,2595.86613,127597.51744,3906
VBL,70262,68536,1726,2.52,38114,103286.83034,1199.63934,104486.46968,430
PRESTIGE,23075,22527,548,2.43,39782,93688.86028,2225.30382,95914.1641,1631
CDSL,48900,47845,1055,2.21,198556,177884.95096,12368.33937,190253.29033,1388
UNITDSPR,31031,30374,657,2.16,39511,86822.943,1350.89576,88173.83876,1556
COALINDIA,114274,111872,2402,2.15,82529,206674.15383,3459.76501,210133.91884,405
TATACONSUM,49880,48833,1047,2.14,36562,110496.59852,756.5393,111253.13782,1049
DIXON,121882,119333,2549,2.14,400186,313556.46019,19428.18137,332984.64156,14850
SBICARD,59662,58434,1228,2.1,59365,129479.5136,1474.52904,130954.04264,649
