Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
LICI,98634,28559,70075,245.37,209262,361549.90424,14800.10532,376350.00956,391
PIDILITIND,35894,23003,12891,56.04,94206,93867.92555,12003.87065,105871.7962,1620
IREDA,35505,26166,9339,35.69,30503,48750.11012,2366.62794,51116.73806,120
UPL,46487,35249,11238,31.88,88475,79794.35719,11206.46788,91000.82507,581
KEI,23080,19087,3993,20.92,198540,164133.31518,40960.96882,205094.28401,5500
DABUR,52161,45104,7057,15.65,61913,41362.97587,4003.22775,45366.20362,409
GODFRYPHLP,16543,14371,2172,15.11,62144,36571.53582,9365.80463,45937.34046,2336
BLUESTARCO,13992,12168,1824,14.99,9553,19211.28319,785.8512,19997.13439,1685
GODREJPROP,39530,34496,5034,14.59,64059,59202.65253,8551.45772,67754.11025,2033
CAMS,19516,17032,2484,14.58,67097,30414.66656,9438.70413,39853.3707,809
HDFCLIFE,89694,78282,11412,14.58,58699,67252.69595,4193.8875,71446.58345,535
PNBHOUSING,21864,19295,2569,13.31,36098,47224.69908,6081.85129,53306.55037,1080
NAM-INDIA,15038,13280,1758,13.24,10753,17219.61781,1207.434,18427.05181,1202
COLPAL,36794,32962,3832,11.63,22353,16079.89735,1265.86042,17345.75777,2010
AMBER,32079,28866,3213,11.13,29342,22655.59233,4224.07694,26879.66927,7395
NYKAA,20252,18239,2013,11.04,10971,26245.42125,2209.24156,28454.66281,342
CUMMINSIND,31112,28074,3038,10.82,21471,50480.29064,4135.29116,54615.5818,5550
FINNIFTY,7886,7149,737,10.31,12531,1995.29788,1631.98974,3627.28762,26844
BSE,99005,89756,9249,10.3,114713,87507.2693,19483.5485,106990.8178,3618
GRASIM,60498,54939,5559,10.12,23211,22184.5754,2898.98935,25083.56475,3138
FORTIS,23494,21364,2130,9.97,10583,17960.68917,934.81468,18895.50385,932
MARICO,25279,23126,2153,9.31,44402,77712.10332,6933.36372,84645.46704,875
ABB,40964,37682,3282,8.71,123992,69660.62707,23916.93451,93577.56158,7700
UNOMINDA,14722,13683,1039,7.59,29946,32461.80201,3910.38565,36372.18766,1227
KFINTECH,15817,14732,1085,7.36,9386,11300.57597,1021.02083,12321.5968,948
HEROMOTOCO,54830,51109,3721,7.28,80427,71218.93381,12427.99876,83646.93258,5548
HINDZINC,47096,43987,3109,7.07,53678,29349.64809,7090.86987,36440.51796,562
MOTHERSON,32931,30774,2157,7.01,21220,38329.2274,3690.28782,42019.51522,151
POLYCAB,36759,34412,2347,6.82,45444,42481.04235,9033.25102,51514.29337,9176
HDFCAMC,34212,32091,2121,6.61,11111,27103.12455,1008.75423,28111.87878,2556
SIEMENS,34540,32406,2134,6.59,65956,40953.2159,13506.09228,54459.30819,4000
AUROPHARMA,29191,27415,1776,6.48,14107,31105.75209,2014.2353,33119.98739,1585
MANAPPURAM,28075,26384,1691,6.41,12690,36686.9859,3122.3625,39809.3484,356
VMM,13948,13116,832,6.34,5775,8318.66228,651.62757,8970.28985,111
360ONE,13088,12325,763,6.19,8655,10569.10985,1105.4014,11674.51125,1155
MANKIND,25613,24216,1397,5.77,7010,6448.92655,609.06317,7057.98972,2438
BANKNIFTY,939197,888356,50841,5.72,1536422,299759.59204,225465.31875,525224.9108,57907
KALYANKJIL,50253,47561,2692,5.66,82201,79877.73258,24839.51251,104717.24509,591
PFC,64173,60772,3401,5.6,14175,37678.61851,771.4083,38450.02681,420
OBEROIRLTY,21956,20814,1142,5.49,7268,12160.23364,685.61195,12845.8456,1778
MCX,74036,70215,3821,5.44,57358,43794.1626,8188.67931,51982.84192,2680
MAXHEALTH,26399,25072,1327,5.29,7042,9063.72936,604.64958,9668.37894,1077
GODREJCP,27561,26230,1331,5.07,6080,12712.8311,411.08795,13123.91905,1058
SUPREMEIND,21203,20180,1023,5.07,8526,5472.95267,931.319,6404.27168,3501
ANGELONE,24236,23076,1160,5.03,9399,15366.1755,1428.42175,16794.59725,300
PAYTM,65908,62844,3064,4.88,86581,156161.89033,21217.71928,177379.60961,1400
MIDCPNIFTY,84465,80566,3899,4.84,102109,30020.09064,15322.98867,45343.07931,14871
BHARTIARTL,156113,149025,7088,4.76,57727,40807.3269,6725.93397,47533.26087,1970
HDFCBANK,814060,779593,34467,4.42,240956,171100.59226,14251.50844,185352.1007,742
NESTLEIND,34370,32917,1453,4.41,65269,84642.77925,6684.181,91326.96025,1520
POWERGRID,50232,48127,2105,4.37,15213,12639.61719,1090.74744,13730.36463,283
DRREDDY,51495,49416,2079,4.21,19356,31758.90062,1642.90662,33401.80725,1172
TRENT,70596,67774,2822,4.16,52972,26775.16908,8564.31983,35339.48892,3107
RVNL,36186,34755,1431,4.12,11516,9763.07755,1054.1556,10817.23315,231
TIINDIA,14404,13841,563,4.07,6817,7682.97976,789.41582,8472.39558,2744
SONACOMS,15804,15195,609,4.01,7334,16691.15652,1110.93412,17802.09065,787
IRFC,40894,39324,1570,3.99,12756,7662.23528,1114.22122,8776.4565,89
LAURUSLABS,48106,46277,1829,3.95,16164,52037.40528,3817.57431,55854.97959,1850
HAL,63378,61000,2378,3.9,33524,37095.92224,4218.61932,41314.54156,4635
PGEL,22108,21302,806,3.78,8162,13914.17737,1207.00986,15121.18724,612
POWERINDIA,42748,41229,1519,3.68,20162,27438.93799,3883.08322,31322.02122,32005
INDIANB,20728,20004,724,3.62,6133,11246.1117,801.6893,12047.801,845
PATANJALI,48763,47060,1703,3.62,16471,25879.35123,1305.1576,27184.50884,359
ONGC,59368,57327,2041,3.56,27759,16192.92307,2183.03775,18375.96082,242
HINDUNILVR,119017,115047,3970,3.45,50007,39750.88944,3540.78549,43291.67493,2096
PIIND,22430,21697,733,3.38,8790,5854.18869,753.31131,6607.5,2785
VOLTAS,27378,26492,886,3.34,16119,22774.02105,1657.1358,24431.15685,1327
SAIL,50786,49182,1604,3.26,22133,64022.85621,3478.99217,67501.84838,173
PAGEIND,16249,15746,503,3.19,3726,11664.62254,322.66881,11987.29135,39750
SUZLON,66275,64249,2026,3.15,11783,14229.17652,1256.78184,15485.95836,48
MFSL,29208,28323,885,3.12,9000,19432.1048,825.8702,20257.975,1519
PETRONET,25665,24940,725,2.91,6274,8542.15908,382.63169,8924.79077,285
NATIONALUM,44213,42967,1246,2.9,78989,57424.66706,11312.97487,68737.64193,377
NTPC,118816,115483,3333,2.89,25534,14471.4987,1380.02385,15851.52255,343
SRF,44020,42788,1232,2.88,9172,8598.66412,720.27928,9318.9434,2642
SHRIRAMFIN,59325,57682,1643,2.85,25230,40172.49687,3957.25926,44129.75613,1087
RELIANCE,434425,422491,11934,2.82,155297,103749.5658,12663.53075,116413.09655,1290
HINDALCO,113471,110398,3073,2.78,73188,80801.57708,10900.91247,91702.48955,1020
DLF,70108,68243,1865,2.73,61655,61516.7674,6381.25393,67898.02133,643
BAJAJHLDNG,6921,6744,177,2.62,1935,4169.29676,208.96228,4378.25904,11475
BHARATFORG,23809,23204,605,2.61,6210,18864.6879,1156.6064,20021.2943,2195
PRESTIGE,18501,18031,470,2.61,6805,10883.86461,899.67478,11783.53939,1595
FORCEMOT,20072,19572,500,2.55,20355,8767.78279,789.17703,9556.95982,18378
NBCC,22980,22411,569,2.54,2592,3259.71685,293.8858,3553.60265,94
APOLLOHOSP,30400,29656,744,2.51,11801,14845.98455,1899.03752,16745.02207,9050
BAJAJ-AUTO,64277,62760,1517,2.42,34373,27492.99204,3996.74116,31489.7332,11600
SBIN,210828,206069,4759,2.31,71869,81511.40565,8959.00252,90470.40817,1042
LICHSGFIN,53528,52365,1163,2.22,16666,14271.4621,1029.7605,15301.2226,512
VBL,71388,69889,1499,2.14,13548,12230.27098,1125.1736,13355.44458,439
POLICYBZR,34913,34214,699,2.04,10189,11554.20777,1333.81241,12888.02018,1597
FEDERALBNK,50579,49582,997,2.01,15319,25216.297,1936.07025,27152.36725,362
AUBANK,32231,31608,623,1.97,6267,16917.9163,796.2763,17714.1926,1059
ADANIPOWER,65025,63784,1241,1.95,24910,14608.25,1705.07707,16313.32707,209
ADANIENT,77775,76311,1464,1.92,23134,31681.40222,3849.84499,35531.24722,3050
MARUTI,110458,108386,2072,1.91,129965,43493.55875,10677.42191,54170.98066,14168
JINDALSTEL,33506,32878,628,1.91,11308,13352.91581,1167.56112,14520.47693,1124
HAVELLS,26093,25604,489,1.91,14697,17791.0125,1489.9046,19280.9171,1295
CGPOWER,44010,43239,771,1.78,65065,43715.20581,10661.33894,54376.54476,880
BIOCON,30888,30355,533,1.76,9362,27929.621,1505.99375,29435.61475,422
CROMPTON,37916,37267,649,1.74,12446,22004.08685,1345.05569,23349.14254,263
ICICIGI,22622,22238,384,1.73,3715,4109.23929,266.82022,4376.05951,1644
BDL,28592,28113,479,1.7,10389,12682.60443,1235.38698,13917.99141,1265
COCHINSHIP,21966,21600,366,1.69,7804,11715.20592,762.67532,12477.88124,1430
BRITANNIA,25376,24972,404,1.62,9429,13266.38938,830.02305,14096.41243,5478
ICICIPRULI,25418,25019,399,1.59,10514,18656.28929,525.58093,19181.87022,513
INDIGO,68734,67750,984,1.45,35706,30243.47991,4432.55104,34676.03095,5358
GLENMARK,41689,41093,596,1.45,11815,14579.15227,1767.43061,16346.58288,2225
DMART,54483,53710,773,1.44,14252,12812.6037,1042.08705,13854.69075,4023
OIL,16093,15878,215,1.35,2505,4031.24988,223.5807,4254.83058,450
ALKEM,17163,16937,226,1.33,2727,4053.33552,272.56868,4325.90421,5608
NIFTY,9564404,9441084,123320,1.31,317763841,1099409.24533,6293025.12211,7392434.36744,24614
TATASTEEL,121449,119885,1564,1.3,49209,40398.60742,3983.34007,44381.9475,190
DELHIVERY,25740,25411,329,1.29,8602,23466.08619,1679.21284,25145.29903,482
IEX,30141,29763,378,1.27,11301,9955.03372,1125.38197,11080.4157,129
INDUSTOWER,74609,73679,930,1.26,11532,19374.57615,1211.34282,20585.91897,390
ASTRAL,24051,23753,298,1.25,5385,7595.00993,579.96031,8174.97024,1448
BOSCHLTD,14396,14220,176,1.24,5566,10121.40912,666.09106,10787.50019,41200
BEL,155573,153682,1891,1.23,53761,35569.43355,4263.81688,39833.25043,391
INOXWIND,26927,26614,313,1.18,5840,6430.96704,666.94912,7097.91616,79
ETERNAL,107137,105897,1240,1.17,29593,37110.49716,3929.90601,41040.40318,312
KAYNES,46317,45794,523,1.14,19233,17787.33864,3959.96011,21747.29875,3875
RECLTD,45671,45168,503,1.11,7467,7498.70635,547.20776,8045.91411,368
GMRAIRPORT,29378,29074,304,1.05,3553,10006.50519,376.1471,10382.65229,106
BANKBARODA,74572,73816,756,1.02,13064,21259.76726,1237.55258,22497.31984,245
TITAN,63292,62653,639,1.02,24094,26834.25722,2895.38522,29729.64244,4935
BHEL,50539,50030,509,1.02,11192,20074.39192,2398.22283,22472.61476,411
TATACONSUM,44929,44480,449,1.01,9758,13561.22207,606.37203,14167.5941,1092
DIVISLAB,76435,75676,759,1.0,88055,67793.88631,9908.76587,77702.65218,8378
VEDL,84602,83775,827,0.99,43325,20046.27974,2633.88674,22680.16648,269
TATAPOWER,78044,77283,761,0.98,17098,12970.47968,1120.31031,14090.78999,380
PERSISTENT,53363,52889,474,0.9,33914,25993.70033,4899.69476,30893.3951,5499
TECHM,45753,45367,386,0.85,12336,32359.63854,1726.41582,34086.05436,1648
LUPIN,26541,26318,223,0.85,7232,13737.93604,1139.2397,14877.17574,2410
JSWSTEEL,71206,70616,590,0.84,12679,27799.8135,1289.21969,29089.0332,1300
ABCAPITAL,23515,23322,193,0.83,10289,21461.3341,2029.38307,23490.71717,420
LT,133101,132017,1084,0.82,77076,56589.91024,7213.60508,63803.51533,3990
PREMIERENE,16199,16081,118,0.73,10145,12205.22095,1738.40023,13943.62118,1036
INDHOTEL,32595,32375,220,0.68,6064,15453.2392,444.8449,15898.0841,750
BANDHANBNK,64058,63643,415,0.65,14036,14337.33084,1524.81564,15862.14648,173
UNIONBANK,40426,40167,259,0.64,6384,12133.81816,856.8008,12990.61896,174
ZYDUSLIFE,14794,14707,87,0.59,3449,10241.05806,480.69873,10721.75679,1130
NMDC,70150,69744,406,0.58,11593,15043.18837,1043.0586,16086.24697,84
ICICIBANK,211956,210808,1148,0.54,66482,86497.71872,7656.92186,94154.64058,1454
PNB,53254,52977,277,0.52,7664,14047.0368,1053.7344,15100.7712,113
MOTILALOFS,15144,15066,78,0.52,3659,7349.0608,361.68265,7710.74346,861
IDEA,110499,109953,546,0.5,13822,22076.36174,2303.01741,24379.37916,12
ADANIPORTS,93201,92764,437,0.47,22848,21415.97744,2751.51601,24167.49346,1706
HINDPETRO,32258,32117,141,0.44,5039,8766.44005,574.93071,9341.37076,391
TMPV,87330,86974,356,0.41,25515,27745.38208,2230.05648,29975.43856,348
COFORGE,56981,56792,189,0.33,19838,24721.73039,3048.97864,27770.70903,1749
MPHASIS,21295,21227,68,0.32,5535,7115.40244,705.53353,7820.93598,2380
ADANIGREEN,66413,66204,209,0.32,22599,34064.3115,4249.3881,38313.6996,1384
ASIANPAINT,69426,69220,206,0.3,33637,22711.20932,2822.79445,25534.00377,2775
CONCOR,24931,24867,64,0.26,3670,7906.08325,310.05487,8216.13812,515
IOC,46993,46880,113,0.24,11138,11929.37606,859.90953,12789.2856,141
ULTRACEMCO,54080,53985,95,0.18,8961,10276.40569,677.4261,10953.83179,12050
YESBANK,57298,57204,94,0.16,7263,11873.24604,651.40194,12524.64798,23
OFSS,29048,29002,46,0.16,25486,32188.21094,6738.64789,38926.85883,11600
BANKINDIA,31958,31915,43,0.13,3831,7950.03976,369.5094,8319.54916,140
SOLARINDS,23848,23831,17,0.07,7181,13363.31055,1072.36292,14435.67347,18700
ITC,202168,202095,73,0.04,107230,27714.61624,4798.068,32512.68425,289
ADANIENSOL,38219,38210,9,0.02,6482,15283.3313,1307.11293,16590.44423,1646
AXISBANK,194330,194321,9,0.0,45699,59911.88856,3957.45381,63869.34237,1261
SBICARD,42237,42261,-24,-0.06,10093,17739.0544,646.73408,18385.78848,658
IDFCFIRSTB,64115,64239,-124,-0.19,11343,16608.67943,1127.33265,17736.01208,86
