Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
RBLBANK,21962,21741,221,1.02,4001,14049.86649,509.29667,14559.16316,389
DMART,55380,54843,537,0.98,16192,19882.10275,881.80797,20763.91072,4040
SONACOMS,20938,20750,188,0.91,10278,18910.88556,1473.4431,20384.32866,804
CANBK,82438,81717,721,0.88,34955,47378.979,4660.47,52039.449,132
INDHOTEL,35121,34816,305,0.88,7435,12171.3897,392.5989,12563.9886,724
ASHOKLEY,55129,54662,467,0.85,17366,21770.3295,2586.2855,24356.615,176
IOC,50274,49852,422,0.85,12472,13885.57755,760.95776,14646.53531,140
JINDALSTEL,36092,35799,293,0.82,10100,8534.95375,700.57587,9235.52962,1112
SUZLON,71822,71256,566,0.79,11158,14921.4459,748.45672,15669.90262,47
SUNPHARMA,87428,86769,659,0.76,32022,21333.64716,1923.89704,23257.5442,1944
CDSL,50994,50627,367,0.72,19578,13401.21931,1461.92208,14863.1414,1339
MFSL,31077,30864,213,0.69,18451,16130.09868,1906.66344,18036.76212,1516
UPL,51764,51425,339,0.66,13572,15556.75215,1052.30871,16609.06087,570
BAJAJHLDNG,6765,6723,42,0.62,3609,2932.68017,84.8726,3017.55277,11579
BPCL,31544,31353,191,0.61,10521,11806.38173,691.60392,12497.98565,317
ADANIPOWER,72479,72058,421,0.58,27920,31306.64344,2249.6318,33556.27524,206
KFINTECH,15886,15797,89,0.56,3660,4558.95109,218.94315,4777.89424,922
UNITDSPR,29491,29334,157,0.54,7186,5801.49528,459.1672,6260.66248,1535
BEL,152926,152112,814,0.54,61797,41085.40833,4416.39462,45501.80296,405
COLPAL,39139,38946,193,0.5,6863,4986.16085,260.86299,5247.02384,2005
JSWSTEEL,77838,77460,378,0.49,11525,12274.07742,1009.71765,13283.79507,1269
VBL,74827,74506,321,0.43,11506,8039.07772,635.7368,8674.81452,440
NYKAA,28754,28636,118,0.41,6114,9163.26812,708.67375,9871.94187,328
KALYANKJIL,66958,66688,270,0.4,36735,30382.39935,7408.74303,37791.14238,596
BIOCON,36156,36020,136,0.38,17461,22927.55175,2500.4875,25428.03925,427
BANKBARODA,79999,79714,285,0.36,39731,39798.82032,3983.49987,43782.3202,251
NTPC,127897,127455,442,0.35,33072,47108.70915,1343.43585,48452.145,339
360ONE,14557,14509,48,0.33,6247,12439.81775,311.8106,12751.62835,1161
ADANIENSOL,40054,39929,125,0.31,23975,35867.30638,4152.17961,40019.48599,1599
DELHIVERY,28301,28216,85,0.3,11909,26032.05401,1311.76955,27343.82357,470
CUMMINSIND,42254,42151,103,0.24,19701,29975.55872,1315.4759,31291.03462,5365
SHREECEM,22430,22376,54,0.24,8258,10045.52632,331.62026,10377.14659,25570
HINDUNILVR,126898,126599,299,0.24,38574,31783.17552,1419.41043,33202.58595,2063
KEI,21111,21069,42,0.2,18184,16625.35381,2484.88765,19110.24146,5754
RELIANCE,460736,460029,707,0.15,170262,108120.04685,10936.3866,119056.43345,1329
ONGC,66197,66099,98,0.15,21079,10012.8879,1179.74565,11192.63355,239
ICICIBANK,220310,220034,276,0.13,77245,129939.58243,6679.38383,136618.96626,1431
ABCAPITAL,27041,27017,24,0.09,5827,11110.84237,733.87323,11844.7156,410
TIINDIA,15865,15858,7,0.04,9110,9013.43588,939.48236,9952.91824,2839
GLENMARK,43450,43431,19,0.04,22983,33754.15998,2762.34566,36516.50565,2290
INDIANB,25257,25246,11,0.04,22600,25266.3846,3201.3956,28467.7802,897
DLF,78089,78056,33,0.04,28815,33898.94785,2375.13376,36274.08161,661
HCLTECH,97654,97627,27,0.03,37445,26609.465,2481.07128,29090.53628,1365
MPHASIS,25862,25859,3,0.01,10114,12854.60041,1035.58994,13890.19035,2537
INFY,380269,380315,-46,-0.01,143389,91745.72256,8090.61688,99836.33944,1176
WIPRO,120333,120351,-18,-0.01,26565,29862.2472,1355.1561,31217.4033,183
ADANIENT,86473,86553,-80,-0.09,45702,38661.86218,6957.40126,45619.26345,2985
CROMPTON,53389,53464,-75,-0.14,17106,14344.73012,1037.78629,15382.51642,247
HAVELLS,25574,25620,-46,-0.18,5806,7164.0573,316.9638,7481.0211,1265
LT,128211,128451,-240,-0.19,48911,69407.38269,2950.44417,72357.82687,4020
SIEMENS,48304,48404,-100,-0.21,104064,52752.15552,11286.02632,64038.18184,4019
BANKINDIA,30723,30842,-119,-0.39,18426,26632.97104,1948.79724,28581.76828,145
SUPREMEIND,21485,21575,-90,-0.42,3958,4980.0164,242.59735,5222.61376,3459
AUBANK,37558,37717,-159,-0.42,19943,25431.4916,2381.8803,27813.3719,1091
AUROPHARMA,32584,32728,-144,-0.44,8173,15269.2375,923.13853,16192.37603,1667
IDFCFIRSTB,66655,66964,-309,-0.46,15515,21919.46373,1329.58052,23249.04426,85
MCX,92576,93022,-446,-0.48,263137,165527.93666,34492.1919,200020.12857,2970
TATAPOWER,82357,82755,-398,-0.48,26711,19301.73836,1466.94571,20768.68408,379
YESBANK,59204,59494,-290,-0.49,9581,18892.64666,593.47819,19486.12485,22
TORNTPHARM,45091,45315,-224,-0.49,11024,14483.48808,671.68713,15155.17522,4893
INOXWIND,32447,32623,-176,-0.54,6267,4984.84864,493.75488,5478.60352,74
SRF,50430,50704,-274,-0.54,13931,11212.23524,668.76834,11881.00358,2585
LICI,82665,83128,-463,-0.56,97132,91663.04966,6924.06806,98587.11772,417
POWERINDIA,69387,69850,-463,-0.66,83399,42631.9046,9010.32802,51642.23263,35800
BHEL,56279,56663,-384,-0.68,66592,83908.12473,12942.55751,96850.68225,420
CIPLA,47103,47498,-395,-0.83,12618,8492.00558,704.12882,9196.1344,1463
MOTHERSON,44122,44512,-390,-0.88,19246,27851.54005,2747.0574,30598.59745,169
INDUSINDBK,71564,72198,-634,-0.88,17412,19726.51058,1396.88864,21123.39922,1017
ICICIPRULI,28316,28574,-258,-0.9,5527,8296.40732,240.96675,8537.37408,506
INDIGO,76588,77303,-715,-0.92,28003,16392.56874,2727.32611,19119.89485,5333
BAJAJFINSV,73485,74176,-691,-0.93,18156,7979.7255,1090.72824,9070.45374,2020
ETERNAL,113928,115020,-1092,-0.95,60064,69454.73855,5887.11818,75341.85673,314
GAIL,56771,57321,-550,-0.96,12039,10616.34067,668.00989,11284.35056,177
KOTAKBANK,131323,132618,-1295,-0.98,28755,40485.2238,2062.0534,42547.2772,390
TECHM,48606,49095,-489,-1.0,17187,25820.18406,1949.3412,27769.52526,1625
MARUTI,111715,112845,-1130,-1.0,97118,45786.61435,6536.869,52323.48335,13875
RVNL,45582,46044,-462,-1.0,30833,18138.28651,1793.58275,19931.86926,230
RECLTD,54206,54774,-568,-1.04,26647,34404.09178,1465.49592,35869.5877,346
BDL,33309,33665,-356,-1.06,24617,22148.16784,3076.69808,25224.86592,1340
DABUR,51401,51998,-597,-1.15,17254,9764.38237,586.34837,10350.73075,411
HINDPETRO,32943,33353,-410,-1.23,13446,30694.81392,1162.4877,31857.30162,390
POWERGRID,73709,74628,-919,-1.23,18373,10609.53445,742.83312,11352.36757,269
BANDHANBNK,60541,61312,-771,-1.26,1018,2680.04376,37.9746,2718.01836,176
RADICO,13735,13910,-175,-1.26,3816,4435.7469,198.39612,4634.14302,4533
BAJAJ-AUTO,68253,69141,-888,-1.28,44340,21289.09806,3724.99334,25014.09141,11700
IEX,28936,29353,-417,-1.42,6339,5315.90662,355.45198,5671.35861,125
SAIL,55933,56898,-965,-1.7,1479,5862.32504,119.18683,5981.51187,174
EICHERMOT,80703,82202,-1499,-1.82,30630,18727.86516,2374.64093,21102.50609,8049
NBCC,25645,26153,-508,-1.94,14041,14405.4443,1214.18895,15619.63325,92
CGPOWER,44017,44904,-887,-1.98,15521,20771.02576,1423.77346,22194.79922,888
GODFRYPHLP,16094,16426,-332,-2.02,8417,4905.48377,402.66627,5308.15004,2199
ALKEM,18789,19187,-398,-2.07,6765,10112.30171,486.0141,10598.31581,5480
DALBHARAT,14404,14729,-325,-2.21,4027,4906.2585,204.42236,5110.68086,1841
MARICO,28809,29512,-703,-2.38,10888,14890.9608,814.16448,15705.12528,855
BRITANNIA,34585,35464,-879,-2.48,15781,7068.68347,1017.50628,8086.18976,5645
SHRIRAMFIN,60847,62592,-1745,-2.79,24020,34035.95563,3288.36634,37324.32198,1117
KAYNES,49555,51011,-1456,-2.85,38642,31311.26899,4586.67282,35897.94181,3828
TVSMOTOR,79980,82478,-2498,-3.03,29803,30067.10626,2765.55622,32832.66248,4375
MOTILALOFS,13946,14405,-459,-3.19,5047,6684.48016,346.15685,7030.63701,901
SBIN,302950,313118,-10168,-3.25,297437,142910.23042,26275.58767,169185.8181,1082
HYUNDAI,27574,28508,-934,-3.28,14682,17433.45923,1160.42181,18593.88104,2240
HINDALCO,114452,118542,-4090,-3.45,186499,123480.05383,20211.49508,143691.54891,1078
POLICYBZR,39478,40990,-1512,-3.69,17024,13532.24278,1489.75011,15021.99289,1739
DIVISLAB,69942,72711,-2769,-3.81,85892,66654.85205,8477.77026,75132.62231,8600
KPITTECH,47128,49409,-2281,-4.62,26263,12461.41906,1826.19674,14287.6158,609
HEROMOTOCO,65471,68819,-3348,-4.86,60942,56573.85486,6318.83076,62892.68562,5895
ZYDUSLIFE,27250,28824,-1574,-5.46,104635,81352.21248,13587.47946,94939.69194,1205
OIL,20955,22281,-1326,-5.95,13840,15446.29338,1252.9223,16699.21568,472
PIDILITIND,22712,24184,-1472,-6.09,17565,24796.66965,1541.6208,26338.29045,1701
BHARATFORG,58246,62458,-4212,-6.74,49994,42673.6151,5219.73495,47893.35005,2081
TITAN,87100,93966,-6866,-7.31,110411,73821.24711,9704.83839,83526.08551,5099
POLYCAB,42397,45814,-3417,-7.46,46502,48740.02343,5859.46636,54599.4898,9289
NAUKRI,40439,44653,-4214,-9.44,37850,23145.36823,3731.29493,26876.66316,1339
