Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
COCHINSHIP,42167,30361,11806,38.89,115908,77729.48172,11254.50888,88983.9906,1381
PIIND,49985,38731,11254,29.06,135694,40496.87073,7413.02705,47909.89778,2259
GODREJPROP,54310,45148,9162,20.29,93058,44585.6827,10839.15407,55424.83677,1748
NIFTYFPI,107,90,17,18.89,228,609.11136,3.71591,612.82727,1525
LICHSGFIN,59399,51159,8240,16.11,82432,190723.4304,5185.8361,195909.2665,562
LODHA,37414,32697,4717,14.43,80630,36469.98868,11806.41731,48276.406,1116
ASTRAL,27780,24614,3166,12.86,19893,12919.47512,1296.05195,14215.52707,1411
OIL,20084,17833,2251,12.62,30908,14242.081,4043.02472,18285.10572,489
NIFTY,10475998,9304940,1171058,12.59,127733831,948196.85597,5026703.0544,5974899.91037,23398
GRASIM,50389,44863,5526,12.32,29735,25681.1316,1220.83175,26901.96335,3281
YESBANK,62157,56141,6016,10.72,80936,74149.45348,8376.86275,82526.31623,23
NIFTYNXT50,1042,955,87,9.11,520,2724.98675,69.79345,2794.7802,72083
ONGC,72211,66610,5601,8.41,164771,45127.12747,11170.55317,56297.68065,232
PAYTM,65236,60486,4750,7.85,191498,205941.15752,51601.5217,257542.67923,1807
MAHABANK,12550,11758,792,6.74,5929,9387.30195,356.5978,9743.89975,84
KEI,54275,50896,3379,6.64,62204,38092.15082,6897.24848,44989.39931,4578
BANKNIFTY,1223890,1152857,71033,6.16,2990301,384552.76893,373553.42948,758106.19842,56606
MCX,83567,78887,4680,5.93,79620,59298.75229,11402.88378,70701.63608,3276
LTM,50725,47891,2834,5.92,19413,20283.95628,1977.54867,22261.50495,4275
GODFRYPHLP,10765,10193,572,5.61,3662,2933.19361,273.63897,3206.83258,1927
INDUSINDBK,69611,66009,3602,5.46,21076,24302.57242,1901.8986,26204.47102,978
PRESTIGE,23072,21923,1149,5.24,19842,13616.02098,2151.69052,15767.7115,1498
MUTHOOTFIN,66015,62772,3243,5.17,55669,43789.73219,6524.91908,50314.65128,2792
MANKIND,19876,18903,973,5.15,8720,7192.41107,429.41792,7621.829,2280
HINDZINC,62812,59797,3015,5.04,73758,33591.99838,8774.8171,42366.81548,576
MIDCPNIFTY,120080,114476,5604,4.9,269301,74614.7797,35669.47377,110284.25348,14584
IEX,32162,30750,1412,4.59,10864,8865.86985,723.36454,9589.23439,113
INDIGO,86646,83268,3378,4.06,93607,43893.46719,9124.28712,53017.75431,4973
BSE,149263,143580,5683,3.96,251101,179052.69632,30511.47132,209564.16764,3384
UNIONBANK,43530,41899,1631,3.89,18714,15271.11661,2285.01291,17556.12953,178
RELIANCE,601205,579537,21668,3.74,328905,159779.58615,21862.75375,181642.3399,1257
RVNL,50755,48988,1767,3.61,13570,5783.00742,666.95186,6449.95928,204
NAUKRI,34537,33343,1194,3.58,6937,7163.61849,452.9052,7616.52369,1250
HDFCBANK,1105851,1068218,37633,3.52,1009637,348179.14982,48981.65369,397160.80352,708
PGEL,22978,22210,768,3.46,7259,5212.3099,516.6138,5728.9237,545
MAZDOCK,49678,48039,1639,3.41,22414,12893.11506,1621.79939,14514.91445,2339
HAL,82626,79947,2679,3.35,54398,29961.35017,5452.48158,35413.83175,4905
DRREDDY,57692,55870,1822,3.26,91886,49966.77675,8785.20943,58751.98618,1165
SUPREMEIND,20110,19479,631,3.24,9996,11185.28071,514.3993,11699.68002,3364
DLF,71429,69192,2237,3.23,54002,38247.00959,4631.83235,42878.84194,644
MPHASIS,26518,25692,826,3.22,6624,6099.34822,708.57927,6807.9275,2295
BAJAJFINSV,59705,57888,1817,3.14,31893,17281.17948,1307.63247,18588.81195,1913
MARUTI,162562,157703,4859,3.08,133655,53308.6144,8088.28964,61396.90404,12400
ABCAPITAL,21073,20476,597,2.92,11344,23607.24462,1535.70869,25142.95331,395
CAMS,24152,23474,678,2.89,11786,14698.5611,676.70658,15375.26768,711
SAGILITY,13041,12686,355,2.8,7499,6716.5344,515.3472,7231.8816,45
IDEA,134393,130777,3616,2.77,51338,95495.38882,12604.38753,108099.77635,14
VMM,23522,22912,610,2.66,4625,6535.04229,231.63988,6766.68217,101
ICICIGI,34239,33360,879,2.63,8803,7632.50501,419.68982,8052.19483,1459
BDL,60994,59448,1546,2.6,29883,15505.47929,2481.46624,17986.94554,1190
SOLARINDS,47483,46311,1172,2.53,49310,43129.55656,7976.86918,51106.42574,22290
LAURUSLABS,46691,45551,1140,2.5,48399,71463.95782,12036.65195,83500.60977,1969
DMART,61180,59695,1485,2.49,26226,29693.81487,1236.19963,30930.0145,3688
