Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,25-Aug-2026,24300,Call,207228,150552,56676,37.65,70.7,89.6,-21.09,4041618,204332.08122,24252.0
RELIANCE,Stock Futures,29-Sep-2026,0,-,165575,112393,53182,47.32,1317.7,1320.5,-0.21,57099,376676.3931,1316.0
INFY,Stock Futures,29-Sep-2026,0,-,105191,63231,41960,66.36,1129.1,1137.2,-0.71,54491,246927.05632,1121.0
NIFTY,Index Options,25-Aug-2026,24250,Call,104152,64163,39989,62.32,96.25,117.55,-18.12,3351257,228788.63976,24252.0
AXISBANK,Stock Futures,29-Sep-2026,0,-,114762,77290,37472,48.48,1252.4,1258.1,-0.45,39825,312509.26406,1245.8
NIFTY,Index Options,25-Aug-2026,24300,Put,146775,115035,31740,27.59,86.85,96.05,-9.58,3538893,202815.72727,24252.0
BHARTIARTL,Stock Futures,29-Sep-2026,0,-,70165,39632,30533,77.04,1960.1,1961.1,-0.05,32262,300622.80054,1946.0
NIFTY,Index Options,25-Aug-2026,24550,Call,75703,46587,29116,62.5,8.5,14.4,-40.97,812539,5434.6671,24252.0
NIFTY,Index Options,25-Aug-2026,24250,Put,105466,76577,28889,37.73,63.5,74.2,-14.42,4213154,180881.2341,24252.0
NIFTY,Index Options,25-Aug-2026,24200,Put,231507,204446,27061,13.24,44.65,56.35,-20.76,4481468,142734.7558,24252.0
NIFTY,Index Options,25-Aug-2026,23000,Put,177746,154798,22948,14.82,1.55,1.95,-20.51,432352,483.36953,24252.0
NIFTY,Index Options,25-Aug-2026,24350,Call,68629,46993,21636,46.04,49.1,66.2,-25.83,1837047,65507.25897,24252.0
NIFTY,Index Options,25-Aug-2026,24150,Put,93014,71570,21444,29.96,31.5,42.55,-25.97,1473665,33736.61284,24252.0
NIFTY,Index Options,25-Aug-2026,24000,Put,272916,251506,21410,8.51,11.1,18.4,-39.67,1612499,14170.64121,24252.0
JSWSTEEL,Stock Futures,29-Sep-2026,0,-,47343,26414,20929,79.23,1291.5,1295.2,-0.29,23267,203423.49733,1293.7
HCLTECH,Stock Futures,29-Sep-2026,0,-,44002,23141,20861,90.15,1313.3,1333.8,-1.54,24791,130960.9366,1302.5
NIFTY,Index Options,25-Aug-2026,24750,Call,50745,31705,19040,60.05,2.35,3.1,-24.19,324590,569.65545,24252.0
BAJFINANCE,Stock Futures,29-Sep-2026,0,-,60444,41528,18916,45.55,1104.0,1106.1,-0.19,21673,179231.3754,1095.0
SBIN,Stock Futures,29-Sep-2026,0,-,66051,47430,18621,39.26,1049.0,1055.5,-0.62,22515,177933.7935,1048.7
IDEA,Stock Futures,29-Sep-2026,0,-,40565,22011,18554,84.29,14.09,14.19,-0.7,20051,201930.1622,13.94
NIFTY,Index Options,01-Sep-2026,24800,Call,38848,21513,17335,80.58,15.4,17.3,-10.98,61449,616.70216,24252.0
NIFTY,Index Options,25-Aug-2026,24400,Call,143352,126472,16880,13.35,33.0,47.35,-30.31,1960978,47926.30232,24252.0
TATASTEEL,Stock Futures,29-Sep-2026,0,-,55642,38816,16826,43.35,184.08,184.75,-0.36,19833,100736.76525,183.0
NIFTY,Index Options,25-Aug-2026,23500,Put,162781,147189,15592,10.59,2.4,3.25,-26.15,722998,1297.05841,24252.0
ITC,Stock Futures,29-Sep-2026,0,-,64484,48948,15536,31.74,270.75,272.3,-0.57,17848,83505.74994,269.4
