Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,3969,2279,1690,74.16,12771,2864.14656,1775.66697,4639.81353,26875
POWERINDIA,51654,33306,18348,55.09,151288,155102.2383,23515.09246,178617.33076,31045
DMART,53171,36301,16870,46.47,87377,104402.33815,9342.59977,113744.93793,3990
GVT&D,26106,18675,7431,39.79,56892,55109.30141,8802.27666,63911.57807,4445
TECHM,51903,37483,14420,38.47,30840,43714.93998,5136.02454,48850.96452,1407
POLICYBZR,35740,25913,9827,37.92,83429,122363.00272,9641.09198,132004.0947,1586
CGPOWER,45266,32929,12337,37.47,119544,157776.03125,20849.75072,178625.78198,894
MARICO,28445,21591,6854,31.74,55718,89100.03828,7888.80108,96988.83936,835
BHEL,54385,44699,9686,21.67,71549,132945.5925,16208.07903,149153.67153,383
MCX,96032,79047,16985,21.49,131157,135234.66613,20211.50601,155446.17214,2804
BANKBARODA,81715,67924,13791,20.3,78975,107643.65157,9590.96034,117234.61191,253
UNIONBANK,41319,34788,6531,18.77,34019,62678.94042,4228.06935,66907.00978,163
NIFTY,8634273,7269732,1364541,18.77,88687204,879163.0411,3713429.48591,4592592.52701,24270
FORCEMOT,17412,14915,2497,16.74,23847,24962.37683,2480.02043,27442.39726,18898
NUVAMA,7445,6449,996,15.44,18332,23514.3075,3819.6616,27333.9691,1876
BDL,26534,23221,3313,14.27,35419,28945.43917,5307.82147,34253.26064,1394
ALKEM,13631,11947,1684,14.1,9663,29830.41002,723.72731,30554.13733,5577
ICICIPRULI,27195,24010,3185,13.27,9820,14282.64306,697.19886,14979.84192,485
APOLLOHOSP,32030,28300,3730,13.18,44939,33199.525,5939.2591,39138.7841,8854
WAAREEENER,62089,55315,6774,12.25,26429,27014.68367,2376.12264,29390.80632,2857
INDIANB,26075,23265,2810,12.08,16823,37544.7507,2163.8287,39708.5794,798
CUMMINSIND,30426,27207,3219,11.83,18782,44976.38226,2763.71958,47740.10184,5484
ABB,31366,28053,3313,11.81,20931,29686.2869,2926.57271,32612.85961,6969
BLUESTARCO,14927,13521,1406,10.4,7354,5405.98204,512.11712,5918.09916,1580
JSWENERGY,32842,29820,3022,10.13,15592,19886.88026,1554.45451,21441.33477,550
NTPC,118863,108043,10820,10.01,47814,25596.96915,2737.4469,28334.41605,356
GODREJCP,31002,28228,2774,9.83,17271,29226.4287,1486.64725,30713.07595,1078
CAMS,13957,12721,1236,9.72,15958,17940.40512,2260.71128,20201.1164,796
AUROPHARMA,32222,29417,2805,9.54,43359,39688.79695,7410.05727,47098.85422,1613
ADANIENT,96039,88081,7958,9.03,127429,201527.70139,29804.69048,231332.39187,3209
MIDCPNIFTY,83316,76429,6887,9.01,89837,31473.40693,15068.34064,46541.74758,14545
BAJAJHLDNG,5181,4758,423,8.89,4443,8144.35837,671.52436,8815.88274,11087
TRENT,69651,64018,5633,8.8,47544,41192.03855,8398.8047,49590.84325,3333
INDUSINDBK,82211,75572,6639,8.78,87488,103323.42398,12898.3729,116221.79688,976
RADICO,6610,6080,530,8.72,3108,4361.65485,282.76609,4644.42094,3898
VMM,11288,10399,889,8.55,5963,11618.37239,604.76105,12223.13344,120
CONCOR,25774,23771,2003,8.43,18892,20943.73025,2011.75387,22955.48412,486
BANKNIFTY,899960,830978,68982,8.3,1566969,303135.69412,279053.62996,582189.32409,57938
TIINDIA,12685,11720,965,8.23,11329,20410.11138,1054.1785,21464.28988,2976
BSE,85152,78834,6318,8.01,95046,75626.1115,17349.56922,92975.68072,3815
SUNPHARMA,89905,83284,6621,7.95,121343,39369.3279,10055.12872,49424.45662,1907
ANGELONE,17426,16179,1247,7.71,19893,35859.6965,4480.26225,40339.95875,351
MAXHEALTH,38796,36079,2717,7.53,24872,26339.13455,2575.12678,28914.26133,1150
TATACONSUM,44831,41789,3042,7.28,18878,18762.6522,1389.92892,20152.58113,1111
LAURUSLABS,30618,28607,2011,7.03,19642,57149.47655,4901.32448,62050.80104,1543
BANKINDIA,26531,24796,1735,7.0,12908,25597.56108,1841.37668,27438.93776,144
MANAPPURAM,21709,20328,1381,6.79,17238,38930.0772,3824.9946,42755.0718,329
FORTIS,18741,17551,1190,6.78,8122,12143.68487,1011.46304,13155.14791,975
BOSCHLTD,16567,15528,1039,6.69,14665,18687.13609,2335.8089,21022.945,41805
TMPV,109688,102826,6862,6.67,60536,43799.45312,5371.32784,49170.78096,344
DALBHARAT,19473,18259,1214,6.65,10143,12326.527,1149.51183,13476.03884,1760
PNB,57770,54238,3532,6.51,34701,67821.9296,4827.2512,72649.1808,105
SIEMENS,29918,28089,1829,6.51,18007,16777.34136,2141.20576,18918.54713,3542
SBIN,182231,171290,10941,6.39,112722,114401.98035,11474.7441,125876.72445,1041
MUTHOOTFIN,35802,33711,2091,6.2,63387,65788.6331,11322.55126,77111.18437,3050
ASIANPAINT,55901,52668,3233,6.14,18790,13660.4357,1654.15622,15314.59192,2738
COCHINSHIP,19503,18393,1110,6.03,17497,18541.08152,2884.9218,21426.00332,1522
VOLTAS,35921,33890,2031,5.99,18073,15449.87782,1666.26,17116.13782,1277
ZYDUSLIFE,17645,16652,993,5.96,18423,24107.32989,3422.5911,27529.92099,1142
CIPLA,54282,51268,3014,5.88,18781,15690.90556,1589.76554,17280.6711,1457
KALYANKJIL,46089,43539,2550,5.86,29266,27838.6443,4073.60043,31912.24473,385
IDFCFIRSTB,58223,55108,3115,5.65,32304,49958.86927,3825.06008,53783.92936,80
IRFC,39603,37540,2063,5.5,8590,10412.36253,615.49663,11027.85916,90
MOTHERSON,33409,31675,1734,5.47,11441,25191.89998,2045.31534,27237.21532,146
DIVISLAB,48331,45883,2448,5.34,33572,25991.74512,3353.44397,29345.18909,6758
MAZDOCK,30985,29421,1564,5.32,15377,15834.29015,1996.99836,17831.28852,2542
LT,149936,142411,7525,5.28,57992,52021.49324,5882.47651,57903.96976,4027
YESBANK,68427,65085,3342,5.13,33492,27691.42134,5051.93687,32743.35821,24
RVNL,35623,33886,1737,5.13,7143,5586.29629,714.84278,6301.13907,235
DRREDDY,43210,41104,2106,5.12,40874,26025.31468,5715.94512,31741.25981,1370
TITAN,80492,76602,3890,5.08,37992,27952.31586,4339.54573,32291.86159,4468
ASTRAL,30212,28755,1457,5.07,19628,19566.42217,1886.03682,21452.45899,1384
ADANIENSOL,37408,35608,1800,5.06,16589,54000.17806,4367.06154,58367.2396,1574
AXISBANK,129708,123495,6213,5.03,49344,84160.46387,6425.873,90586.33687,1342
ADANIPOWER,56643,53972,2671,4.95,19628,36995.04913,3638.58634,40633.63547,221
LICHSGFIN,33654,32120,1534,4.78,10172,12593.6705,792.0763,13385.7468,554
NATIONALUM,52277,49928,2349,4.7,49389,50817.24356,7602.05737,58419.30093,347
MPHASIS,24188,23108,1080,4.67,19218,26769.79921,3100.96517,29870.76438,2294
ICICIGI,18333,17549,784,4.47,3724,3295.57605,258.5386,3554.11465,1772
TATASTEEL,128354,122895,5459,4.44,89028,59457.58115,8183.70685,67641.288,190
INDUSTOWER,79811,76444,3367,4.4,17193,26048.2347,1695.07272,27743.30742,382
BANDHANBNK,43579,41757,1822,4.36,14477,27643.04388,2087.1396,29730.18348,199
PREMIERENE,16596,15915,681,4.28,5299,8844.31028,586.82812,9431.1384,1045
GAIL,31672,30376,1296,4.27,7436,7560.16875,536.23886,8096.40761,174
BAJAJFINSV,75233,72165,3068,4.25,81065,57651.95112,8073.28782,65725.23894,1890
INOXWIND,25630,24586,1044,4.25,5385,7612.32128,479.48352,8091.8048,87
NESTLEIND,34452,33056,1396,4.22,19427,37845.11735,1736.95715,39582.0745,1455
KAYNES,40579,38942,1637,4.2,54874,47996.88703,8476.0972,56472.98424,3326
MANKIND,15991,15365,626,4.07,9821,11980.01892,994.6434,12974.66232,2526
HDFCLIFE,55114,52964,2150,4.06,19432,23849.65814,1641.17074,25490.82888,568
SBILIFE,31836,30603,1233,4.03,8917,9954.36472,741.20295,10695.56767,1790
RECLTD,47684,45883,1801,3.93,14899,11861.2998,1139.9409,13001.2407,365
GRASIM,61310,59007,2303,3.9,20773,16951.07267,2584.25887,19535.33155,3193
DABUR,41316,39781,1535,3.86,16213,17961.53812,1131.411,19092.94912,444
KOTAKBANK,125775,121203,4572,3.77,23525,50818.0898,2603.4534,53421.5432,396
SUZLON,53949,52042,1907,3.66,19203,32233.82682,2639.9871,34873.81392,56
ONGC,77656,74929,2727,3.64,29525,22451.61735,2850.9498,25302.56715,237
BAJAJ-AUTO,72138,69664,2474,3.55,26334,26330.0472,2499.93323,28829.98043,9784
NIFTYNXT50,734,709,25,3.53,203,1777.28038,22.80054,1800.08092,72268
AUBANK,32642,31580,1062,3.36,11772,29975.1871,2215.4692,32190.6563,1057
PFC,57491,55635,1856,3.34,12887,18504.74574,989.34342,19494.08916,425
CANBK,77874,75386,2488,3.3,29302,63711.6489,4663.77075,68375.41965,127
JINDALSTEL,32761,31722,1039,3.28,18070,23395.34337,2282.22487,25677.56825,1054
TATAPOWER,80542,77997,2545,3.26,28276,21038.28214,2208.86968,23247.15182,375
RBLBANK,23605,22867,738,3.23,10782,36735.6644,2314.75819,39050.42259,359
DIXON,104323,101135,3188,3.15,70001,61829.36944,10918.05785,72747.4273,12440
APLAPOLLO,21950,21289,661,3.1,8175,17447.62726,756.26617,18203.89343,1795
HAL,62785,60913,1872,3.07,32006,25732.69716,4095.54231,29828.23947,4427
PGEL,21606,20978,628,2.99,11560,9886.60801,1369.79759,11256.4056,561
UNOMINDA,12382,12035,347,2.88,5879,7281.8422,736.92311,8018.76531,1122
RELIANCE,454053,441352,12701,2.88,129557,101307.7627,13597.10905,114904.87175,1305
ETERNAL,119795,116490,3305,2.84,52855,70369.44879,8396.30423,78765.75303,281
BIOCON,26668,25935,733,2.83,19541,43446.3045,3891.47725,47337.78175,427
LUPIN,20120,19569,551,2.82,24371,26604.85673,4353.64976,30958.50649,2476
HINDUNILVR,95747,93130,2617,2.81,46723,48577.95297,3980.53722,52558.49019,2202
OBEROIRLTY,22556,21952,604,2.75,14139,25298.93422,1832.96823,27131.90245,1930
TATAELXSI,48252,46968,1284,2.73,19837,11509.69268,1994.90698,13504.59967,3680
360ONE,18320,17833,487,2.73,13569,23139.9147,1148.73675,24288.65145,1110
