Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,23-Jun-2026,24000,Call,78877,139329,-60452,-43.39,131.35,118.0,11.31,2145599,220771.4091,24102.9
HDFCBANK,Stock Futures,30-Jun-2026,0,-,568879,607235,-38356,-6.32,785.9,781.3,0.59,60060,259867.3077,785.6
NIFTY,Index Options,23-Jun-2026,24050,Call,36898,61554,-24656,-40.06,95.15,93.9,1.33,1883868,147872.33479,24102.9
NIFTY,Index Options,23-Jun-2026,23950,Call,12857,37088,-24231,-65.33,173.75,144.4,20.33,404559,52237.66947,24102.9
NIFTY,Index Options,30-Jun-2026,24000,Call,116923,130363,-13440,-10.31,224.0,216.5,3.46,157882,25593.22478,24102.9
NIFTY,Index Options,23-Jun-2026,23900,Call,21823,32590,-10767,-33.04,218.05,176.0,23.89,347416,54743.38136,24102.9
RELIANCE,Stock Futures,30-Jun-2026,0,-,215895,223730,-7835,-3.5,1324.7,1314.0,0.81,37194,248422.4454,1324.7
INFY,Stock Futures,30-Jun-2026,0,-,240119,247103,-6984,-2.83,1064.1,1051.6,1.19,29953,127834.61152,1065.0
AUROPHARMA,Stock Futures,30-Jun-2026,0,-,23784,30581,-6797,-22.23,1502.6,1498.9,0.25,10218,83799.45288,1496.0
NIFTY,Index Futures,30-Jun-2026,0,-,247549,253592,-6043,-2.38,24119.9,24056.9,0.26,32256,506235.61497,24102.9
INDUSTOWER,Stock Futures,30-Jun-2026,0,-,56479,61790,-5311,-8.6,413.0,412.95,0.01,6595,46367.40055,412.3
BANKNIFTY,Index Futures,30-Jun-2026,0,-,64314,69287,-4973,-7.18,57980.0,57861.6,0.2,16666,289982.10025,57935.6
NTPC,Stock Futures,30-Jun-2026,0,-,82430,86906,-4476,-5.15,367.0,365.95,0.29,7509,41311.13895,366.3
NIFTY,Index Options,23-Jun-2026,23800,Call,8248,12044,-3796,-31.52,312.15,253.95,22.92,94058,20478.07261,24102.9
NIFTY,Index Options,23-Jun-2026,23850,Call,3535,7160,-3625,-50.63,265.5,211.95,25.27,54458,10186.04215,24102.9
HDFCBANK,Stock Options,30-Jun-2026,780,Call,10277,13847,-3570,-25.78,12.25,11.45,6.99,23484,1721.72946,785.6
TMPV,Stock Futures,30-Jun-2026,0,-,73220,76730,-3510,-4.57,362.0,360.0,0.56,16759,49074.37416,361.1
NIFTY,Index Options,30-Jun-2026,24050,Call,7773,11163,-3390,-30.37,192.95,191.3,0.86,33461,4725.76395,24102.9
BANKNIFTY,Index Options,30-Jun-2026,57500,Call,16421,19728,-3307,-16.76,718.95,710.7,1.16,53216,11968.33161,57935.6
INFY,Stock Options,30-Jun-2026,1050,Call,2354,5608,-3254,-58.02,24.85,21.8,13.99,11205,1198.935,1065.0
RELIANCE,Stock Options,30-Jun-2026,1300,Call,7727,10878,-3151,-28.97,32.45,30.3,7.1,15552,3202.1568,1324.7
NIFTY,Index Options,23-Jun-2026,23400,Call,7814,10811,-2997,-27.72,708.4,613.55,15.46,4196,2006.08452,24102.9
AMBUJACEM,Stock Futures,30-Jun-2026,0,-,66727,69505,-2778,-4.0,428.75,425.1,0.86,6524,29238.02364,427.5
NIFTY,Index Options,23-Jun-2026,23700,Call,3835,6397,-2562,-40.05,411.15,336.95,22.02,19470,5462.1138,24102.9
BANKNIFTY,Index Options,30-Jun-2026,57700,Call,7853,10408,-2555,-24.55,594.95,594.25,0.12,57485,10667.37648,57935.6
