Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,19-May-2026,23700,Call,61204,37809,23395,61.88,191.2,116.4,64.26,1866680,209738.29812,23689.6
NIFTY,Index Options,19-May-2026,23750,Call,26068,13611,12457,91.52,165.2,100.4,64.54,989288,99580.74079,23689.6
NIFTY,Index Options,19-May-2026,24000,Call,106518,98566,7952,8.07,69.1,45.3,52.54,1663263,66770.02987,23689.6
HDFCBANK,Stock Futures,28-Jul-2026,0,-,14196,6607,7589,114.86,767.0,748.1,2.53,8481,41764.93893,770.1
NIFTY,Index Options,19-May-2026,23800,Call,63393,57020,6373,11.18,141.2,86.15,63.9,1409353,114335.87615,23689.6
NIFTY,Index Options,19-May-2026,24150,Call,18434,12249,6185,50.49,37.2,27.65,34.54,366754,8400.86712,23689.6
NIFTY,Index Options,26-May-2026,23700,Call,18111,12582,5529,43.94,322.0,226.1,42.41,70582,13795.60481,23689.6
NIFTY,Index Options,19-May-2026,24200,Call,59887,54530,5357,9.82,29.85,23.45,27.29,791912,15128.29089,23689.6
NIFTY,Index Options,19-May-2026,24050,Call,17130,12058,5072,42.06,56.4,38.4,46.88,426045,14253.54849,23689.6
HDFCBANK,Stock Options,30-Jun-2026,800,Call,11986,7391,4595,62.17,15.0,9.65,55.44,10844,866.00184,770.1
KAYNES,Stock Options,26-May-2026,3000,Put,4586,195,4391,2251.79,107.0,3.65,2831.51,45890,3048.4727,3332.0
NIFTY,Index Options,19-May-2026,24300,Call,55129,50944,4185,8.21,19.75,16.8,17.56,691561,8621.69098,23689.6
ADANIENT,Stock Options,26-May-2026,2800,Call,4277,537,3740,696.46,65.7,8.05,716.15,20993,2735.49916,2719.0
NIFTY,Index Options,19-May-2026,24100,Call,42979,39308,3671,9.34,46.0,32.55,41.32,706902,19610.87528,23689.6
NIFTY,Index Options,19-May-2026,24350,Call,28772,25257,3515,13.92,15.3,14.45,5.88,349201,3668.0073,23689.6
TMPV,Stock Futures,30-Jun-2026,0,-,11101,7618,3483,45.72,339.25,338.8,0.13,7025,18959.07,338.0
NIFTY,Index Options,19-May-2026,23850,Call,16185,12933,3252,25.14,120.0,74.15,61.83,609299,41869.80868,23689.6
NIFTY,Index Options,26-May-2026,24500,Call,79733,76671,3062,3.99,52.3,39.55,32.24,142537,4513.86171,23689.6
RELIANCE,Stock Futures,30-Jun-2026,0,-,53309,50262,3047,6.06,1382.0,1373.0,0.66,4750,32786.4,1368.5
RELIANCE,Stock Futures,26-May-2026,0,-,162807,160100,2707,1.69,1374.4,1365.2,0.67,16152,110852.7912,1368.5
NIFTY,Index Options,30-Jun-2026,24300,Call,4940,2236,2704,120.93,358.4,289.4,23.84,5497,1223.84108,23689.6
BANKNIFTY,Index Options,26-May-2026,58500,Call,17313,14811,2502,16.89,35.0,32.3,8.36,38030,382.88604,54128.95
ASHOKLEY,Stock Futures,26-May-2026,0,-,30135,27703,2432,8.78,155.0,153.84,0.75,9619,73792.1585,154.7
ADANIENT,Stock Options,26-May-2026,2700,Call,2901,735,2166,294.69,104.0,17.85,482.63,30996,6698.68814,2719.0
RELIANCE,Stock Options,26-May-2026,1400,Call,11027,9061,1966,21.7,12.6,11.1,13.51,22784,1410.3296,1368.5
