Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,04-Aug-2026,24200,Call,89780,107971,-18191,-16.85,164.4,151.45,8.55,2020642,191522.51068,24317.15
NIFTY,Index Options,04-Aug-2026,24450,Call,34561,49408,-14847,-30.05,46.55,45.55,2.2,939611,24417.67105,24317.15
NIFTY,Index Options,04-Aug-2026,24000,Call,42458,55541,-13083,-23.56,318.1,289.1,10.03,216508,41013.00218,24317.15
NIFTY,Index Options,04-Aug-2026,24150,Call,13240,19836,-6596,-33.25,197.75,182.0,8.65,486561,55902.93953,24317.15
WIPRO,Stock Futures,25-Aug-2026,0,-,78367,84138,-5771,-6.86,187.05,183.55,1.91,17723,100393.7058,186.41
M&M,Stock Futures,25-Aug-2026,0,-,67669,73408,-5739,-7.82,3310.0,3230.1,2.47,43388,284449.12472,3294.6
HDFCBANK,Stock Futures,25-Aug-2026,0,-,452208,457932,-5724,-1.25,757.0,750.75,0.83,24822,121560.65649,753.4
NIFTY,Index Options,04-Aug-2026,24100,Call,24987,30625,-5638,-18.41,235.0,215.15,9.23,466618,64381.85185,24317.15
TVSMOTOR,Stock Futures,25-Aug-2026,0,-,58004,62394,-4390,-7.04,4227.8,4087.9,3.42,12363,90469.74504,4205.0
RELIANCE,Stock Futures,25-Aug-2026,0,-,207985,211370,-3385,-1.6,1296.0,1283.4,0.98,22697,146729.2959,1289.4
BHARTIARTL,Stock Futures,25-Aug-2026,0,-,118273,121563,-3290,-2.71,1959.2,1956.7,0.13,6611,61548.72402,1946.6
NIFTY,Index Options,04-Aug-2026,23900,Call,10423,13326,-2903,-21.78,406.6,370.25,9.82,39152,9591.14374,24317.15
NIFTY,Index Options,04-Aug-2026,24050,Call,5672,8493,-2821,-33.22,275.45,251.5,9.52,88266,14343.225,24317.15
BANKNIFTY,Index Options,25-Aug-2026,57200,Put,4906,7171,-2265,-31.59,774.05,761.85,1.6,32026,8172.49075,57147.5
NIFTY,Index Futures,25-Aug-2026,0,-,202764,204787,-2023,-0.99,24355.0,24311.5,0.18,39685,627463.26539,24317.15
NIFTY,Index Options,25-Aug-2026,24000,Call,96512,98462,-1950,-1.98,519.0,487.55,6.45,24825,8012.6163,24317.15
COFORGE,Stock Futures,25-Aug-2026,0,-,29281,30973,-1692,-5.46,1742.0,1718.2,1.39,6634,55082.41711,1747.0
MARUTI,Stock Futures,25-Aug-2026,0,-,42019,43476,-1457,-3.35,14060.0,13839.0,1.6,12425,86442.09175,14180.0
VBL,Stock Futures,25-Aug-2026,0,-,41259,42576,-1317,-3.09,451.75,448.3,0.77,4626,26656.68892,451.0
NESTLEIND,Stock Futures,25-Aug-2026,0,-,17727,18855,-1128,-5.98,1522.2,1508.8,0.89,3681,28069.4655,1519.0
ADANIENT,Stock Futures,25-Aug-2026,0,-,51177,52260,-1083,-2.07,3059.0,3042.9,0.53,4830,45519.29027,3050.0
NIFTY,Index Options,04-Aug-2026,23950,Call,4231,5167,-936,-18.11,363.55,329.6,10.3,20204,4375.65099,24317.15
RELIANCE,Stock Options,25-Aug-2026,1280,Call,7825,8727,-902,-10.34,36.0,31.2,15.38,15478,2666.8594,1289.4
UNITDSPR,Stock Futures,25-Aug-2026,0,-,19944,20833,-889,-4.27,1533.7,1513.8,1.31,2905,17764.8884,1532.0
TRENT,Stock Futures,25-Aug-2026,0,-,48726,49593,-867,-1.75,3014.0,3013.0,0.03,2622,17789.94225,3003.9
