Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,44864,25880,18984,73.35,2710962,13329.21898,41051.527,54380.74598,25937
BANKNIFTY,2297278,1622722,674556,41.57,83984715,1006435.60476,1451060.11874,2457495.72351,55400
NIFTYNXT50,3944,2799,1145,40.91,12692,13486.61753,179.40973,13666.02727,70568
NAM-INDIA,11078,9020,2058,22.82,44353,41458.57943,3855.11531,45313.69475,1025
ETERNAL,145045,124520,20525,16.48,230147,468122.29463,26769.2549,494891.54953,258
OIL,27353,23822,3531,14.82,50507,73254.9944,6222.62676,79477.62116,497
NIFTY,9627317,8441965,1185352,14.04,349500582,2428261.70938,6297115.73297,8725377.44235,23995
SBICARD,56977,51237,5740,11.2,69540,137628.50576,4318.42776,141946.93352,647
ZYDUSLIFE,18989,17519,1470,8.39,21657,58928.75892,1685.19627,60613.95519,912
NTPC,183038,169817,13221,7.79,81525,247232.61315,3802.6539,251035.26705,407
DALBHARAT,13558,12595,963,7.65,26903,50191.24516,1668.67073,51859.9159,1936
IDFCFIRSTB,72877,67796,5081,7.49,35260,89049.02086,3629.67479,92678.69565,68
RELIANCE,500401,467550,32851,7.03,611683,864524.0804,46509.6653,911033.7457,1393
IOC,46413,43483,2930,6.74,22977,76967.62758,2610.63708,79578.26467,145
SUNPHARMA,139278,130577,8701,6.66,172005,207580.53554,10208.82149,217789.35703,1749
ICICIBANK,273116,256272,16844,6.57,139234,467143.18161,11035.06453,478178.24614,1289
GLENMARK,41833,39277,2556,6.51,68721,122599.23146,8044.87826,130644.10972,2396
CROMPTON,37031,34826,2205,6.33,41610,76701.93372,2682.40806,79384.34178,269
RECLTD,88775,83997,4778,5.69,79832,155465.38574,6799.34948,162264.73522,373
INDUSTOWER,75352,71317,4035,5.66,96545,232774.77052,8801.71328,241576.4838,414
PHOENIXLTD,17399,16479,920,5.58,24262,45365.0666,1342.0393,46707.1059,1769
AMBUJACEM,87139,82902,4237,5.11,37868,92404.6536,3630.44377,96035.09737,459
GMRAIRPORT,34815,33171,1644,4.96,16204,49473.14838,1483.19329,50956.34168,98
ITC,240534,229287,11247,4.91,107652,262509.3632,5514.49968,268023.86288,304
ICICIPRULI,38325,36579,1746,4.77,13645,41734.16665,473.79665,42207.9633,522
NHPC,23432,22367,1065,4.76,16872,33252.43264,1399.71648,34652.14912,85
MARUTI,143734,137349,6385,4.65,286820,259983.45174,17923.30397,277906.75571,12890
BANKBARODA,72594,69433,3161,4.55,52238,190026.43949,3354.91737,193381.35687,268
FEDERALBNK,30502,29320,1182,4.03,18007,114940.361,2553.984,117494.345,291
CANBK,57169,54964,2205,4.01,36058,157368.68527,3526.5969,160895.28217,137
LUPIN,27670,26603,1067,4.01,32937,114584.36823,3492.61459,118076.98283,2303
BAJAJFINSV,79491,76462,3029,3.96,43436,80319.39465,2361.55597,82680.95062,1779
NUVAMA,7442,7162,280,3.91,6203,18985.5934,201.58225,19187.17565,1383
LICI,32261,31059,1202,3.87,15501,39739.01449,977.53572,40716.55021,817
ABCAPITAL,21173,20391,782,3.84,9771,50857.5987,1226.07201,52083.67071,339
JIOFIN,141459,136501,4958,3.63,76159,184451.543,7152.77161,191604.31461,251
INDHOTEL,35223,34006,1217,3.58,18265,70111.655,1372.8557,71484.5107,654
SHREECEM,21101,20376,725,3.56,9628,33780.91825,317.92229,34098.84054,25140
PFC,81682,78902,2780,3.52,78339,171550.36964,9021.23417,180571.60381,476
LAURUSLABS,34291,33168,1123,3.39,24577,121166.19882,2256.89407,123423.09289,1094
GAIL,47096,45654,1442,3.16,16524,47130.88936,674.96152,47805.85089,165
MIDCPNIFTY,200678,194583,6095,3.13,5885303,198035.60662,128416.78208,326452.38871,13976
AXISBANK,163180,158242,4938,3.12,114113,284311.76475,8109.34675,292421.1115,1288
BPCL,55664,54176,1488,2.75,25800,59201.22599,2705.58548,61906.81147,308
IDEA,126164,122963,3201,2.6,87977,331922.63099,9843.03667,341765.66766,9
BANDHANBNK,43086,42004,1082,2.58,33306,82035.26316,4674.22992,86709.49308,178
