Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,02-Jun-2026,21500,Put,24260,29895,-5635,-18.85,0.75,1.95,-61.54,67113,46.67709,23907.15
NIFTY,Index Options,30-Jun-2026,23000,Put,75995,80524,-4528,-5.62,104.35,127.3,-18.03,43236,3139.99288,23907.15
NIFTY,Index Options,30-Jun-2026,21500,Put,14211,17811,-3600,-20.21,16.75,19.85,-15.62,13208,147.75129,23907.15
NIFTY,Index Options,02-Jun-2026,22200,Put,9722,12837,-3115,-24.27,1.0,3.0,-66.67,57336,65.59238,23907.15
NIFTY,Index Options,02-Jun-2026,21100,Put,25032,27877,-2845,-10.21,0.65,1.65,-60.61,70322,37.02453,23907.15
NIFTY,Index Options,30-Jun-2026,26500,Call,16170,18949,-2779,-14.67,3.9,5.1,-23.53,15941,45.38402,23907.15
BANKNIFTY,Index Options,30-Jun-2026,61500,Call,1725,3434,-1709,-49.77,15.3,17.45,-12.32,5199,25.969,54853.85
NIFTY,Index Options,02-Jun-2026,22000,Put,67514,69026,-1512,-2.19,0.95,2.5,-62.0,198102,173.8345,23907.15
NIFTY,Index Options,02-Jun-2026,22300,Put,14570,15962,-1392,-8.72,1.05,2.8,-62.5,52705,60.29452,23907.15
NIFTY,Index Options,30-Jun-2026,20000,Put,29888,31012,-1124,-3.62,6.5,9.05,-28.18,8803,41.25525,23907.15
NIFTY,Index Options,09-Jun-2026,25200,Call,3466,4578,-1112,-24.29,7.2,9.55,-24.61,10203,42.77607,23907.15
AUROPHARMA,Stock Futures,30-Jun-2026,0,-,31655,32721,-1066,-3.26,1445.0,1474.2,-1.98,2951,23603.20462,1431.9
NIFTY,Index Options,30-Jun-2026,25500,Call,45182,46166,-984,-2.13,22.0,25.35,-13.21,28051,380.3435,23907.15
NIFTY,Index Options,02-Jun-2026,22100,Put,5133,5864,-731,-12.47,0.95,2.6,-63.46,23954,24.13365,23907.15
NIFTY,Index Options,28-Jul-2026,22500,Put,8410,9125,-715,-7.84,111.4,133.4,-16.49,9136,734.52069,23907.15
NIFTY,Index Options,29-Dec-2026,25500,Call,12793,13471,-678,-5.03,732.15,739.65,-1.01,1406,656.17106,23907.15
COALINDIA,Stock Options,30-Jun-2026,475,Put,236,890,-654,-73.48,21.85,25.75,-15.15,1256,562.9392,463.6
NIFTY,Index Options,02-Jun-2026,26100,Call,1219,1849,-630,-34.07,0.6,0.95,-36.84,9298,4.29102,23907.15
NIFTY,Index Options,30-Jun-2026,25600,Call,4730,5336,-606,-11.36,18.0,20.9,-13.88,6637,73.20942,23907.15
TMPV,Stock Options,30-Jun-2026,400,Put,1088,1660,-572,-34.46,11.4,22.05,-48.3,4383,505.97352,403.05
NIFTY,Index Options,02-Jun-2026,22550,Put,1803,2348,-545,-23.21,1.35,3.15,-57.14,28371,36.69788,23907.15
ONGC,Stock Futures,30-Jun-2026,0,-,38919,39448,-529,-1.34,274.6,289.85,-5.26,10253,64144.04962,273.3
COALINDIA,Stock Options,30-Jun-2026,465,Put,696,1195,-499,-41.76,16.2,19.7,-17.77,2682,788.22639,463.6
NIFTY,Index Options,09-Jun-2026,24100,Put,1393,1865,-472,-25.31,296.25,343.15,-13.67,7233,1489.70144,23907.15
NIFTY,Index Options,02-Jun-2026,21800,Put,5735,6192,-457,-7.38,0.85,2.3,-63.04,29163,23.88449,23907.15
