Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,15-Sep-2026,22000,Put,121763,44521,77242,173.5,1.7,1.4,21.43,1058357,1527.20915,23398.1
NIFTY,Index Options,15-Sep-2026,21700,Put,92667,25011,67656,270.5,1.3,0.95,36.84,626120,630.8159,23398.1
NIFTY,Index Options,15-Sep-2026,22900,Put,104419,53376,51043,95.63,8.1,7.85,3.18,1172200,9524.125,23398.1
NIFTY,Index Options,15-Sep-2026,22700,Put,77150,40916,36234,88.56,4.55,4.25,7.06,876460,3663.16457,23398.1
NIFTY,Index Options,22-Sep-2026,21700,Put,47139,16040,31099,193.88,8.05,5.45,47.71,92339,447.1516,23398.1
NIFTY,Index Options,15-Sep-2026,22850,Put,51854,22052,29802,135.14,6.7,6.65,0.75,586535,3858.22723,23398.1
NIFTY,Index Options,15-Sep-2026,23300,Call,42724,14305,28419,198.66,210.05,191.9,9.46,5476228,447257.23133,23398.1
NIFTY,Index Options,22-Sep-2026,22500,Put,36264,9502,26762,281.65,19.9,13.7,45.26,93964,1362.61894,23398.1
NIFTY,Index Options,15-Sep-2026,21800,Put,35926,10427,25499,244.55,1.25,1.1,13.64,314538,357.78697,23398.1
NIFTY,Index Options,15-Sep-2026,22800,Put,98372,73275,25097,34.25,5.9,5.5,7.27,1078392,6084.28766,23398.1
NIFTY,Index Options,22-Sep-2026,22000,Put,30361,6856,23505,342.84,10.7,6.05,76.86,75192,504.87668,23398.1
NIFTY,Index Options,15-Sep-2026,23350,Call,32672,10177,22495,221.04,170.55,156.45,9.01,4381690,308733.8774,23398.1
NIFTY,Index Options,15-Sep-2026,22750,Put,39172,16784,22388,133.39,5.4,4.9,10.2,621038,3027.56025,23398.1
NIFTY,Index Options,22-Sep-2026,23000,Put,43570,21489,22081,102.75,53.85,45.75,17.7,122321,5538.57255,23398.1
NIFTY,Index Options,15-Sep-2026,22600,Put,56437,37474,18963,50.6,3.6,3.4,5.88,787716,2672.72038,23398.1
NIFTY,Index Options,15-Sep-2026,23250,Call,21583,3039,18544,610.2,246.75,229.15,7.68,2628675,247120.42241,23398.1
NIFTY,Index Options,22-Sep-2026,24000,Call,50119,34625,15494,44.75,23.4,22.9,2.18,161659,2013.30118,23398.1
NIFTY,Index Options,22-Sep-2026,23400,Call,31825,16671,15154,90.9,223.95,212.25,5.51,126005,14893.28698,23398.1
NIFTY,Index Options,22-Sep-2026,22700,Put,36714,21651,15063,69.57,28.35,21.5,31.86,91730,2021.27055,23398.1
NIFTY,Index Options,15-Sep-2026,21900,Put,47956,33138,14818,44.72,1.5,1.25,20.0,359622,474.52122,23398.1
NIFTY,Index Options,22-Sep-2026,22200,Put,17639,3640,13999,384.59,13.45,8.0,68.13,50936,430.4092,23398.1
NIFTY,Index Options,22-Sep-2026,23200,Put,25860,12363,13497,109.17,87.6,81.2,7.88,87599,6611.22792,23398.1
NIFTY,Index Options,15-Sep-2026,21950,Put,15404,2202,13202,599.55,1.75,1.25,40.0,212277,293.8975,23398.1
HDFCBANK,Stock Options,29-Sep-2026,720,Call,44577,31570,13007,41.2,9.35,4.2,122.62,108083,4355.7449,708.25
NIFTY,Index Options,29-Sep-2026,23500,Call,49179,36867,12312,33.4,227.95,220.55,3.36,145873,17621.82308,23398.1
