Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,28-Jul-2026,0,-,65738,131082,-65344,-49.85,741.0,744.45,-0.46,83636,403240.5195,740.25
NIFTY,Index Options,28-Jul-2026,25000,Call,182389,231527,-49138,-21.22,0.6,1.4,-57.14,758461,463.41967,23995.95
RELIANCE,Stock Futures,28-Jul-2026,0,-,47512,94743,-47231,-49.85,1279.2,1279.4,-0.02,53657,343487.96835,1281.0
NIFTY,Index Options,28-Jul-2026,25200,Call,41366,86763,-45397,-52.32,0.4,0.95,-57.89,317352,138.20679,23995.95
NIFTY,Index Options,28-Jul-2026,25500,Call,76102,117609,-41507,-35.29,0.45,0.75,-40.0,218753,83.89177,23995.95
NIFTY,Index Options,28-Jul-2026,25400,Call,16233,55606,-39373,-70.81,0.35,0.75,-53.33,166962,66.20043,23995.95
NIFTY,Index Options,28-Jul-2026,25300,Call,62476,94534,-32058,-33.91,0.35,0.8,-56.25,348047,119.90219,23995.95
NIFTY,Index Options,28-Jul-2026,22000,Put,44865,74090,-29225,-39.45,0.85,1.15,-26.09,172030,90.57379,23995.95
AXISBANK,Stock Futures,28-Jul-2026,0,-,14366,41569,-27203,-65.44,1228.1,1229.4,-0.11,30628,234960.78775,1229.0
NIFTY,Index Options,28-Jul-2026,26000,Call,53778,80594,-26816,-33.27,0.35,0.5,-30.0,131134,36.65195,23995.95
NIFTY,Index Options,28-Jul-2026,22600,Put,13591,38022,-24431,-64.25,1.55,2.35,-34.04,222742,167.94746,23995.95
NIFTY,Index Options,28-Jul-2026,23300,Put,96173,119895,-23722,-19.79,2.75,11.45,-75.98,1204605,1988.80285,23995.95
NIFTY,Index Options,28-Jul-2026,24650,Call,23099,44034,-20935,-47.54,0.85,2.4,-64.58,359404,341.07439,23995.95
NIFTY,Index Options,28-Jul-2026,22700,Put,26905,47820,-20915,-43.74,1.5,2.75,-45.45,378220,307.30375,23995.95
NIFTY,Index Options,28-Jul-2026,24500,Call,159855,179756,-19901,-11.07,1.6,3.9,-58.97,1427390,2041.1677,23995.95
IDEA,Stock Futures,28-Jul-2026,0,-,15187,34700,-19513,-56.23,13.11,13.16,-0.38,21382,200815.78833,13.06
COALINDIA,Stock Futures,28-Jul-2026,0,-,11216,27935,-16719,-59.85,426.95,428.5,-0.36,19252,111750.06294,427.0
NIFTY,Index Options,28-Jul-2026,22800,Put,50879,65697,-14818,-22.56,1.8,3.25,-44.62,393370,352.85289,23995.95
NIFTY,Index Options,28-Jul-2026,24900,Call,39475,53728,-14253,-26.53,0.6,1.5,-60.0,305342,196.48757,23995.95
NIFTY,Index Options,28-Jul-2026,24700,Call,67633,81750,-14117,-17.27,0.85,2.25,-62.22,605490,523.4461,23995.95
BANKNIFTY,Index Options,28-Jul-2026,60000,Call,38836,52396,-13560,-25.88,1.9,3.95,-51.9,117558,94.8693,57087.2
NIFTY,Index Options,28-Jul-2026,25100,Call,36738,50214,-13476,-26.84,0.5,1.15,-56.52,148513,78.19209,23995.95
NIFTY,Index Options,28-Jul-2026,23200,Put,80329,93459,-13130,-14.05,2.45,8.15,-69.94,921704,1306.05456,23995.95
NMDC,Stock Futures,28-Jul-2026,0,-,13379,25932,-12553,-48.41,83.46,83.59,-0.16,13798,78067.0143,83.57
INDUSTOWER,Stock Futures,28-Jul-2026,0,-,13849,25826,-11977,-46.38,385.0,394.25,-2.35,14491,96417.75233,385.5
