Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
BANKNIFTY,Index Options,28-Jul-2026,57500,Call,14359,9371,4988,53.23,799.05,637.5,25.34,77070,18257.03523,57252.45
HDFCBANK,Stock Futures,29-Sep-2026,0,-,16182,11485,4697,40.9,827.5,822.1,0.66,4885,26371.40382,817.0
WIPRO,Stock Futures,25-Aug-2026,0,-,14644,10660,3984,37.37,169.79,168.86,0.55,4782,24370.9848,172.94
BHARTIARTL,Stock Options,28-Jul-2026,1980,Call,4236,640,3596,561.88,9.2,5.25,75.24,15793,1118.49974,1935.1
SUNPHARMA,Stock Options,28-Jul-2026,1960,Call,7109,3748,3361,89.67,20.0,9.55,109.42,21402,1585.03212,1940.7
TCS,Stock Options,28-Jul-2026,2040,Call,5421,2195,3226,146.97,71.0,69.85,1.65,16850,2434.36162,2059.0
RELIANCE,Stock Options,28-Jul-2026,1310,Call,7618,4523,3095,68.43,16.8,15.5,8.39,10792,994.4828,1280.9
RELIANCE,Stock Futures,29-Sep-2026,0,-,12914,9835,3079,31.31,1299.0,1291.5,0.58,3309,21589.9014,1280.9
LODHA,Stock Futures,28-Jul-2026,0,-,23288,20267,3021,14.91,1132.0,1071.0,5.7,9165,63547.81875,1200.0
KALYANKJIL,Stock Options,28-Jul-2026,450,Call,2994,297,2697,908.08,17.0,1.1,1445.45,44920,8398.917,439.75
HDFCBANK,Stock Options,28-Jul-2026,830,Call,11097,8547,2550,29.84,10.7,9.95,7.54,17161,1249.3208,817.0
BANKNIFTY,Index Options,28-Jul-2026,57400,Call,3894,1375,2519,183.2,863.85,678.7,27.28,36313,9269.07481,57252.45
NIFTY,Index Options,28-Jul-2026,24100,Call,26740,24325,2415,9.93,229.2,227.8,0.61,38221,6560.71109,23962.8
NIFTY,Index Options,29-Dec-2026,26000,Call,31994,29736,2257,7.59,293.95,293.35,0.2,8339,1683.88593,23962.8
LTM,Stock Options,28-Jul-2026,3900,Call,2725,649,2076,319.88,149.85,93.05,61.04,4023,778.57119,3872.6
TCS,Stock Futures,28-Jul-2026,0,-,204416,202451,1965,0.97,2053.0,2043.9,0.45,20664,94696.6545,2059.0
INFY,Stock Options,28-Jul-2026,1050,Put,6067,4293,1774,41.32,32.25,26.35,22.39,10231,1386.09588,1055.3
TCS,Stock Options,28-Jul-2026,2060,Call,7163,5424,1739,32.06,60.3,60.1,0.33,14876,1864.3347,2059.0
KOTAKBANK,Stock Futures,29-Sep-2026,0,-,11675,9988,1687,16.89,381.95,375.65,1.68,1798,13531.0288,377.3
KALYANKJIL,Stock Options,28-Jul-2026,440,Call,1968,340,1628,478.82,21.55,1.5,1336.67,25047,6005.26872,439.75
TMPV,Stock Futures,28-Jul-2026,0,-,50835,49266,1569,3.18,333.65,333.05,0.18,5955,31793.0304,332.0
INFY,Stock Options,28-Jul-2026,1060,Put,4760,3344,1416,42.34,36.95,30.45,21.35,6710,1027.4352,1055.3
BANKNIFTY,Index Options,28-Jul-2026,56700,Call,3312,1923,1389,72.23,1305.0,1032.35,26.41,12144,4613.60275,57252.45
ADANIENT,Stock Futures,28-Jul-2026,0,-,58364,57020,1344,2.36,3090.8,3061.0,0.97,7900,75275.46837,3077.8
LODHA,Stock Futures,25-Aug-2026,0,-,4370,3031,1339,44.18,1106.9,1052.6,5.16,2415,16445.84812,1200.0
