Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
RADICO,9165,6610,2555,38.65,30913,18436.78981,4478.45266,22915.24248,4132
BDL,32743,26534,6209,23.4,44589,30049.98642,6922.54382,36972.53024,1408
FINNIFTY,4878,3969,909,22.9,10393,1952.46,1325.27509,3277.73509,26993
KOTAKBANK,146171,125775,20396,16.22,105583,127462.8252,11117.2774,138580.1026,381
POLICYBZR,40737,35740,4997,13.98,25688,42842.08768,3150.62772,45992.7154,1578
ADANIPOWER,63982,56643,7339,12.96,43517,87458.82169,7859.09508,95317.91677,220
COCHINSHIP,21700,19503,2197,11.26,12617,19603.69196,1583.27392,21186.96588,1508
MANAPPURAM,24147,21709,2438,11.23,29008,55993.8867,6385.4895,62379.3762,347
DIVISLAB,53425,48331,5094,10.54,27438,25859.86812,2447.3702,28307.23832,6857
LODHA,27676,25138,2538,10.1,40446,62121.20806,6073.98706,68195.19512,1096
DIXON,114404,104323,10081,9.66,269851,192932.01511,43919.86316,236851.87828,13319
UNOMINDA,13557,12382,1175,9.49,10359,20617.53716,1037.79346,21655.33062,1137
JUBLFOOD,27421,25059,2362,9.43,50058,51804.18887,5660.54,57464.72887,440
OBEROIRLTY,24680,22556,2124,9.42,22253,37655.57488,3060.35516,40715.93004,1946
PREMIERENE,18054,16596,1458,8.79,8091,12895.08402,830.82187,13725.90589,1022
MCX,104300,96032,8268,8.61,103087,111202.66892,14023.31559,125225.98452,2727
BLUESTARCO,16178,14927,1251,8.38,8064,5846.60024,628.38226,6474.9825,1595
VBL,61033,56330,4703,8.35,59274,95197.12071,5585.04927,100782.16998,493
CAMS,15100,13957,1143,8.19,10131,9993.18086,1157.67704,11150.8579,788
NIFTYNXT50,793,734,59,8.04,226,2021.60885,14.82311,2036.43197,72685
SOLARINDS,22444,20775,1669,8.03,21406,26616.94026,3970.42835,30587.36862,18553
ASTRAL,32603,30212,2391,7.91,18085,22458.77739,1708.74399,24167.52138,1388
AXISBANK,139973,129708,10265,7.91,86266,126579.51593,10455.45293,137034.96887,1338
SRF,32028,29687,2341,7.89,33892,31509.02422,4170.08262,35679.10684,2830
NIFTY,9250229,8634273,615956,7.13,125530699,728180.64038,3620321.68676,4348502.32714,24430
MIDCPNIFTY,89231,83316,5915,7.1,118464,23049.51434,16891.43407,39940.94841,14612
ANGELONE,18616,17426,1190,6.83,12330,25083.13,2454.87875,27538.00875,345
BSE,90918,85152,5766,6.77,92177,95339.54068,15335.18382,110674.7245,3806
BANKINDIA,28312,26531,1781,6.71,7300,17397.43044,717.29632,18114.72676,140
KAYNES,43303,40579,2724,6.71,39971,25477.6797,6095.86308,31573.54278,3355
BIOCON,28364,26668,1696,6.36,14998,36544.504,2737.919,39282.423,423
GODFRYPHLP,8697,8186,511,6.24,1525,3320.75755,141.35715,3462.1147,2144
CHOLAFIN,31894,30021,1873,6.24,32149,59804.78487,6577.31731,66382.10218,1851
CROMPTON,30438,28736,1702,5.92,5316,7933.59546,552.53151,8486.12697,272
NBCC,24415,23051,1364,5.92,10016,18338.4838,1114.20855,19452.69235,99
ADANIENSOL,39598,37408,2190,5.85,43011,77847.8688,14750.31431,92598.18311,1627
ICICIPRULI,28763,27195,1568,5.77,12370,17204.86541,871.9679,18076.83331,484
INDIANB,27561,26075,1486,5.7,7617,17156.6782,968.8689,18125.5471,787
ULTRACEMCO,70000,66236,3764,5.68,18063,20897.45126,1183.17801,22080.62927,11675
LTF,30773,29131,1642,5.64,33378,39611.97427,5818.43227,45430.40655,335
APLAPOLLO,23156,21950,1206,5.49,10246,11795.90524,1069.82876,12865.734,1807
ABB,33078,31366,1712,5.46,28634,30923.80885,4628.11677,35551.92562,7064
LICHSGFIN,35490,33654,1836,5.46,6705,8175.5825,567.4572,8743.0397,549
SUZLON,56880,53949,2931,5.43,23309,28279.44179,2966.10024,31245.54203,55
HDFCLIFE,58085,55114,2971,5.39,20100,23811.60166,1917.34829,25728.94995,563
BANKBARODA,86106,81715,4391,5.37,28957,32146.38706,3378.52827,35524.91533,249
PGEL,22746,21606,1140,5.28,18217,15684.652,2306.05945,17990.71145,573
INDUSTOWER,83994,79811,4183,5.24,26423,46257.06494,2860.11349,49117.17843,386
HDFCBANK,725567,690296,35271,5.11,480114,368402.57616,40149.50348,408552.07965,828
HAL,65991,62785,3206,5.11,32527,20884.38825,4196.45593,25080.84418,4442
AUBANK,34295,32642,1653,5.06,28943,58544.0882,5791.2034,64335.2916,1060
JSWENERGY,34452,32842,1610,4.9,21560,27384.01131,2507.97274,29891.98406,548
MAZDOCK,32497,30985,1512,4.88,11818,10848.276,1395.33142,12243.60742,2573
UNIONBANK,43334,41319,2015,4.88,11818,20378.30603,1619.61681,21997.92285,161
PNB,60550,57770,2780,4.81,14839,25444.5272,1882.0592,27326.5864,104
CIPLA,56812,54282,2530,4.66,15863,9623.67416,1114.22135,10737.89551,1470
ADANIGREEN,51707,49424,2283,4.62,31959,52135.85424,8168.77248,60304.62672,1550
DABUR,43148,41316,1832,4.43,38623,29979.5975,2895.79975,32875.39725,450
VOLTAS,37485,35921,1564,4.35,18979,18580.99863,1588.99627,20169.99491,1280
GODREJPROP,39573,37943,1630,4.3,29035,24470.96492,4367.14349,28838.10842,2047
CONCOR,26881,25774,1107,4.3,12385,15472.77637,1291.352,16764.12837,480
BANKNIFTY,937989,899960,38029,4.23,1573134,364603.06516,245509.88056,610112.94573,58291
EXIDEIND,28061,26960,1101,4.08,22880,19272.9654,4154.57424,23427.53964,416
TITAN,83767,80492,3275,4.07,25452,20246.10234,2843.446,23089.54835,4484
BAJAJHLDNG,5388,5181,207,4.0,2128,5339.12565,232.32787,5571.45353,10865
LUPIN,20888,20120,768,3.82,11264,17044.66431,1674.8238,18719.48812,2490
MOTILALOFS,9057,8728,329,3.77,2896,6412.93954,284.98958,6697.92913,955
PNBHOUSING,18956,18278,678,3.71,6605,13323.92938,949.6331,14273.56248,1090
HINDZINC,52726,50853,1873,3.68,17991,22078.43666,2070.61639,24149.05305,539
OIL,18118,17492,626,3.58,6273,5730.35624,528.8199,6259.17614,426
HINDUNILVR,99081,95747,3334,3.48,32288,42189.9075,2672.32212,44862.22962,2200
MOTHERSON,34564,33409,1155,3.46,9510,20882.97321,1392.40182,22275.37503,145
BPCL,37179,35983,1196,3.32,8763,10060.71043,812.12335,10872.83379,308
SUNPHARMA,92797,89905,2892,3.22,37752,24827.52895,2753.29033,27580.81928,1913
LICI,26183,25377,806,3.18,8274,11310.33372,682.51358,11992.8473,428
APOLLOHOSP,33005,32030,975,3.04,16647,16409.77822,1952.48616,18362.26438,8872
MPHASIS,24924,24188,736,3.04,7372,14505.45805,926.40696,15431.86502,2311
GODREJCP,31904,31002,902,2.91,45939,44792.0391,4368.52535,49160.56445,1099
BAJFINANCE,143180,139164,4016,2.89,33360,52834.57695,4170.02857,57004.60552,1028
ITC,161149,156632,4517,2.88,56220,34832.8089,2737.15341,37569.96231,289
FORTIS,19276,18741,535,2.85,5383,10586.71855,544.13253,11130.85108,980
NESTLEIND,35407,34452,955,2.77,15506,28215.2043,1607.2601,29822.4644,1469
PFC,59065,57491,1574,2.74,15460,20757.16708,1138.82574,21895.99282,421
HAVELLS,30174,29406,768,2.61,5015,6688.0449,394.14655,7082.19145,1182
POLYCAB,29758,29007,751,2.59,13312,27655.15488,2500.6206,30155.77548,9570
MANKIND,16400,15991,409,2.56,6330,8008.66512,657.64292,8666.30805,2530
DELHIVERY,26563,25905,658,2.54,24757,45180.95496,5764.59111,50945.54608,519
RBLBANK,24198,23605,593,2.51,11364,42036.11639,2254.00838,44290.12478,368
RVNL,36504,35623,881,2.47,5921,5302.82271,487.59999,5790.42271,234
CANBK,79795,77874,1921,2.47,12738,25987.17802,2028.0618,28015.23982,126
UNITDSPR,32958,32170,788,2.45,21218,19188.24452,1769.75028,20957.9948,1429
HDFCAMC,23989,23422,567,2.42,7390,18337.80762,957.77712,19295.58474,2771
COLPAL,25818,25209,609,2.42,11428,8264.7081,1091.12742,9355.83552,2082
MFSL,25765,25161,604,2.4,5764,15094.42984,380.68736,15475.1172,1577
KALYANKJIL,47186,46089,1097,2.38,9870,8908.56643,1100.30724,10008.87367,381
INOXWIND,26240,25630,610,2.38,4149,5184.34176,359.30112,5543.64288,86
POWERGRID,56097,54810,1287,2.35,16281,10200.42132,1008.72387,11209.14519,285
MARUTI,133344,130302,3042,2.33,88310,38587.93052,8306.98911,46894.91963,14481
TVSMOTOR,94584,92452,2132,2.31,37030,26501.26907,4698.43879,31199.70787,3702
SIEMENS,30584,29918,666,2.23,17026,16198.61565,1972.8608,18171.47645,3572
ASIANPAINT,57129,55901,1228,2.2,20111,12740.36792,1717.9611,14458.32902,2752
BHEL,55570,54385,1185,2.18,27098,49609.94246,6229.58385,55839.52631,387
SAIL,48187,47169,1018,2.16,6155,23592.59893,670.34878,24262.94771,168
TRENT,71090,69651,1439,2.07,18740,14194.28169,3428.20021,17622.4819,3340
IEX,26531,25994,537,2.07,3672,2783.25354,371.86932,3155.12286,123
IRFC,40417,39603,814,2.06,6912,6058.11106,506.21163,6564.32269,90
LT,152906,149936,2970,1.98,51735,54577.43291,4834.94543,59412.37834,4039
PATANJALI,32229,31609,620,1.96,4137,7140.67943,225.92146,7366.6009,414
FORCEMOT,17752,17412,340,1.95,7868,5688.80655,838.02635,6526.83291,18751
CDSL,38085,37363,722,1.93,13356,12631.5856,1479.83381,14111.41941,1360
NMDC,72427,71079,1348,1.9,10639,15676.5294,848.70045,16525.22985,84
TATAELXSI,49159,48252,907,1.88,10242,6220.15736,933.34947,7153.50683,3660
IDEA,113462,111446,2016,1.81,22399,43280.08521,5068.62103,48348.70624,14
ONGC,79059,77656,1403,1.81,55418,46763.2674,5148.027,51911.2944,243
SBIN,185514,182231,3283,1.8,83498,61940.42242,8036.5281,69976.95052,1038
PRESTIGE,16221,15934,287,1.8,8887,20118.41572,1424.68254,21543.09826,1700
YESBANK,69654,68427,1227,1.79,19889,20558.42175,2644.32726,23202.74901,24
PAYTM,41208,40490,718,1.77,11110,18546.09863,2062.94356,20609.04219,1217
NYKAA,22352,21973,379,1.72,16418,37975.16281,2654.08875,40629.25156,313
UPL,34037,33461,576,1.72,10668,14384.73826,1611.9523,15996.69057,609
BEL,134536,132333,2203,1.66,87368,59159.32216,10256.90618,69416.22834,425
IDFCFIRSTB,59177,58223,954,1.64,24978,37871.35537,2976.28999,40847.64537,81
SBILIFE,32351,31836,515,1.62,4797,4951.14551,405.93768,5357.0832,1783
PETRONET,24157,23790,367,1.54,2844,3053.29962,160.14625,3213.44587,275
IOC,48036,47323,713,1.51,9710,12518.96246,852.93292,13371.89538,141
TCS,388726,383090,5636,1.47,111844,69431.21595,9572.91387,79004.12982,2059
GVT&D,26489,26106,383,1.47,33454,26744.75456,5637.48888,32382.24345,4562
INDIGO,78571,77440,1131,1.46,18542,17831.45661,2484.34983,20315.80644,5405
JIOFIN,101742,100285,1457,1.45,26089,24485.15948,2881.74554,27366.90502,239
WAAREEENER,62966,62089,877,1.41,8586,11483.20936,677.1724,12160.38176,2874
ICICIBANK,234824,231596,3228,1.39,86692,134784.3938,10797.36742,145581.76122,1426
BHARTIARTL,158006,155851,2155,1.38,62353,71858.78831,5968.56633,77827.35464,1927
TATASTEEL,130018,128354,1664,1.3,30453,23003.2913,2585.70042,25588.99172,190
COALINDIA,87242,86138,1104,1.28,29313,23641.4083,2044.05889,25685.4672,432
SUPREMEIND,22167,21887,280,1.28,8968,12676.67289,1064.16455,13740.83744,3238
RECLTD,48290,47684,606,1.27,9363,9065.65495,651.00813,9716.66309,365
KEI,16668,16462,206,1.25,4598,11984.19195,644.52038,12628.71233,5250
TMPV,111039,109688,1351,1.23,41295,29773.90928,3622.50864,33396.41792,347
ADANIENT,97159,96039,1120,1.17,49677,78348.19628,10282.07978,88630.27607,3205
HINDPETRO,34567,34177,390,1.14,6957,12560.44684,927.38398,13487.83083,400
GRASIM,61992,61310,682,1.11,12012,11378.74445,1346.47095,12725.2154,3217
NAM-INDIA,12324,12189,135,1.11,1644,4212.67218,94.75356,4307.42575,1206
SBICARD,62222,61551,671,1.09,9359,10333.63024,608.77808,10942.40832,604
ICICIGI,18532,18333,199,1.09,1920,2030.61267,110.12105,2140.73372,1788
NAUKRI,42361,41913,448,1.07,11477,17907.69233,1084.78381,18992.47614,1025
DRREDDY,43666,43210,456,1.06,16093,15777.35162,1924.97631,17702.32793,1364
IREDA,22120,21896,224,1.02,2843,5169.14053,246.96816,5416.1087,126
LTM,41335,40937,398,0.97,6180,8365.02852,613.24704,8978.27556,3742
INDHOTEL,32893,32597,296,0.91,14229,19709.6104,1698.9219,21408.5323,735
MUTHOOTFIN,36125,35802,323,0.9,31581,38390.86504,5267.23645,43658.10149,3144
BRITANNIA,28390,28144,246,0.87,11129,13324.72982,937.71766,14262.44748,5449
VMM,11385,11288,97,0.86,2292,4202.444,192.01877,4394.46278,119
DLF,74170,73567,603,0.82,35244,63594.33171,4354.5055,67948.83721,671
KFINTECH,17470,17339,131,0.76,7045,11537.28116,701.15632,12238.43748,882
BHARATFORG,25266,25084,182,0.73,7883,20547.08945,1324.1021,21871.19155,2135
SHREECEM,18872,18738,134,0.72,6250,3464.15132,179.8049,3643.95622,26660
BANDHANBNK,43887,43579,308,0.71,24146,51197.72112,3845.75688,55043.478,208
HINDALCO,107449,106748,701,0.66,65014,82727.9719,7627.80851,90355.78041,979
PIDILITIND,17615,17506,109,0.62,2756,4205.0689,260.1734,4465.2423,1615
LAURUSLABS,30802,30618,184,0.6,10897,33882.46948,2438.70729,36321.17677,1528
TATACONSUM,45080,44831,249,0.56,6711,9966.67221,522.29331,10488.96552,1115
HCLTECH,146496,145699,797,0.55,56170,39954.31912,5407.32752,45361.64664,1135
JSWSTEEL,77553,77144,409,0.53,10084,13799.73388,1099.73308,14899.46697,1242
COFORGE,61372,61054,318,0.52,16532,19945.87191,2943.34419,22889.21611,1483
JINDALSTEL,32906,32761,145,0.44,6918,11978.51962,687.68387,12666.2035,1060
NTPC,119354,118863,491,0.41,27319,16347.16665,1617.9873,17965.15395,355
AUROPHARMA,32349,32222,127,0.39,18620,20540.4144,2925.37575,23465.79015,1593
SWIGGY,43126,42974,152,0.35,12782,13034.09433,1428.7549,14462.84924,250
SHRIRAMFIN,59916,59723,193,0.32,17802,35462.98379,3003.36283,38466.34662,1065
TATAPOWER,80793,80542,251,0.31,21701,12400.19859,1796.5571,14196.7557,377
WIPRO,180649,180230,419,0.23,23428,26245.9788,2070.5196,28316.4984,174
VEDL,105755,105604,151,0.14,25022,10944.75251,2448.30273,13393.05525,281
AMBUJACEM,91782,91666,116,0.13,11928,15978.9348,949.32972,16928.26452,441
TIINDIA,12691,12685,6,0.05,3768,7258.9533,380.57166,7639.52496,2998
SONACOMS,21138,21134,4,0.02,6536,14098.20968,892.49531,14990.70499,668
FEDERALBNK,48655,48651,4,0.01,11949,19137.86225,1552.20725,20690.0695,330
ALKEM,13631,13631,0,0.0,4658,7171.10225,415.32711,7586.42936,5598
GAIL,31671,31672,-1,0.0,6984,7580.67887,520.44384,8101.12272,174
PERSISTENT,76209,76215,-6,-0.01,21769,22650.56385,2967.05825,25617.6221,4720
M&M,153357,153391,-34,-0.02,88105,67713.0347,10089.72534,77802.76004,3202
TECHM,51891,51903,-12,-0.02,10154,21617.88516,1437.42348,23055.30864,1408
CUMMINSIND,30410,30426,-16,-0.05,12004,28373.68572,1833.95098,30207.6367,5582
EICHERMOT,73572,73615,-43,-0.06,36633,26945.24675,3601.37712,30546.62387,7461
DALBHARAT,19450,19473,-23,-0.12,3063,3971.25784,236.16521,4207.42305,1770
MARICO,28382,28445,-63,-0.22,12619,17776.5162,1357.62192,19134.13812,837
BOSCHLTD,16528,16567,-39,-0.24,8136,12806.41859,1235.97119,14042.38978,41925
ABCAPITAL,18719,18780,-61,-0.32,17519,32319.93412,4635.5633,36955.49742,410
PIIND,25875,25960,-85,-0.33,6759,8483.53359,438.11157,8921.64516,2682
GMRAIRPORT,31534,31639,-105,-0.33,5929,11695.35496,821.53154,12516.8865,113
INFY,487637,489269,-1632,-0.33,97243,75844.51804,8347.44804,84191.96608,1043
MAXHEALTH,38652,38796,-144,-0.37,23553,21479.59059,2456.27303,23935.86363,1132
GLENMARK,39752,39927,-175,-0.44,17803,29055.63765,3116.0904,32171.72805,2271
ETERNAL,119268,119795,-527,-0.44,21184,35978.66988,2722.5926,38701.26248,283
NHPC,30276,30434,-158,-0.52,8844,6684.75742,689.4956,7374.25302,79
HYUNDAI,23361,23487,-126,-0.54,6329,10837.95297,486.90273,11324.85571,2006
PHOENIXLTD,14142,14233,-91,-0.64,12607,30519.71804,1477.33456,31997.0526,2115
RELIANCE,451028,454053,-3025,-0.67,218483,164856.78045,20917.22925,185774.0097,1321
OFSS,22670,22828,-158,-0.69,14815,14945.21671,2545.17832,17490.39503,11100
BAJAJFINSV,74704,75233,-529,-0.7,24796,26047.4862,2055.30198,28102.78818,1874
ASHOKLEY,57785,58206,-421,-0.72,21491,30804.528,3451.67,34256.198,166
PAGEIND,18502,18643,-141,-0.76,2651,5464.81737,323.34798,5788.16536,42505
NATIONALUM,51669,52277,-608,-1.16,25098,33316.899,3352.33406,36669.23306,351
KPITTECH,66514,67384,-870,-1.29,42569,29490.49158,3928.46012,33418.9517,559
ZYDUSLIFE,17376,17645,-269,-1.52,13364,18737.96355,2207.55384,20945.51739,1146
NUVAMA,7324,7445,-121,-1.63,2306,4767.7355,440.2747,5208.0102,1870
TORNTPHARM,28996,29479,-483,-1.64,11564,15597.83253,1020.03476,16617.8673,4818
ADANIPORTS,71206,72445,-1239,-1.71,19355,22373.88415,2725.08939,25098.97354,1864
AMBER,30926,31687,-761,-2.4,17104,20019.98016,3110.54827,23130.52843,7615
DMART,51811,53171,-1360,-2.56,39859,33402.27232,3949.85946,37352.13178,4054
INDUSINDBK,79802,82211,-2409,-2.93,76293,102584.34634,10803.62269,113387.96903,1011
HEROMOTOCO,82456,85852,-3396,-3.96,51491,33536.85267,5865.48294,39402.33561,4942
CGPOWER,43313,45266,-1953,-4.31,54952,63525.56642,9643.85307,73169.4195,924
360ONE,17307,18320,-1013,-5.53,5801,11587.27295,464.6078,12051.88075,1137
POWERINDIA,48458,51654,-3196,-6.19,86382,82442.94591,13903.80143,96346.74734,32390
BAJAJ-AUTO,67288,72138,-4850,-6.72,71743,68224.04743,7471.44969,75695.49713,10028
