Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,01-Sep-2026,25500,Call,150121,183792,-33671,-18.32,0.6,1.2,-50.0,491706,262.07929,24175.65
NIFTY,Index Options,01-Sep-2026,24400,Call,161255,188213,-26958,-14.32,23.85,31.8,-25.0,2639734,46876.39637,24175.65
NIFTY,Index Options,01-Sep-2026,24300,Put,55528,76040,-20512,-26.98,123.4,162.35,-23.99,1573082,152475.69209,24175.65
NIFTY,Index Options,01-Sep-2026,26000,Call,43380,61805,-18425,-29.81,0.45,0.75,-40.0,159334,53.85489,24175.65
NIFTY,Index Options,01-Sep-2026,24200,Call,139846,153688,-13842,-9.01,97.2,98.75,-1.57,5461657,340949.39988,24175.65
NIFTY,Index Options,01-Sep-2026,25300,Call,62568,75694,-13126,-17.34,0.75,1.45,-48.28,231866,159.75567,24175.65
NIFTY,Index Options,01-Sep-2026,25000,Call,161658,174325,-12667,-7.27,1.3,2.55,-49.02,883680,1016.67384,24175.65
NIFTY,Index Options,01-Sep-2026,25050,Call,24893,33304,-8411,-25.26,1.1,2.25,-51.11,243886,239.3741,24175.65
NIFTY,Index Options,01-Sep-2026,24400,Put,26469,34803,-8334,-23.95,196.3,234.65,-16.34,356022,51070.82186,24175.65
NIFTY,Index Options,01-Sep-2026,25900,Call,7915,16085,-8170,-50.79,0.5,0.7,-28.57,46528,15.42403,24175.65
NIFTY,Index Options,01-Sep-2026,25200,Call,76806,84360,-7554,-8.95,0.85,1.65,-48.48,488314,371.36279,24175.65
NIFTY,Index Options,01-Sep-2026,25800,Call,20465,27457,-6992,-25.47,0.5,0.75,-33.33,61735,23.27409,24175.65
NIFTY,Index Options,01-Sep-2026,22800,Put,12813,19396,-6583,-33.94,1.15,1.25,-8.0,181940,157.28713,24175.65
NIFTY,Index Options,01-Sep-2026,25100,Call,78468,84732,-6264,-7.39,1.0,1.95,-48.72,506491,457.61461,24175.65
NIFTY,Index Options,29-Sep-2026,24500,Put,67451,73397,-5946,-8.1,346.65,384.8,-9.91,31977,7565.96605,24175.65
NIFTY,Index Options,01-Sep-2026,24900,Call,82989,88522,-5533,-6.25,1.45,3.1,-53.23,605481,846.15969,24175.65
NIFTY,Index Options,01-Sep-2026,25700,Call,33430,38840,-5410,-13.93,0.5,0.85,-41.18,116234,43.82021,24175.65
NIFTY,Index Options,01-Sep-2026,24500,Put,26577,31603,-5026,-15.9,283.95,317.5,-10.57,166091,32775.31834,24175.65
NIFTY,Index Options,08-Sep-2026,24950,Call,5644,10657,-5013,-47.04,8.35,9.35,-10.7,23600,122.5666,24175.65
NIFTY,Index Options,01-Sep-2026,24950,Call,29697,34472,-4775,-13.85,1.25,2.75,-54.55,288672,360.26265,24175.65
NIFTY,Index Options,01-Sep-2026,24350,Put,20942,25540,-4598,-18.0,154.9,195.0,-20.56,351037,41600.69279,24175.65
NIFTY,Index Options,08-Sep-2026,24300,Put,19216,23392,-4176,-17.85,165.9,201.35,-17.61,71436,8660.75776,24175.65
NIFTY,Index Options,01-Sep-2026,25150,Call,17902,21068,-3166,-15.03,0.9,1.8,-50.0,177133,151.98011,24175.65
NIFTY,Index Options,01-Sep-2026,25250,Call,14524,17608,-3084,-17.51,0.75,1.5,-50.0,95245,68.10017,24175.65
RELIANCE,Stock Options,29-Sep-2026,1380,Call,2600,5539,-2939,-53.06,3.4,4.15,-18.07,7912,134.504,1287.0
