Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,28-Jul-2026,23900,Put,190077,48841,141236,289.18,17.7,167.4,-89.43,8312324,245945.04251,23995.95
NIFTY,Index Options,28-Jul-2026,24000,Put,208738,72119,136619,189.44,42.15,237.1,-82.22,7020028,368053.04801,23995.95
NIFTY,Index Options,28-Jul-2026,23950,Put,153585,20168,133417,661.53,27.05,200.7,-86.52,7465095,294632.36946,23995.95
HDFCBANK,Stock Futures,25-Aug-2026,0,-,416065,338076,77989,23.07,745.75,748.1,-0.31,96539,467835.23442,740.25
NIFTY,Index Options,28-Jul-2026,23850,Put,89043,34522,54521,157.93,11.9,139.05,-91.44,3511642,70257.42149,23995.95
NIFTY,Index Options,28-Jul-2026,23800,Put,159661,124560,35101,28.18,8.65,113.6,-92.39,4580234,64038.54167,23995.95
NIFTY,Index Options,28-Jul-2026,24050,Put,44565,10754,33811,314.4,65.55,276.5,-76.29,1796931,128363.76598,23995.95
NIFTY,Index Options,28-Jul-2026,23700,Put,157575,127850,29725,23.25,5.75,72.15,-92.03,2981419,21588.45497,23995.95
NIFTY,Index Options,28-Jul-2026,24250,Call,90216,60689,29527,48.65,8.4,10.55,-20.38,1716058,8231.93022,23995.95
NIFTY,Index Options,28-Jul-2026,24300,Call,163501,137715,25786,18.72,4.8,8.25,-41.82,1807845,5981.25518,23995.95
NIFTY,Index Options,28-Jul-2026,23750,Put,85420,59894,25526,42.62,6.95,91.8,-92.43,2078435,20697.05573,23995.95
NIFTY,Index Options,04-Aug-2026,25000,Call,54124,30975,23149,74.73,3.55,3.65,-2.74,105505,238.65231,23995.95
NIFTY,Index Options,04-Aug-2026,23000,Put,44860,22429,22431,100.01,8.5,27.85,-69.48,133012,822.21367,23995.95
NIFTY,Index Options,04-Aug-2026,24000,Put,43512,21358,22154,103.73,131.7,311.0,-57.65,209174,24066.82833,23995.95
IDEA,Stock Futures,25-Aug-2026,0,-,70371,50691,19680,38.82,13.17,13.23,-0.45,21840,206366.0508,13.06
BANKNIFTY,Index Options,28-Jul-2026,57000,Put,39532,21936,17596,80.22,111.5,418.95,-73.39,1332833,64031.96298,57087.2
NIFTY,Index Options,28-Jul-2026,23650,Put,79608,62179,17429,28.03,5.0,57.35,-91.28,1429315,8017.74249,23995.95
NIFTY,Index Options,04-Aug-2026,21600,Put,37244,20676,16568,80.13,2.85,3.8,-25.0,47062,79.22887,23995.95
NIFTY,Index Options,28-Jul-2026,24350,Call,55875,39432,16443,41.7,2.95,6.6,-55.3,1015789,2508.99883,23995.95
COALINDIA,Stock Futures,25-Aug-2026,0,-,44246,28519,15727,55.15,424.65,426.2,-0.36,19786,114189.9525,427.0
NIFTY,Index Options,28-Jul-2026,24100,Put,54230,38537,15693,40.72,94.2,316.1,-70.2,1445098,138746.02662,23995.95
NIFTY,Index Options,04-Aug-2026,23500,Put,33132,18515,14617,78.95,23.5,99.85,-76.46,133307,3319.54426,23995.95
NIFTY,Index Options,04-Aug-2026,23900,Put,21369,7716,13653,176.94,92.55,256.45,-63.91,167644,15149.90445,23995.95
NIFTY,Index Options,04-Aug-2026,25500,Call,28512,14860,13652,91.87,1.25,1.55,-19.35,85521,85.60652,23995.95
NIFTY,Index Options,04-Aug-2026,23700,Put,31302,17865,13437,75.21,46.5,163.65,-71.59,117879,5676.87582,23995.95
