Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,11-Aug-2026,24600,Call,184330,85122,99208,116.55,109.65,174.5,-37.16,4743018,372175.13642,24570.65
NIFTY,Index Options,11-Aug-2026,25300,Call,116241,68456,47785,69.8,2.35,4.3,-45.35,903673,1991.24345,24570.65
NIFTY,Index Options,11-Aug-2026,25500,Call,149629,103775,45854,44.19,1.35,2.0,-32.5,937686,1090.99766,24570.65
NIFTY,Index Options,11-Aug-2026,24550,Call,59052,15904,43148,271.3,137.0,207.4,-33.94,2455353,228256.98093,24570.65
NIFTY,Index Options,11-Aug-2026,25000,Call,174429,135650,38779,28.59,10.6,25.9,-59.07,1630908,16929.64049,24570.65
NIFTY,Index Options,11-Aug-2026,24800,Call,139921,102593,37328,36.38,37.4,76.35,-51.02,2048001,62140.44634,24570.65
NIFTY,Index Options,11-Aug-2026,25050,Call,56559,27685,28874,104.29,7.75,19.0,-59.21,555499,4130.69056,24570.65
NIFTY,Index Options,11-Aug-2026,24900,Call,117556,89438,28118,31.44,20.1,45.5,-55.82,1279098,22423.22748,24570.65
NIFTY,Index Options,11-Aug-2026,24950,Call,52668,25899,26769,103.36,14.85,34.7,-57.2,747234,10058.89049,24570.65
NIFTY,Index Options,11-Aug-2026,24700,Call,154059,128178,25881,20.19,66.35,118.8,-44.15,2749988,140622.01137,24570.65
NIFTY,Index Options,11-Aug-2026,24650,Call,93160,67656,25504,37.7,86.05,145.25,-40.76,2442869,157293.89204,24570.65
NIFTY,Index Options,11-Aug-2026,25250,Call,49204,24427,24777,101.43,3.1,5.75,-46.09,483149,1328.41817,24570.65
NIFTY,Index Options,11-Aug-2026,23800,Put,79026,56143,22883,40.76,2.0,3.0,-33.33,536188,1066.47793,24570.65
NIFTY,Index Options,11-Aug-2026,25100,Call,118924,98104,20820,21.22,5.9,13.6,-56.62,808114,4564.63192,24570.65
NIFTY,Index Options,11-Aug-2026,25200,Call,100337,81273,19064,23.46,3.6,7.5,-52.0,776068,2638.24316,24570.65
NIFTY,Index Options,18-Aug-2026,23800,Put,28862,9940,18922,190.36,13.35,13.9,-3.96,46477,448.31714,24570.65
NIFTY,Index Options,11-Aug-2026,23900,Put,71493,53062,18431,34.73,2.5,3.9,-35.9,522830,1396.74034,24570.65
NIFTY,Index Options,11-Aug-2026,25600,Call,105971,88075,17896,20.32,1.1,1.45,-24.14,391047,358.39457,24570.65
NIFTY,Index Options,11-Aug-2026,24500,Call,60097,42612,17485,41.03,167.85,242.5,-30.78,1858373,210339.01881,24570.65
NIFTY,Index Options,11-Aug-2026,24850,Call,49370,32204,17166,53.3,27.3,59.75,-54.31,972280,22852.46912,24570.65
NIFTY,Index Options,18-Aug-2026,25400,Call,29699,12770,16929,132.57,9.75,15.5,-37.1,55493,394.61072,24570.65
NIFTY,Index Options,11-Aug-2026,24150,Put,39163,22748,16415,72.16,8.1,9.55,-15.18,529432,4570.05702,24570.65
NIFTY,Index Options,18-Aug-2026,25000,Call,44336,28461,15875,55.78,55.3,80.05,-30.92,88824,3400.62684,24570.65
NIFTY,Index Options,11-Aug-2026,23600,Put,61390,46001,15389,33.45,1.25,2.15,-41.86,396701,520.86841,24570.65
NIFTY,Index Options,11-Aug-2026,25150,Call,41167,25999,15168,58.34,4.6,10.15,-54.68,424086,1855.1642,24570.65
