Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,26-May-2026,0,-,122293,218943,-96650,-44.14,772.0,760.1,1.57,115617,489510.8163,769.0
NIFTY,Index Futures,26-May-2026,0,-,174474,222836,-48362,-21.7,23776.3,23631.4,0.61,88798,1372238.42783,23719.3
ICICIBANK,Stock Futures,26-May-2026,0,-,66781,112987,-46206,-40.89,1271.0,1246.0,2.01,59008,523693.0496,1267.2
NIFTY,Index Options,26-May-2026,23700,Call,74096,116344,-42248,-36.31,182.7,141.45,29.16,3128753,378591.62801,23719.3
RELIANCE,Stock Futures,26-May-2026,0,-,65685,104594,-38909,-37.2,1360.5,1351.1,0.7,44762,304296.5522,1358.0
NIFTY,Index Options,26-May-2026,24700,Call,51867,88230,-36363,-41.21,4.15,4.1,1.22,477835,965.94345,23719.3
AXISBANK,Stock Futures,26-May-2026,0,-,25865,56959,-31094,-54.59,1287.7,1252.8,2.79,38309,305574.13281,1287.0
NIFTY,Index Options,26-May-2026,23600,Call,36100,66943,-30843,-46.07,246.75,189.75,30.04,849211,138730.9304,23719.3
NIFTY,Index Options,26-May-2026,23650,Call,15835,45322,-29487,-65.06,213.55,164.4,29.9,807505,113625.64356,23719.3
BAJFINANCE,Stock Futures,26-May-2026,0,-,19096,47286,-28190,-59.62,918.2,906.5,1.29,32090,220771.1775,916.55
LT,Stock Futures,26-May-2026,0,-,35820,63504,-27684,-43.59,3927.0,3890.3,0.94,30311,208984.79703,3933.0
TMPV,Stock Futures,26-May-2026,0,-,23942,46441,-22499,-48.45,363.4,361.65,0.48,37356,108544.58208,363.95
AMBUJACEM,Stock Futures,26-May-2026,0,-,20917,41260,-20343,-49.3,437.95,436.75,0.27,27159,124975.53337,435.1
JSWSTEEL,Stock Futures,26-May-2026,0,-,18127,37744,-19617,-51.97,1287.5,1282.1,0.42,20746,179907.80791,1287.5
NIFTY,Index Options,26-May-2026,23800,Call,109580,129141,-19561,-15.15,128.4,101.4,26.63,5098919,459295.32676,23719.3
KOTAKBANK,Stock Futures,26-May-2026,0,-,28715,47565,-18850,-39.63,385.4,381.15,1.12,22045,169698.001,384.6
IDEA,Stock Futures,26-May-2026,0,-,31804,49694,-17890,-36.0,13.76,13.59,1.25,21502,211317.62437,13.71
TRENT,Stock Futures,26-May-2026,0,-,18510,36194,-17684,-48.86,4306.0,4172.7,3.19,26320,112165.312,4303.0
WIPRO,Stock Futures,26-May-2026,0,-,48204,65359,-17155,-26.25,202.8,198.45,2.19,36616,222541.0632,202.97
KAYNES,Stock Futures,26-May-2026,0,-,21116,38239,-17123,-44.78,3308.5,3120.1,6.04,20516,66942.06672,3325.8
HINDUNILVR,Stock Futures,26-May-2026,0,-,16071,33148,-17077,-51.52,2210.6,2184.5,1.19,19680,130480.7616,2205.0
ADANIENT,Stock Futures,26-May-2026,0,-,27325,43056,-15731,-36.54,2726.3,2698.2,1.04,18488,155984.92916,2719.1
JIOFIN,Stock Futures,26-May-2026,0,-,35009,50151,-15142,-30.19,238.54,236.12,1.02,18582,104514.27318,238.89
INDIGO,Stock Futures,26-May-2026,0,-,19749,34865,-15116,-43.36,4449.9,4404.4,1.03,19009,126264.62124,4432.0
ETERNAL,Stock Futures,26-May-2026,0,-,32552,47603,-15051,-31.62,243.02,242.45,0.24,17721,104829.37294,242.8
