Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,30-Jun-2026,0,-,210220,355020,-144800,-40.79,797.0,792.7,0.54,182503,801979.3205,796.0
ICICIBANK,Stock Futures,30-Jun-2026,0,-,75029,129958,-54929,-42.27,1388.5,1374.7,1.0,63447,618285.30477,1387.0
NIFTY,Index Futures,30-Jun-2026,0,-,152987,202073,-49086,-24.29,24103.3,24051.8,0.21,87672,1377390.33151,24056.0
WIPRO,Stock Futures,30-Jun-2026,0,-,32660,63558,-30898,-48.61,175.62,175.06,0.32,45426,238677.2892,175.09
SBIN,Stock Futures,30-Jun-2026,0,-,41708,71456,-29748,-41.63,1044.55,1036.35,0.79,41076,323288.658,1045.2
KOTAKBANK,Stock Futures,30-Jun-2026,0,-,36898,64826,-27928,-43.08,409.55,406.9,0.65,34303,281806.0056,409.75
TVSMOTOR,Stock Futures,30-Jun-2026,0,-,20646,47113,-26467,-56.18,3570.0,3447.9,3.54,30308,189221.40601,3578.0
LT,Stock Futures,30-Jun-2026,0,-,27377,53430,-26053,-48.76,4200.0,4177.4,0.54,34172,252436.76528,4202.1
M&M,Stock Futures,30-Jun-2026,0,-,34427,54548,-20121,-36.89,3187.0,3071.9,3.75,30719,195128.31676,3185.3
HINDUNILVR,Stock Futures,30-Jun-2026,0,-,25511,45473,-19962,-43.9,2180.7,2162.1,0.86,22973,150844.39368,2177.0
KAYNES,Stock Futures,30-Jun-2026,0,-,15848,32276,-16428,-50.9,3263.5,3221.4,1.31,33652,111174.4298,3261.0
ULTRACEMCO,Stock Futures,30-Jun-2026,0,-,21197,37253,-16056,-43.1,11481.0,11457.0,0.21,19328,111824.0768,11455.0
MARUTI,Stock Futures,30-Jun-2026,0,-,25644,41558,-15914,-38.29,13779.0,13256.0,3.95,31650,217647.71325,13753.0
TMPV,Stock Futures,30-Jun-2026,0,-,37178,52778,-15600,-29.56,353.0,351.2,0.51,28039,79828.15456,352.6
BANKNIFTY,Index Futures,30-Jun-2026,0,-,43341,54731,-11390,-20.81,58255.0,58187.2,0.12,35071,614630.14701,58177.05
BANKBARODA,Stock Futures,30-Jun-2026,0,-,16237,27278,-11041,-40.48,280.1,279.9,0.07,16815,137744.36032,279.5
NIFTY,Index Options,30-Jun-2026,23800,Call,35064,46081,-11017,-23.91,317.7,302.5,5.02,91352,22367.40017,24056.0
SHRIRAMFIN,Stock Futures,30-Jun-2026,0,-,17109,27842,-10733,-38.55,1030.1,1021.4,0.85,15266,130808.47659,1030.8
EICHERMOT,Stock Futures,30-Jun-2026,0,-,15380,25808,-10428,-40.41,7601.0,7589.0,0.16,13869,106585.62273,7600.0
GODREJPROP,Stock Futures,30-Jun-2026,0,-,10904,20908,-10004,-47.85,1857.2,1825.0,1.76,14063,71810.42426,1850.1
IDFCFIRSTB,Stock Futures,30-Jun-2026,0,-,16619,26613,-9994,-37.55,79.45,79.38,0.09,12620,93324.36365,79.39
TATACONSUM,Stock Futures,30-Jun-2026,0,-,11687,21281,-9594,-45.08,1130.2,1098.6,2.88,11694,71831.15511,1131.5
NIFTY,Index Options,30-Jun-2026,23900,Call,31920,41454,-9534,-23.0,234.4,229.5,2.14,182156,34350.61416,24056.0
PNB,Stock Futures,30-Jun-2026,0,-,17064,25925,-8861,-34.18,108.0,107.95,0.05,10452,90648.1056,107.91
SBICARD,Stock Futures,30-Jun-2026,0,-,8415,17082,-8667,-50.74,621.0,607.8,2.17,15063,75594.56928,624.6
