Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
POLICYBZR,43833,32174,11659,36.24,178441,103296.28767,16826.42027,120122.70795,1765
NIFTY,9000464,7843641,1156823,14.75,60514214,594120.48917,2724102.87726,3318223.36643,23270
MAZDOCK,60679,52924,7755,14.65,63318,32474.67498,3696.53368,36171.20866,2210
PNBHOUSING,25370,22133,3237,14.63,28144,35152.04023,2326.47584,37478.51607,1103
FINNIFTY,21683,19069,2614,13.71,25806,2698.7544,2913.67992,5612.43432,25318
NIFTYNXT50,1334,1177,157,13.34,1026,2067.2467,123.38588,2190.63259,71144
SRF,38271,34405,3866,11.24,62537,20546.0116,4638.66164,25184.67324,2536
ABB,32489,29628,2861,9.66,27297,20850.65806,2842.8123,23693.47036,7130
MFSL,25110,23061,2049,8.89,40949,19659.61344,2553.55748,22213.17092,1554
FEDERALBNK,58667,54229,4438,8.18,39413,40090.7795,3213.559,43304.3385,332
TATAELXSI,40729,37679,3050,8.09,21709,8078.20862,938.97952,9017.18815,3381
LTF,42463,39729,2734,6.88,30924,27111.43867,2892.82342,30004.2621,302
CHOLAFIN,33427,31385,2042,6.51,17414,30421.34587,2345.99312,32767.339,1764
PRESTIGE,24928,23533,1395,5.93,8004,10564.27312,543.61372,11107.88685,1440
ATHERENERG,37855,35773,2082,5.82,29782,16332.39472,2347.77007,18680.1648,1550
NYKAA,16285,15427,858,5.56,8978,20214.90218,796.71,21011.61218,323
PREMIERENE,32201,30537,1664,5.45,19653,13863.88529,1390.42293,15254.30822,880
NATIONALUM,50800,48227,2573,5.34,31185,12042.73856,2493.9315,14536.67006,355
MAHABANK,13915,13220,695,5.26,9664,5901.01525,626.24705,6527.2623,80
LICI,68553,65242,3311,5.07,30652,25220.25674,2008.96192,27229.21866,400
PNB,51786,49758,2028,4.08,42312,47540.872,5059.9936,52600.8656,116
NAM-INDIA,19511,18761,750,4.0,6263,8913.82162,327.81631,9241.63793,1119
DELHIVERY,23394,22501,893,3.97,7422,12920.04228,651.20264,13571.24492,425
TCS,261715,251987,9728,3.86,389534,145764.02515,22876.48977,168640.51493,2190
BANKINDIA,28325,27305,1020,3.74,11417,16222.48628,890.88844,17113.37472,138
UNOMINDA,16684,16093,591,3.67,8501,12825.29363,412.8388,13238.13243,1205
BLUESTARCO,34264,33089,1175,3.55,21729,21993.26155,1378.60888,23371.87043,1553
VEDL,121314,117265,4049,3.45,42568,7792.75052,2056.7129,9849.46342,257
MOTILALOFS,13659,13205,454,3.44,8612,10900.44072,818.40403,11718.84475,988
BANKNIFTY,1316619,1273421,43198,3.39,2788949,248260.47004,302219.86441,550480.33445,56055
DRREDDY,62255,60248,2007,3.33,53822,45550.99468,3292.95675,48843.95143,1175
RADICO,13784,13345,439,3.29,6652,6120.30379,371.67831,6491.9821,4380
LICHSGFIN,61917,59949,1968,3.28,25355,41866.2388,1275.0416,43141.2804,545
TIINDIA,20690,20036,654,3.26,7207,5740.04966,352.00712,6092.05678,2598
ALKEM,20539,19900,639,3.21,14473,14035.17665,840.75545,14875.9321,5348
HAVELLS,41565,40324,1241,3.08,11463,9725.37045,680.29175,10405.6622,1092
TECHM,59867,58156,1711,2.94,32681,42457.185,3054.50256,45511.68756,1561
DIVISLAB,77399,75236,2163,2.87,54288,35589.4813,4830.8533,40420.3346,9323
ASHOKLEY,63411,61639,1772,2.87,35687,27645.275,3912.906,31558.181,158
CAMS,25105,24408,697,2.86,9059,7281.33854,407.25613,7688.59467,714
BANKBARODA,86815,84654,2161,2.55,32327,25614.19809,2515.77407,28129.97216,232
HCLTECH,113813,111007,2806,2.53,85124,38209.45564,5104.56948,43314.02512,1258
WAAREEENER,74240,72431,1809,2.5,28960,16850.54346,1075.41679,17925.96025,2473
BSE,165122,161101,4021,2.5,142670,72285.84326,15515.05808,87800.90134,3259
SIEMENS,40164,39211,953,2.43,19889,14479.49132,1765.99062,16245.48194,3763
LTM,51427,50210,1217,2.42,19147,15412.81758,1572.93462,16985.7522,4265
GODFRYPHLP,11159,10901,258,2.37,2957,1813.69971,147.35756,1961.05728,1943
HINDPETRO,34603,33826,777,2.3,7346,10232.58541,560.58176,10793.16717,350
RELIANCE,638103,623843,14260,2.29,300524,119825.3301,15545.9258,135371.2559,1243
GODREJPROP,60216,58871,1345,2.28,26578,18022.12886,1831.83461,19853.96348,1678
