Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
SAGILITY,7037,4489,2548,56.76,8773,11642.796,1031.0088,12673.8048,44
ATHERENERG,5590,3603,1987,55.15,8514,15782.34941,1057.18586,16839.53527,1495
PREMIERENE,26020,21198,4822,22.75,24105,29442.12212,2332.8199,31774.94203,1000
NIFTY,8062281,6610753,1451528,21.96,47336066,708083.61306,1974325.63377,2682409.24684,24090
TATAPOWER,97539,80525,17014,21.13,117486,58774.54737,8316.47978,67091.02715,352
MIDCPNIFTY,60122,49903,10219,20.48,75761,28954.9098,11220.58489,40175.49469,14948
LICHSGFIN,61022,52096,8926,17.13,108815,97523.8052,10240.2203,107764.0255,535
GVT&D,38119,32719,5400,16.5,61564,47845.674,9742.76462,57588.43862,4407
KEI,16598,14346,2252,15.7,14792,30515.86622,2064.68018,32580.5464,5536
APLAPOLLO,32767,28361,4406,15.54,29873,36885.34416,4219.88525,41105.22941,2188
HDFCAMC,30854,26752,4102,15.33,23549,39882.20559,2317.11237,42199.31796,2575
AMBER,25440,22110,3330,15.06,63000,43635.32616,10943.92666,54579.25282,7701
JINDALSTEL,36016,31414,4602,14.65,25234,27133.85225,2511.08093,29644.93318,1170
MAZDOCK,38041,33187,4854,14.63,18622,13649.68451,1727.66191,15377.34642,2588
APOLLOHOSP,33014,28865,4149,14.37,17796,16621.24421,1641.30695,18262.55116,8800
SOLARINDS,30543,26705,3838,14.37,49119,54704.31194,11145.06084,65849.37278,20580
FINNIFTY,4651,4086,565,13.83,7184,1512.38442,1105.78717,2618.17159,26280
ADANIPOWER,70753,62330,8423,13.51,109045,136299.05038,15781.01096,152080.06134,215
MAHABANK,4440,3919,521,13.29,3628,4789.9982,355.0339,5145.0321,84
MANAPPURAM,29181,25763,3418,13.27,21713,55381.2921,4076.9637,59458.2558,348
COCHINSHIP,24340,21533,2807,13.04,24015,17047.87704,3324.47228,20372.34932,1543
NHPC,28318,25180,3138,12.46,8935,6596.85104,530.73675,7127.58779,76
UNOMINDA,12264,10909,1355,12.42,8205,11198.73243,1159.12307,12357.85551,1280
FORCEMOT,16177,14434,1743,12.08,4639,5367.31353,454.85462,5822.16815,17375
ZYDUSLIFE,17506,15630,1876,12.0,34103,68527.70136,5694.31386,74222.01522,1189
POLYCAB,33461,30039,3422,11.39,40022,77041.71771,6978.81191,84020.52962,9079
RVNL,36848,33127,3721,11.23,15989,13922.48415,1152.01355,15074.4977,216
KALYANKJIL,45428,40894,4534,11.09,70866,89392.24786,19329.99619,108722.24406,629
LUPIN,32409,29199,3210,10.99,26557,31419.78522,3063.52745,34483.31267,2158
MARUTI,85216,76892,8324,10.83,58675,29913.19244,4367.74669,34280.93913,13440
BHARTIARTL,177002,160522,16480,10.27,104395,117533.7016,9324.78223,126858.48384,1878
BRITANNIA,28182,25578,2604,10.18,12030,9817.60445,716.12657,10533.73102,5298
DRREDDY,46433,42159,4274,10.14,18899,19405.36737,1296.4235,20701.79087,1177
POWERGRID,68203,62005,6198,10.0,22649,18039.94805,913.71627,18953.66432,264
ALKEM,13912,12655,1257,9.93,3979,7199.05747,249.78896,7448.84643,5320
HINDALCO,93384,84976,8408,9.89,50726,63412.07138,4848.92716,68260.99854,1024
BHEL,44361,40369,3992,9.89,69861,113041.47067,18080.2503,131121.72097,433
KOTAKBANK,138380,125952,12428,9.87,119077,139452.3132,13507.3322,152959.6454,424
GMRAIRPORT,31822,29070,2752,9.47,6901,6846.96132,570.90584,7417.86716,98
ULTRACEMCO,56854,51958,4896,9.42,25901,27706.38148,1843.33638,29549.71786,11717
IREDA,39219,35923,3296,9.18,10359,11909.75384,759.16241,12668.91626,117
PAGEIND,17942,16501,1441,8.73,18498,13717.73317,2020.80389,15738.53706,35800
VEDL,98200,90599,7601,8.39,52516,25264.50502,3794.48353,29058.98855,281
TATACONSUM,45702,42182,3520,8.34,12624,12594.10839,594.74255,13188.85095,1042
NTPC,118497,109513,8984,8.2,39642,26879.454,1790.04915,28669.50315,330
SBILIFE,33487,30957,2530,8.17,16994,16775.5566,1360.0881,18135.6447,1773
CIPLA,42081,38914,3167,8.14,15886,10450.06171,809.00411,11259.06583,1420
TECHM,40206,37192,3014,8.1,16315,19477.38792,2047.62462,21525.01254,1585
BAJAJFINSV,49808,46076,3732,8.1,14597,9308.71263,651.13824,9959.85087,2011
UNIONBANK,33881,31369,2512,8.01,14314,17216.967,1762.78415,18979.75115,184
CUMMINSIND,34597,32044,2553,7.97,13095,35174.6181,1581.24078,36755.85888,5190
ASHOKLEY,45360,42029,3331,7.93,28146,40569.468,4352.0575,44921.5255,177
ONGC,57399,53204,4195,7.88,21147,12688.4187,1295.28472,13983.70342,232
DABUR,41510,38490,3020,7.85,11349,8031.07987,547.41812,8578.498,386
LAURUSLABS,34115,31673,2442,7.71,28494,97096.53717,6823.41733,103919.9545,1929
PGEL,18894,17575,1319,7.5,14619,12747.07017,1736.54594,14483.61611,596
BDL,32451,30247,2204,7.29,11392,7833.4725,1184.58775,9018.06025,1348
TITAN,53186,49603,3583,7.22,54054,43330.36457,5731.48693,49061.85151,5139
CDSL,46271,43154,3117,7.22,28535,25916.40394,3249.33606,29165.74,1410
HEROMOTOCO,41847,39036,2811,7.2,31919,39494.3076,3610.13583,43104.44343,5550
MARICO,19490,18206,1284,7.05,8516,18335.87316,729.6072,19065.48036,833
BAJAJ-AUTO,39659,37083,2576,6.95,27566,30337.32783,2701.01883,33038.34667,11720
MANKIND,16473,15423,1050,6.81,3754,4419.43662,296.20882,4715.64545,2417
ASIANPAINT,57237,53599,3638,6.79,19543,12293.418,1282.84895,13576.26695,2631
DELHIVERY,20855,19543,1312,6.71,19946,32780.01232,3279.48438,36059.4967,466
ICICIGI,24315,22797,1518,6.66,6223,8824.45625,287.20243,9111.65869,1588
GODFRYPHLP,7373,6921,452,6.53,2419,2354.97534,253.72245,2608.69779,2115
TATASTEEL,140816,132248,8568,6.48,88279,70921.7498,7152.55832,78074.30812,186
AUROPHARMA,25033,23516,1517,6.45,7063,11363.50072,778.34113,12141.84185,1637
CGPOWER,32427,30476,1951,6.4,75355,58457.57581,11539.22141,69996.79722,897
KFINTECH,17212,16187,1025,6.33,8425,12477.98236,797.96591,13275.94827,957
KAYNES,37012,34885,2127,6.1,25806,19620.6559,4909.35598,24530.01189,4018
DIVISLAB,55946,52752,3194,6.05,51915,43364.52411,6508.74045,49873.26456,9060
BANKNIFTY,870605,821546,49059,5.97,1341784,245631.36641,207376.81825,453008.18467,57509
CAMS,20339,19202,1137,5.92,6170,5321.71876,434.0664,5755.78517,740
HYUNDAI,18243,17224,1019,5.92,10308,19624.19354,995.53102,20619.72456,2253
IDFCFIRSTB,57703,54539,3164,5.8,15538,21944.83921,1543.03352,23487.87273,83
RELIANCE,473623,448130,25493,5.69,188024,150887.6505,15087.3159,165974.9664,1282
HINDUNILVR,99675,94316,5359,5.68,25970,18791.36346,1301.4399,20092.80336,2009
GODREJPROP,35613,33712,1901,5.64,20787,24201.88251,2800.25456,27002.13707,2069
HAVELLS,19204,18193,1011,5.56,5800,11822.37765,339.99235,12162.37,1241
INOXWIND,29522,27991,1531,5.47,7883,7932.53568,618.94912,8551.4848,72
PFC,103948,98562,5386,5.46,36220,29359.91747,2486.5698,31846.48727,355
VMM,16417,15589,828,5.31,7296,7304.57918,593.90578,7898.48496,108
M&M,91543,86940,4603,5.29,43905,58124.77464,3761.73258,61886.50722,3330
DMART,50081,47563,2518,5.29,28452,18374.72506,2195.53509,20570.26015,3847
IRFC,32412,30783,1629,5.29,8339,8516.92287,453.23216,8970.15504,84
ITC,181135,172082,9053,5.26,52840,23680.20332,2200.75172,25880.95504,269
HDFCBANK,890121,846934,43187,5.1,440057,255704.13557,25020.33495,280724.47052,711
SUPREMEIND,16468,15672,796,5.08,10555,9680.2703,1245.84542,10926.11572,3585
ETERNAL,88047,83816,4231,5.05,30155,72509.85031,3407.26007,75917.11038,328
COALINDIA,101021,96256,4765,4.95,21773,10633.76464,995.31625,11629.0809,400
GAIL,32747,31227,1520,4.87,8151,8419.55985,519.6206,8939.18045,172
CHOLAFIN,29916,28538,1378,4.83,8603,20951.59356,1439.88231,22391.47587,1875
RECLTD,55617,53061,2556,4.82,16591,15518.69865,1202.68401,16721.38266,320
COFORGE,43067,41133,1934,4.7,17540,26077.64145,2815.31307,28892.95453,1901
SUNPHARMA,67367,64415,2952,4.58,18205,12650.62039,1145.80336,13796.42376,1913
NATIONALUM,35337,33813,1524,4.51,15048,19517.93062,2017.98975,21535.92037,389
HAL,68985,66012,2973,4.5,21533,16012.43767,2685.97488,18698.41255,4899
ASTRAL,23580,22574,1006,4.46,9877,9157.66914,800.51682,9958.18596,1529
MUTHOOTFIN,41021,39272,1749,4.45,54069,60839.42653,8955.70002,69795.12655,3085
INDIANB,14510,13904,606,4.36,5015,8660.1055,628.8943,9288.9998,884
