Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,23-Jun-2026,23950,Put,62670,42330,20340,48.05,53.7,38.6,39.12,4831181,320401.50832,24013.1
NIFTY,Index Options,30-Jun-2026,24000,Put,115795,99384,16410,16.51,141.45,111.0,27.43,327684,39719.233,24013.1
NIFTY,Index Options,23-Jun-2026,23850,Put,45519,31851,13668,42.91,28.0,23.7,18.14,2234693,91002.28569,24013.1
NIFTY,Index Options,23-Jun-2026,23750,Put,39357,31445,7912,25.16,14.55,14.5,0.34,1596970,38324.08606,24013.1
BANKNIFTY,Index Options,30-Jun-2026,57500,Put,26491,21291,5200,24.42,358.3,344.65,3.96,162039,20779.07116,57685.75
NIFTY,Index Options,30-Jun-2026,23500,Put,92117,87205,4912,5.63,31.4,26.7,17.6,174383,5243.52242,24013.1
NIFTY,Index Options,28-Jul-2026,23000,Put,40081,35504,4577,12.89,73.0,67.4,8.31,30438,1769.14787,24013.1
NIFTY,Index Options,30-Jun-2026,24050,Put,9473,5753,3720,64.66,163.0,126.7,28.65,29957,3939.39043,24013.1
INFY,Stock Options,30-Jun-2026,1000,Put,4382,700,3682,526.0,5.8,1.55,274.19,30276,1241.316,1054.2
TRENT,Stock Futures,30-Jun-2026,0,-,72968,69492,3476,5.0,3196.4,3174.5,0.69,10925,52079.14725,3203.6
BAJFINANCE,Stock Futures,30-Jun-2026,0,-,98385,95455,2930,3.07,962.5,957.05,0.57,14189,102209.75205,965.0
NIFTY,Index Options,30-Jun-2026,23600,Put,40888,38106,2782,7.3,42.3,34.4,22.97,76300,3086.29685,24013.1
NIFTY,Index Options,28-Jul-2026,22500,Put,23621,20987,2634,12.55,37.0,34.7,6.63,16692,483.25009,24013.1
NIFTY,Index Options,28-Jul-2026,24000,Put,27574,25195,2379,9.44,300.45,264.85,13.44,23573,5267.55186,24013.1
INFY,Stock Options,30-Jun-2026,1040,Put,2702,335,2367,706.57,16.05,4.15,286.75,29195,2963.8764,1054.2
NIFTY,Index Options,30-Jun-2026,23900,Put,26667,24388,2279,9.34,105.1,82.05,28.09,111576,10591.46337,24013.1
NIFTY,Index Options,28-Jul-2026,24100,Put,4699,2431,2268,93.29,341.7,297.45,14.88,8422,2106.67486,24013.1
TCS,Stock Options,30-Jun-2026,2060,Put,4127,1864,2263,121.41,13.65,6.85,99.27,25736,1544.35302,2135.9
NIFTY,Index Options,30-Jun-2026,23950,Put,7928,5796,2132,36.78,121.25,95.2,27.36,52426,5749.11379,24013.1
BHARTIARTL,Stock Options,30-Jun-2026,1880,Call,5997,3871,2126,54.92,35.0,18.65,87.67,22383,3036.47778,1906.9
ICICIBANK,Stock Futures,28-Jul-2026,0,-,13853,11760,2093,17.8,1358.0,1353.7,0.32,2849,27037.52282,1347.8
NIFTY,Index Options,28-Jul-2026,21100,Put,10186,8119,2067,25.46,12.85,12.35,4.05,4585,41.69369,24013.1
TCS,Stock Options,30-Jun-2026,2080,Put,5410,3433,1977,57.59,17.5,8.4,108.33,24608,1733.75664,2135.9
TRENT,Stock Futures,28-Jul-2026,0,-,8637,6693,1944,29.05,3195.0,3178.8,0.51,3456,24740.8992,3203.6
BANKNIFTY,Index Options,30-Jun-2026,58600,Put,2055,120,1935,1612.5,972.35,890.9,9.14,3463,1123.12362,57685.75
