Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,26-May-2026,24000,Put,108926,199673,-90747,-45.45,85.85,58.95,45.63,23242801,634528.4673,23913.7
NIFTY,Index Options,26-May-2026,24050,Put,25215,42448,-17233,-40.6,136.15,80.65,68.82,11302083,428806.68006,23913.7
ETERNAL,Stock Futures,26-May-2026,0,-,2947,14025,-11078,-78.99,250.06,248.13,0.78,16376,99601.16558,251.0
NIFTY,Index Options,26-May-2026,24600,Put,4126,12436,-8310,-66.82,684.4,540.25,26.68,18752,7307.1856,23913.7
NIFTY,Index Options,26-May-2026,24200,Put,13218,21285,-8067,-37.9,285.05,174.4,63.45,1176113,136657.27392,23913.7
ADANIENT,Stock Futures,26-May-2026,0,-,5874,13176,-7302,-55.42,2968.9,2848.3,4.23,13135,118116.72393,2973.0
ADANIGREEN,Stock Futures,26-May-2026,0,-,2528,9803,-7275,-74.21,1464.7,1413.6,3.61,10686,91934.65008,1464.8
HINDZINC,Stock Futures,26-May-2026,0,-,2466,9526,-7060,-74.11,645.5,636.0,1.49,8936,70435.8977,647.65
NIFTY,Index Options,26-May-2026,24500,Put,18697,25518,-6821,-26.73,586.9,448.5,30.86,36450,11698.64572,23913.7
HAL,Stock Futures,26-May-2026,0,-,4521,11075,-6554,-59.18,4432.9,4426.7,0.14,10224,67826.5272,4435.5
YESBANK,Stock Futures,26-May-2026,0,-,1125,7302,-6177,-84.59,22.76,22.32,1.97,8140,57111.5424,22.8
NMDC,Stock Futures,26-May-2026,0,-,1313,7238,-5925,-81.86,90.9,90.42,0.53,9690,58938.69825,90.73
NATIONALUM,Stock Futures,26-May-2026,0,-,1639,7386,-5747,-77.81,416.45,402.8,3.39,8373,64590.36862,417.75
WAAREEENER,Stock Futures,26-May-2026,0,-,2629,8094,-5465,-67.52,3062.4,2987.8,2.5,8698,46904.90003,3087.9
AMBUJACEM,Stock Futures,26-May-2026,0,-,4829,10279,-5450,-53.02,448.35,443.15,1.17,11327,53278.63999,450.4
JINDALSTEL,Stock Futures,26-May-2026,0,-,550,5978,-5428,-90.8,1217.9,1214.1,0.31,6513,49495.13643,1225.0
IDFCFIRSTB,Stock Futures,26-May-2026,0,-,1886,6661,-4775,-71.69,70.0,69.67,0.47,8173,52949.49563,70.25
VBL,Stock Futures,26-May-2026,0,-,3077,7770,-4693,-60.4,531.2,530.55,0.12,5649,33688.51762,531.85
NIFTY,Index Options,26-May-2026,24100,Put,31525,35841,-4316,-12.04,185.65,106.65,74.07,6765897,402489.68073,23913.7
LICHSGFIN,Stock Futures,26-May-2026,0,-,906,5216,-4310,-82.63,545.85,543.4,0.45,5163,28069.6821,543.0
NIFTY,Index Options,26-May-2026,25000,Put,8777,13070,-4293,-32.85,1089.7,948.8,14.85,13198,8622.27979,23913.7
UPL,Stock Futures,26-May-2026,0,-,2823,6987,-4164,-59.6,653.75,652.6,0.18,5365,47705.85898,655.0
SAIL,Stock Futures,26-May-2026,0,-,1007,5120,-4113,-80.33,203.25,198.76,2.26,5285,50332.27885,203.58
NIFTY,Index Options,26-May-2026,25500,Put,5400,9484,-4084,-43.06,1590.15,1452.85,9.45,7127,7015.11679,23913.7
HAVELLS,Stock Futures,26-May-2026,0,-,3625,7629,-4004,-52.48,1208.6,1205.7,0.24,4945,29728.8455,1204.9
