Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
IRFC,54575,39435,15140,38.39,106753,114637.34632,5018.33035,119655.67668,91
SHREECEM,24327,20010,4317,21.57,74076,106072.66381,3448.2208,109520.88461,26120
GVT&D,21949,18068,3881,21.48,44383,51899.37257,3941.91876,55841.29133,5040
POWERINDIA,62309,53410,8899,16.66,151053,144458.79373,10327.1331,154785.92683,33800
NIFTY,7255970,6234062,1021908,16.39,53890040,2387348.78712,3235535.98407,5622884.77119,24021
TIINDIA,18532,16317,2215,13.57,41408,58841.1644,1391.62366,60232.78806,3161
OFSS,40651,36134,4517,12.5,188246,177968.78023,19158.82804,197127.60827,10490
NIFTYNXT50,1962,1745,217,12.44,1772,5526.78212,132.62614,5659.40826,72060
INDIGO,160306,147853,12453,8.42,238552,396925.10265,14779.00935,411704.112,5198
HAL,95915,89213,6702,7.51,173332,136767.65961,9604.44723,146372.10684,4366
DELHIVERY,26387,24587,1800,7.32,45066,120867.99656,3381.62314,124249.61971,478
MIDCPNIFTY,161203,150616,10587,7.03,472150,188773.53638,38027.40878,226800.94516,14516
MARUTI,170886,159775,11111,6.95,198635,250761.71675,7990.55935,258752.27611,13209
OBEROIRLTY,29965,28452,1513,5.32,55669,115023.96661,2626.57633,117650.54294,1757
UPL,39298,37461,1837,4.9,29916,120637.04903,1479.34076,122116.38979,599
MCX,67080,63970,3110,4.86,64834,218169.85249,8382.56536,226552.41785,2835
TECHM,76145,72671,3474,4.78,145970,318604.33608,9913.78704,328518.12312,1461
CHOLAFIN,42028,40274,1754,4.36,58803,177616.56312,4824.08175,182440.64487,1797
LUPIN,27676,26551,1125,4.24,38805,109164.69887,2931.67078,112096.36965,2370
NATIONALUM,68157,65466,2691,4.11,63152,132735.32831,4475.00981,137210.33812,347
JSWSTEEL,79941,76819,3122,4.06,60648,349001.34018,1328.11569,350329.45587,1233
MARICO,22385,21542,843,3.91,19181,87113.08716,934.37136,88047.45852,819
BANKNIFTY,1670326,1609431,60895,3.78,6665567,1106301.76814,560770.76173,1667072.52987,58150
ALKEM,20394,19672,722,3.67,15946,33203.70938,443.90173,33647.61112,5442
HEROMOTOCO,61127,58975,2152,3.65,65251,193086.03699,2905.38949,195991.42648,4894
SIEMENS,39907,38628,1279,3.31,58587,126139.09784,2355.42637,128494.52421,3558
CUMMINSIND,36633,35481,1152,3.25,31654,145340.18514,1882.68082,147222.86596,5559
AUBANK,38492,37303,1189,3.19,58100,145039.6191,4964.0334,150003.6525,1072
BSE,94495,91588,2907,3.17,117708,213108.45318,15332.91991,228441.3731,3881
HDFCAMC,30896,29958,938,3.13,24475,107136.96708,820.83213,107957.79921,2625
SHRIRAMFIN,81454,79057,2397,3.03,102029,289055.61902,6861.77208,295917.39111,1017
IOC,52001,50547,1454,2.88,48330,83309.24598,3531.21892,86840.46491,146
MPHASIS,31238,30385,853,2.81,22018,73508.40887,742.71345,74251.12233,2265
360ONE,19568,19035,533,2.8,22917,59211.6021,318.5578,59530.1599,1104
BRITANNIA,40441,39375,1066,2.71,31965,91077.58153,1068.84283,92146.42437,5270
DABUR,39432,38421,1011,2.63,24420,60355.06437,850.07362,61205.138,424
KOTAKBANK,127745,124518,3227,2.59,81775,307654.9898,3778.9924,311433.9822,406
ICICIBANK,309290,301670,7620,2.53,369708,1123743.13765,20134.8021,1143877.93975,1373
PGEL,38023,37139,884,2.38,30050,54218.70875,981.75356,55200.46231,554
TATASTEEL,161885,158325,3560,2.25,119668,190139.9577,4618.82245,194758.78015,190
INDUSTOWER,101960,99869,2091,2.09,43938,162743.78834,1962.5293,164706.31764,398
GMRAIRPORT,40996,40217,779,1.94,24721,76333.02453,1448.65518,77781.67971,108
EXIDEIND,33011,32391,620,1.91,67069,70131.69198,6559.93818,76691.63016,398
PHOENIXLTD,17673,17367,306,1.76,26106,54066.54771,1042.08597,55108.63368,1914
DMART,37839,37238,601,1.61,53506,99791.06763,1610.99658,101402.06421,4335
SBILIFE,35479,34947,532,1.52,31773,83229.48731,725.43832,83954.92563,1767
AUROPHARMA,47355,46652,703,1.51,31530,83459.33326,2452.04822,85911.38149,1531
YESBANK,71282,70332,950,1.35,42749,153658.16781,2571.84871,156230.01652,24
HDFCLIFE,75508,74544,964,1.29,47324,120695.77498,1436.51332,122132.2883,592
NTPC,160718,158674,2044,1.29,87492,181602.369,2123.1648,183725.5338,356
HYUNDAI,36024,35597,427,1.2,26839,97535.4056,344.16943,97879.57503,1945
ABCAPITAL,24528,24255,273,1.13,38293,100940.70239,4350.61812,105291.32051,396
TATAPOWER,85888,84939,949,1.12,49445,79143.70758,1945.60768,81089.31526,392
BEL,156504,154954,1550,1.0,126879,206258.11408,4844.03741,211102.15149,413
VMM,11460,11347,113,1.0,7925,28082.50443,149.28251,28231.78695,119
TVSMOTOR,91597,90725,872,0.96,99407,273330.66269,3348.47465,276679.13735,3442
ITC,227101,225037,2064,0.92,121981,245533.66101,2752.91965,248286.58066,290
TATACONSUM,50859,50421,438,0.87,37164,118105.57308,1146.0636,119251.63668,1096
ADANIPOWER,70405,69825,580,0.83,40547,128597.26219,2892.1676,131489.4298,229
GODFRYPHLP,13589,13480,109,0.81,10610,27450.95512,345.8593,27796.81443,2245
APOLLOHOSP,41510,41179,331,0.8,47315,129490.33362,2762.69711,132253.03073,8574
ADANIENT,119596,118697,899,0.76,203754,318168.77107,25167.62154,343336.39261,3068
UNOMINDA,14285,14190,95,0.67,13285,43432.0447,248.62425,43680.66895,1099
TITAN,92939,92334,605,0.66,73263,144536.48361,3225.78453,147762.26815,4315
PRESTIGE,22577,22437,140,0.62,20364,55616.10556,761.50714,56377.61271,1542
MFSL,28289,28114,175,0.62,20706,88542.66848,288.1656,88830.83408,1661
ZYDUSLIFE,21411,21287,124,0.58,19209,70124.63121,1288.57203,71413.20324,1096
BHARTIARTL,186783,185707,1076,0.58,143104,461882.64852,5301.52416,467184.17268,1874
DLF,84098,83644,454,0.54,53840,135359.89685,1689.95481,137049.85166,618
KALYANKJIL,55765,55472,293,0.53,84562,126946.20724,2927.7263,129873.93354,376
NUVAMA,10928,10876,52,0.48,10515,33273.7354,518.425,33792.1604,1739
HINDUNILVR,113374,112903,471,0.42,63500,171794.45022,2017.56348,173812.0137,2160
IDEA,126043,125605,438,0.35,60396,399422.20578,5527.46909,404949.67488,14
AXISBANK,174817,174227,590,0.34,166938,486015.52631,8164.95006,494180.47637,1384
HINDZINC,61688,61491,197,0.32,48253,76460.10016,3272.39615,79732.49632,541
SBIN,232219,231580,639,0.28,268036,404029.3371,17026.37205,421055.70915,1034
PNB,66336,66202,134,0.2,37144,134991.028,2054.5608,137045.5888,107
DIVISLAB,65002,64894,108,0.17,50029,66007.51948,1909.58086,67917.10034,6754
BAJAJFINSV,89458,89315,143,0.16,64839,130256.62521,2241.39624,132498.02145,1784
SUNPHARMA,114494,114320,174,0.15,75470,179725.11837,1599.69201,181324.81038,1874
SOLARINDS,29845,29810,35,0.12,32118,68992.44038,1686.15716,70678.59754,17860
PIDILITIND,23271,23256,15,0.06,15227,49554.6364,498.7999,50053.4363,1583
APLAPOLLO,23929,23916,13,0.05,16456,52281.93726,273.77318,52555.71044,1827
BAJFINANCE,150534,150477,57,0.04,165802,528637.58197,8321.42295,536959.00492,990
ONGC,110708,110682,26,0.02,60869,102245.61645,1858.6107,104104.22715,240
RECLTD,71102,71090,12,0.02,46037,122805.87595,1397.92688,124203.80283,363
VBL,80436,80455,-19,-0.02,53422,135897.39843,2341.17646,138238.57489,507
ADANIENSOL,45461,45481,-20,-0.04,23610,138818.65529,1531.05923,140349.71452,1497
MANAPPURAM,26246,26261,-15,-0.06,18008,88857.7458,749.0442,89606.79,318
RELIANCE,614295,614701,-406,-0.07,505060,699198.3965,31833.7047,731032.1012,1313
M&M,168877,169066,-189,-0.11,148463,308403.46032,7574.2339,315977.69422,3065
SUPREMEIND,19862,19888,-26,-0.13,12350,46184.41812,256.81908,46441.2372,3565
DIXON,150683,150918,-235,-0.16,296474,302846.18024,15388.92205,318235.10229,12049
COALINDIA,137435,137679,-244,-0.18,72408,165519.53964,2200.77405,167720.31369,441
PAYTM,48154,48268,-114,-0.24,32880,91815.59057,2118.99114,93934.58171,1087
ASIANPAINT,89803,90061,-258,-0.29,80972,185208.8587,2183.4565,187392.3152,2670
CANBK,76341,76606,-265,-0.35,42692,172451.1897,3008.61337,175459.80307,130
JIOFIN,116149,116556,-407,-0.35,58757,153511.07617,2138.44313,155649.5193,238
ULTRACEMCO,83327,83719,-392,-0.47,66097,138542.1708,2016.31579,140558.48659,11440
BPCL,45725,45968,-243,-0.53,48207,81961.57412,3031.35245,84992.92657,315
ADANIPORTS,83100,83545,-445,-0.53,85619,252690.65005,4524.28579,257214.93584,1809
IDFCFIRSTB,69706,70083,-377,-0.54,34803,133346.23072,1761.27519,135107.50592,79
BIOCON,31115,31288,-173,-0.55,28276,110008.48225,2259.3185,112267.80075,422
DALBHARAT,23342,23476,-134,-0.57,25728,49426.04774,1026.86759,50452.91533,1729
FEDERALBNK,60871,61257,-386,-0.63,55827,223829.24225,2738.71875,226567.961,325
CAMS,16498,16607,-109,-0.66,20764,37283.70012,736.95217,38020.65229,799
BANKINDIA,27362,27556,-194,-0.7,15796,68994.19488,833.89124,69828.08612,144
MOTHERSON,43344,43652,-308,-0.71,24804,143142.96585,974.40354,144117.36939,144
ADANIGREEN,62125,62612,-487,-0.78,48985,150865.2648,4143.79116,155009.05596,1520
LAURUSLABS,37916,38236,-320,-0.84,52139,173475.3202,4744.04728,178219.36748,1457
LT,174668,176194,-1526,-0.87,120571,309931.44075,4726.16123,314657.60198,4185
EICHERMOT,72659,73313,-654,-0.89,51261,136107.41222,2532.97784,138640.39006,7560
POLYCAB,33393,33704,-311,-0.92,51668,142481.00613,3914.19773,146395.20387,9700
ASTRAL,24236,24463,-227,-0.93,14309,57547.48982,349.92332,57897.41314,1538
BANKBARODA,73797,74519,-722,-0.97,46735,161034.10215,3192.20781,164226.30997,280
FINNIFTY,29180,29474,-294,-1.0,81920,5738.35081,5632.96239,11371.3132,26736
INDUSINDBK,82507,83341,-834,-1.0,64924,158705.25314,2899.19308,161604.44622,929
NBCC,27602,27890,-288,-1.03,13590,63155.9513,490.98465,63646.93595,108
TORNTPHARM,36781,37170,-389,-1.05,32841,103200.92678,804.18232,104005.10911,4499
