Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,34312,25634,8678,33.85,318622,8016.27386,13999.75561,22016.02948,26102
NIFTY,8838094,7663798,1174296,15.32,105417795,2253194.41948,4225766.73229,6478961.15178,24031
POWERINDIA,48262,41951,6311,15.04,71725,110145.13811,6456.70987,116601.84798,35745
NIFTYNXT50,2228,1960,268,13.67,3891,14152.93653,157.63886,14310.57539,70815
FORCEMOT,20625,18368,2257,12.29,113883,41563.44616,2974.31537,44537.76154,20140
TMPV,201196,182747,18449,10.1,248448,172659.3288,5429.46144,178088.79024,373
SUZLON,68137,62934,5203,8.27,81984,161515.53211,5248.6796,166764.21171,53
NAUKRI,65477,61372,4105,6.69,178431,113322.94588,5980.14412,119303.09001,936
TORNTPHARM,39534,37149,2385,6.42,209705,120556.89525,8113.17832,128670.07357,4562
NBCC,21410,20159,1251,6.21,35993,95206.75905,2597.66,97804.41905,96
SIEMENS,32409,30567,1842,6.03,88124,108040.6671,5167.02194,113207.68905,3669
GAIL,48296,45567,2729,5.99,117159,130419.66572,6340.21623,136759.88195,168
RVNL,60464,57314,3150,5.5,46818,82811.24932,2107.77874,84919.02807,272
OBEROIRLTY,28423,27099,1324,4.89,28673,112182.52104,770.04567,112952.56672,1707
ADANIPOWER,47479,45315,2164,4.78,126583,249688.09554,12548.9376,262237.03314,234
COLPAL,36742,35070,1672,4.77,127418,120683.92377,4804.44336,125488.36714,2099
EICHERMOT,73036,69921,3115,4.46,303550,221831.59557,22716.56392,244548.15949,7432
PGEL,32827,31627,1200,3.79,30634,47659.41969,1629.14103,49288.56072,473
WIPRO,205403,198015,7388,3.73,244565,470980.5951,10975.4382,481956.0333,206
ADANIENT,127819,123341,4478,3.63,271458,440591.90721,26855.30862,467447.21584,2847
NTPC,161534,155960,5574,3.57,131014,254804.24415,2400.4197,257204.66385,391
IREDA,27723,26777,946,3.53,24825,56444.83581,1178.61058,57623.44639,129
SBICARD,55307,53492,1815,3.39,33436,81304.2088,2029.0652,83333.274,631
NYKAA,31581,30568,1013,3.31,44066,109058.17718,2993.59906,112051.77625,270
CONCOR,28145,27288,857,3.14,24756,72112.27862,1390.12787,73502.4065,513
PNBHOUSING,25999,25278,721,2.85,22396,93334.97173,791.107,94126.07873,1084
BANKNIFTY,1815643,1765666,49977,2.83,15527941,1187097.06945,880303.52876,2067400.59821,55293
MIDCPNIFTY,166215,162686,3529,2.17,922257,292335.91857,44919.75022,337255.6688,14559
SWIGGY,55397,54312,1085,2.0,31154,64566.2128,735.2624,65301.4752,249
INDUSTOWER,90041,88476,1565,1.77,52845,180772.67815,2258.5452,183031.22335,439
ONGC,90962,89583,1379,1.54,73584,145597.16025,3270.69675,148867.857,284
PATANJALI,47610,46901,709,1.51,37494,108623.38153,1478.0637,110101.44523,466
BIOCON,34397,33905,492,1.45,28886,109106.34375,3766.351,112872.69475,429
M&M,149235,147291,1944,1.32,139301,288699.2621,8988.10466,297687.36676,3144
APLAPOLLO,25500,25171,329,1.31,19833,47944.97029,868.80206,48813.77235,1898
TCS,438648,433173,5475,1.26,336018,563185.49942,14491.5457,577677.04513,2307
INDIGO,116543,115141,1402,1.22,371709,295920.81358,9914.72205,305835.53563,4498
GLENMARK,43753,43292,461,1.06,76836,192723.70867,6131.63883,198855.34751,2338
HEROMOTOCO,60911,60380,531,0.88,62550,127449.69924,2967.61371,130417.31295,4985
ABB,47068,46672,396,0.85,61292,125075.19152,2892.50781,127967.69933,6755
BAJAJFINSV,86644,85923,721,0.84,90326,115374.57409,1800.8643,117175.43839,1810
POWERGRID,74163,73612,551,0.75,33346,77357.20477,1081.50983,78438.7146,295
PETRONET,28440,28246,194,0.69,24780,56758.87252,1160.43773,57919.31025,282
EXIDEIND,27643,27461,182,0.66,16449,42796.25784,1143.55386,43939.8117,349
PAYTM,44511,44227,284,0.64,48392,135931.42537,2513.20133,138444.6267,1103
ASIANPAINT,101125,100532,593,0.59,123390,190956.55585,3822.17207,194778.72792,2658
SAMMAANCAP,35816,35631,185,0.52,57551,126145.25064,6101.23173,132246.48237,168
360ONE,14362,14291,71,0.5,13451,40214.86705,393.75515,40608.6222,1142
INFY,409470,407634,1836,0.45,335955,663855.93524,10877.15496,674733.0902,1168
PFC,75333,75048,285,0.38,53604,145560.58855,2377.50565,147938.0942,440
HINDUNILVR,111746,111344,402,0.36,67409,154650.15768,2840.41968,157490.57736,2198
SBILIFE,41048,40931,117,0.29,27481,78147.34158,832.27458,78979.61617,1903
KOTAKBANK,135370,135158,212,0.16,106553,334902.2316,4192.1418,339094.3734,393
BANKBARODA,73621,73543,78,0.11,56075,197596.00019,4115.74351,201711.7437,272
AUROPHARMA,51089,51095,-6,-0.01,41684,105940.23412,1980.21125,107920.44538,1455
BDL,27724,27737,-13,-0.05,25305,45341.26781,1091.09441,46432.36222,1329
BAJAJ-AUTO,84741,84789,-48,-0.06,172706,197785.82761,6807.82314,204593.65075,10504
DIVISLAB,44807,44867,-60,-0.13,139926,182263.47456,7304.51863,189567.99319,6791
GODREJCP,37938,38086,-148,-0.39,28222,79236.8946,473.88695,79710.78155,1022
PERSISTENT,66654,66916,-262,-0.39,53580,116185.29843,1490.60623,117675.90466,5038
TATAELXSI,37929,38103,-174,-0.46,46294,72124.07088,1649.43648,73773.50736,4330
HDFCAMC,33129,33287,-158,-0.47,34902,104475.0852,1054.70631,105529.79151,2760
NESTLEIND,44598,44896,-298,-0.66,22970,91634.92755,718.04965,92352.9772,1417
IDEA,124030,124945,-915,-0.73,76321,416938.25525,11522.63484,428460.8901,14
ADANIGREEN,67596,68099,-503,-0.74,100566,230100.87084,8982.77166,239083.6425,1409
POLICYBZR,40711,41038,-327,-0.8,34702,126769.23528,956.91046,127726.14575,1793
PHOENIXLTD,16454,16587,-133,-0.8,10718,39073.42488,287.73083,39361.15571,1807
CIPLA,84990,85692,-702,-0.82,74174,106770.84291,1284.85395,108055.69686,1413
HDFCLIFE,84766,85470,-704,-0.82,42330,135620.99023,1453.65649,137074.64672,620
INOXWIND,35146,35463,-317,-0.89,32301,64272.8009,971.02166,65243.82257,97
DLF,72767,73442,-675,-0.92,49431,133353.61663,1752.20578,135105.82242,592
BANDHANBNK,45428,45851,-423,-0.92,34291,138242.22732,1641.09528,139883.3226,198
NATIONALUM,47219,47661,-442,-0.93,34873,97967.2245,2228.80462,100196.02912,403
YESBANK,61281,61857,-576,-0.93,35120,129001.28854,1612.35462,130613.64316,22
LTM,48151,48698,-547,-1.12,58872,92355.6306,2752.15012,95107.78072,4002
ICICIGI,20018,20246,-228,-1.13,11872,43903.24708,269.43949,44172.68657,1859
MFSL,29784,30158,-374,-1.24,31128,95559.45708,925.06612,96484.5232,1726
DMART,46377,46969,-592,-1.26,36702,63587.92537,988.25116,64576.17654,4097
UNIONBANK,47436,48096,-660,-1.37,50113,171763.47447,3149.46764,174912.94211,169
SAIL,40882,41469,-587,-1.42,11064,101462.5754,13.0519,101475.6273,198
DRREDDY,59569,60493,-924,-1.53,58742,135249.95225,2283.57956,137533.53181,1333
RELIANCE,463629,471734,-8105,-1.72,381245,642972.30325,21925.90385,664898.2071,1366
DABUR,34927,35553,-626,-1.76,21258,67577.29337,537.67312,68114.9665,447
ITC,231369,235572,-4203,-1.78,131269,271053.10938,4590.00985,275643.11924,304
LAURUSLABS,40336,41075,-739,-1.8,28137,149673.74268,1910.953,151584.69568,1360
TATACONSUM,42398,43228,-830,-1.92,23994,85408.41177,577.56545,85985.97722,1187
UNITDSPR,50585,51600,-1015,-1.97,28274,80457.08404,647.85048,81104.93452,1287
LICHSGFIN,45027,45980,-953,-2.07,36248,143746.5996,808.561,144555.1606,545
RBLBANK,35864,36630,-766,-2.09,38212,177057.19065,3777.77089,180834.96154,344
CGPOWER,38446,39275,-829,-2.11,30546,89267.1745,1639.0663,90906.24081,867
MARUTI,136020,139024,-3004,-2.16,167315,227589.72896,4682.06579,232271.79475,13188
GMRAIRPORT,30840,31555,-715,-2.27,16009,60541.2144,662.6508,61203.8652,96
TECHM,58795,60159,-1364,-2.27,39653,165279.17316,1674.49308,166953.66624,1438
