Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,01-Sep-2026,24200,Put,86424,122754,-36330,-29.6,125.5,72.1,74.06,2804711,248100.52799,24080.4
NIFTY,Index Options,01-Sep-2026,24150,Put,65047,93410,-28363,-30.36,90.85,53.95,68.4,3128153,208779.18752,24080.4
NIFTY,Index Options,01-Sep-2026,24250,Put,22113,40181,-18068,-44.97,166.0,96.1,72.74,740401,84182.11289,24080.4
NIFTY,Index Options,01-Sep-2026,24300,Put,39126,55528,-16402,-29.54,208.0,124.75,66.73,563131,78895.21623,24080.4
NIFTY,Index Options,01-Sep-2026,24350,Put,10288,20942,-10654,-50.87,256.0,157.75,62.28,110313,18509.52858,24080.4
NIFTY,Index Options,01-Sep-2026,24400,Put,17809,26469,-8660,-32.72,305.25,195.8,55.9,112296,22458.30163,24080.4
RELIANCE,Stock Futures,29-Sep-2026,0,-,256432,264654,-8222,-3.11,1298.0,1292.4,0.43,41668,270223.2302,1277.0
NIFTY,Index Options,29-Sep-2026,24500,Put,61288,67451,-6163,-9.14,390.7,341.55,14.39,25038,6841.23289,24080.4
NIFTY,Index Options,01-Sep-2026,24500,Put,20772,26577,-5805,-21.84,403.35,278.5,44.83,67431,17391.36521,24080.4
RELIANCE,Stock Options,29-Sep-2026,1330,Call,8615,11842,-3227,-27.25,12.1,11.7,3.42,17888,1168.9808,1277.0
HDFCBANK,Stock Options,29-Sep-2026,700,Put,10431,13614,-3183,-23.38,8.9,6.1,45.9,73977,3135.14526,709.0
NIFTY,Index Options,01-Sep-2026,24450,Put,4194,7159,-2965,-41.42,353.3,236.65,49.29,22426,5153.66299,24080.4
NIFTY,Index Options,29-Sep-2026,24200,Put,38973,41775,-2802,-6.71,239.0,204.85,16.67,50810,8527.77256,24080.4
NIFTY,Index Options,01-Sep-2026,24600,Put,4402,6750,-2348,-34.79,502.3,373.25,34.57,14548,4711.07884,24080.4
SBICARD,Stock Futures,29-Sep-2026,0,-,25340,27381,-2041,-7.45,658.0,645.85,1.88,19567,103736.4072,644.75
NIFTY,Index Options,08-Sep-2026,24400,Put,7175,9169,-1994,-21.75,280.35,221.55,26.54,18602,3726.53866,24080.4
ASTRAL,Stock Futures,29-Sep-2026,0,-,14102,15945,-1843,-11.56,1552.5,1539.0,0.88,12613,83923.84334,1522.2
NIFTY,Index Options,01-Sep-2026,25000,Put,3822,5258,-1436,-27.31,902.85,770.2,17.22,2382,1389.64569,24080.4
HDFCBANK,Stock Options,29-Sep-2026,710,Put,9261,10696,-1435,-13.42,12.6,8.95,40.78,51492,3132.77328,709.0
BANKNIFTY,Index Futures,29-Sep-2026,0,-,65856,66918,-1062,-1.59,57886.2,57859.0,0.05,12612,218627.15342,58024.95
NIFTY,Index Options,29-Sep-2026,24400,Put,36249,37282,-1033,-2.77,337.25,289.4,16.53,14952,3394.09652,24080.4
AXISBANK,Stock Futures,29-Sep-2026,0,-,151577,152600,-1023,-0.67,1272.0,1268.1,0.31,6921,54784.04062,1300.0
NIFTY,Index Options,01-Sep-2026,26000,Put,1430,2383,-953,-39.99,1904.95,1756.95,8.42,1249,1550.36558,24080.4
TCS,Stock Options,29-Sep-2026,2300,Put,4092,5028,-936,-18.62,41.0,38.45,6.63,6346,642.5325,2399.3
NIFTY,Index Options,01-Sep-2026,25500,Put,2837,3671,-834,-22.72,1402.85,1264.45,10.95,1145,1055.70374,24080.4
